"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated IPW (no cloning)","RD",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.209341618609049,-0.0387054284387901,0.177019711211463,-0.170636190170259,0.0473464425035983,NA,100
"Federated per-protocol (unweighted)","RD",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0142981339364781,-0.122091469794383,0.108527570652545,0.107793335857905,0.0126662813485217,NA,100
"Federated per-protocol (unweighted)","RD",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0559873556434024,-0.0968178705311098,0.0428119404479096,0.0408305148877074,0.0129385220347808,NA,100
"Federated per-protocol (unweighted)","RD",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0940860669898832,-0.0817086876024627,0.018537266176184,-0.0123773793874204,0.0138691838036836,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0343725243958166,-0.081055776303728,0.115979269901405,0.115428300699545,0.0113484055071142,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.00580824160346003,-0.0660312049566955,0.0612513511766903,0.0602229633532354,0.0112331897268539,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0387594115023555,-0.0565820986025233,0.0206764831305298,0.0178226871001678,0.0105346364353425,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0606939381477788,-0.060919027444341,0.122119256825759,0.12161296559212,0.0111644949297285,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0263273147521732,-0.0462294986162913,0.0733853497599359,0.0725568133684646,0.0110516872518657,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.00615194401673504,-0.0397999434906583,0.0353285897766147,0.0336479994739233,0.0108209200213415,NA,100
"Federated per-protocol (unweighted)","RD",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.105288799808853,-0.120536231260007,0.0214118111238484,0.015247431451154,0.0151084125922044,NA,100
"Federated per-protocol (unweighted)","RD",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.163073620061262,-0.0956199860100375,0.0687108733912599,-0.0674536340512241,0.0131499270448981,NA,100
"Federated per-protocol (unweighted)","RD",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.206225034479945,-0.0807667930139156,0.126254084574075,-0.12545824146603,0.0142248722239198,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0495138358609637,-0.0820594317236955,0.0354503587971106,0.0325455958627318,0.0141247017947824,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.105427388076942,-0.0654681174763394,0.0421693449743253,-0.039959270600603,0.0135404500108529,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.146310808786399,-0.0564066207868443,0.0908046100825487,-0.0899041879995544,0.0128202094399948,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0149521260167042,-0.0588257092473403,0.0464225774740934,0.0438735832306362,0.015247599375303,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0673506318828719,-0.0464827674473978,0.0240438404694585,-0.0208678644354741,0.0120033033510287,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.109294131230226,-0.0399201154772763,0.0706650793393491,-0.0693740157529496,0.0135139051599724,NA,100
"Federated per-protocol (unweighted)","RD",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0343916680596195,-0.125685136000928,0.160373082986801,0.160076804060547,0.00979293439646984,NA,100
"Federated per-protocol (unweighted)","RD",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.00950021164481816,-0.100473676816018,0.110675676879138,0.109973888460836,0.0125065360471245,NA,100
"Federated per-protocol (unweighted)","RD",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0200654639894013,-0.0867020445403086,0.06750568920973,0.0666365805509073,0.0108518121264317,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0846338762757924,-0.082664323485726,0.167571442879028,0.167298199761518,0.00961379612189044,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0576713944945274,-0.0659481773262258,0.124159109370659,0.123619571820753,0.0116205105404635,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0271980356247458,-0.0580282965113386,0.0860682294705891,0.0852263321360844,0.0120693465478771,NA,100
"Federated per-protocol (unweighted)","RD",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.105556316694445,-0.0559737956026843,0.161822539206884,0.16153011229713,0.00977303115826884,NA,100
"Federated per-protocol (unweighted)","RD",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0830983329839475,-0.0467942535063454,0.130272045865002,0.129892586490293,0.00998594510860165,NA,100
"Federated per-protocol (unweighted)","RD",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.0603134303998755,-0.0387054284387901,0.0994666729119474,0.0990188588386656,0.00947535956305786,NA,100
"Federated CCW","RR",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.854669027165055,0.856200541730616,0.0345454280254938,-0.00153151456556058,0.0346853251157299,0.96,100
"Federated CCW","RR",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.889086673431057,0.88595205733989,0.0264971517150294,0.00313461609116721,0.0264436360939446,0.92,100
"Federated CCW","RR",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.900873265686198,0.903531358735541,0.0234915524406555,-0.00265809304934291,0.0234582710836808,0.92,100
"Federated CCW","RR",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.900914409950393,0.904496950176821,0.0358911219229908,-0.0035825402264277,0.0358917851440308,0.92,100
"Federated CCW","RR",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.923844019125631,0.92230879822734,0.0277926008221827,0.00153522089829098,0.0278899670106146,0.92,100
"Federated CCW","RR",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.937801280506103,0.933439137750969,0.0218848403980779,0.00436214275513396,0.0215537371629626,0.95,100
"Federated CCW","RR",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.925728283456955,0.928301459002517,0.0369264036464621,-0.00257317554556166,0.0370222162878155,0.96,100
"Federated CCW","RR",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.9499449355248,0.945541148364441,0.0288461599009162,0.00440378716035848,0.0286516451072006,0.9,100
"Federated CCW","RR",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.951526823547004,0.953027924153521,0.0218199646093727,-0.0015011006065166,0.021877933916343,0.95,100
"Federated CCW","RR",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.859623583888883,0.857984473991322,0.0248783493602061,0.0016391098975616,0.0249493544709549,0.95,100
"Federated CCW","RR",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.887916704836969,0.887402802983313,0.0150827632997905,0.000513901853655404,0.0151499459492424,0.96,100
"Federated CCW","RR",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.904340446429016,0.904863540622652,0.0140549792477535,-0.000523094193635697,0.0141159990225063,0.97,100
"Federated CCW","RR",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.907642775267251,0.903361375310117,0.0248672167741213,0.00428139995713475,0.0246192846415325,0.95,100
"Federated CCW","RR",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.922040067839004,0.922876534443698,0.0172881793472887,-0.000836466604694271,0.0173549244536288,0.95,100
"Federated CCW","RR",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.935415453916502,0.933541018546239,0.0155391171438844,0.00187443537026374,0.0155033607843644,0.93,100
"Federated CCW","RR",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.937223590619631,0.930738267006888,0.0227358233297188,0.00648532361274239,0.0219010225331643,0.98,100
"Federated CCW","RR",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.946426118434392,0.945263982700829,0.0152237548727096,0.00116213573356322,0.0152558037626858,0.98,100
"Federated CCW","RR",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.955374140985746,0.953011966048749,0.0142211608121376,0.00236217493699764,0.0140942550231745,0.96,100
"Federated CCW","RR",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.860549099731667,0.8516456735963,0.0514230887315599,0.00890342613536684,0.0509015990475935,0.89,100
"Federated CCW","RR",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.885117300858079,0.88151381376724,0.0533021730382125,0.00360348709083922,0.053448139041993,0.84,100
"Federated CCW","RR",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.895041211476707,0.897455519715916,0.0471100042535179,-0.00241430823920981,0.0472851185987893,0.91,100
"Federated CCW","RR",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.91143593849685,0.902758231149322,0.0509410386396634,0.00867770734752775,0.0504493626800835,0.88,100
"Federated CCW","RR",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.927093328273405,0.922287407415556,0.0420763895307197,0.00480592085784865,0.04201161071655,0.91,100
"Federated CCW","RR",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.935387121285673,0.931382503670617,0.039320581309572,0.00400461761505675,0.0393131837485122,0.9,100
"Federated CCW","RR",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.934080797954916,0.934116473579882,0.061979295017859,-3.56756249659434e-05,0.0622915249367848,0.84,100
"Federated CCW","RR",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.950187611183688,0.94476424433452,0.043554843508703,0.00542336684916744,0.0434335843278285,0.89,100
"Federated CCW","RR",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.959576197128481,0.954256441535915,0.0333927831880985,0.00531975559256562,0.0331323969363858,0.91,100
"Pooled CCW","RR",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.854122405969266,0.856200541730616,0.0334054176351365,-0.00207813576134969,0.033508679399316,0.97,100
"Pooled CCW","RR",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.888170522362709,0.88595205733989,0.0254728787392236,0.00221846502281903,0.0255039304597285,0.94,100
"Pooled CCW","RR",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.899888870759837,0.903531358735541,0.0231330467598149,-0.00364248797570335,0.0229595633501804,0.95,100
"Pooled CCW","RR",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.901591497922535,0.904496950176821,0.0363349797258318,-0.00290545225428566,0.0364010919316001,0.92,100
"Pooled CCW","RR",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.923121222055169,0.92230879822734,0.025652264179052,0.000812423827828519,0.0257685624971112,0.92,100
"Pooled CCW","RR",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.938271908170785,0.933439137750969,0.0192411480380924,0.00483277041981648,0.0187181678043728,0.92,100
"Pooled CCW","RR",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.925538325953141,0.928301459002517,0.0361505857115543,-0.00276313304937609,0.0362264196108042,0.96,100
"Pooled CCW","RR",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.949841754038531,0.945541148364441,0.0271108243301019,0.00430060567408978,0.0269023972251213,0.92,100
"Pooled CCW","RR",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.951867740920188,0.953027924153521,0.0206435086654971,-0.00116018323333279,0.0207147150373431,0.97,100
"Pooled CCW","RR",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.858490932746296,0.857984473991322,0.02456517923489,0.000506458754974136,0.024683686396341,0.93,100
"Pooled CCW","RR",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.888334120081735,0.887402802983313,0.0151451048016587,0.000931317098421102,0.0151925968120778,0.97,100
"Pooled CCW","RR",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.904579209823332,0.904863540622652,0.0132907124235364,-0.00028433079931963,0.0133546115336179,0.96,100
"Pooled CCW","RR",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.906304385190653,0.903361375310117,0.0230152921598904,0.00294300988053602,0.0229413473939672,0.96,100
"Pooled CCW","RR",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.922502408151454,0.922876534443698,0.016684834626942,-0.000374126292244716,0.0167646735379546,0.95,100
"Pooled CCW","RR",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.935510687261993,0.933541018546239,0.0148373889155466,0.00196966871575481,0.014780157151929,0.94,100
"Pooled CCW","RR",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.936327935821529,0.930738267006888,0.021605746543185,0.00558966881464101,0.0209753074219529,0.97,100
"Pooled CCW","RR",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.946577466899941,0.945263982700829,0.0158741885017618,0.00131348419911178,0.0158994511006249,0.96,100
"Pooled CCW","RR",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.954060025574648,0.953011966048749,0.0144655273998359,0.00104805952589894,0.0145001934569323,0.94,100
"Pooled CCW","RR",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.86067059559113,0.8516456735963,0.0492486490940381,0.0090249219948291,0.0486585736377418,0.85,100
"Pooled CCW","RR",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.88436801611733,0.88151381376724,0.0497405826278119,0.0028542023500894,0.0499087965070967,0.87,100
"Pooled CCW","RR",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.895379410163888,0.897455519715916,0.0427527162197435,-0.00207610955202884,0.0429174037982461,0.92,100
"Pooled CCW","RR",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.909354701909385,0.902758231149322,0.0568554972137987,0.00659647076006313,0.0567560270188955,0.88,100
"Pooled CCW","RR",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.925593407566947,0.922287407415556,0.0404197094377569,0.00330600015139045,0.0404872254953936,0.9,100
"Pooled CCW","RR",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.936419745939706,0.931382503670617,0.035899877610598,0.005037242269089,0.0357237917323424,0.9,100
"Pooled CCW","RR",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.932443875209705,0.934116473579882,0.0645670340303028,-0.00167259837017619,0.0648705338328579,0.82,100
"Pooled CCW","RR",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.950219607727868,0.94476424433452,0.0405946012711634,0.00545536339334796,0.0404290207624344,0.9,100
"Pooled CCW","RR",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.95814148960858,0.954256441535915,0.0326225696205628,0.00388504807266497,0.0325535836460993,0.92,100
"Federated landmark IPW","RR",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.670284031083306,0.856200541730616,0.206053736332797,-0.18591651064731,0.0892912232581915,NA,100
"Federated landmark IPW","RR",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.62156395780656,0.88595205733989,0.273433282217526,-0.26438809953333,0.0700987229483752,NA,100
"Federated landmark IPW","RR",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.565703472882365,0.903531358735541,0.345077190241467,-0.337827885853176,0.0707148689586394,NA,100
"Federated landmark IPW","RR",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.767916150326751,0.904496950176821,0.156137240685716,-0.136580799850069,0.076041741868054,NA,100
"Federated landmark IPW","RR",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.708392932987372,0.92230879822734,0.227088806489412,-0.213915865239968,0.0766029289166381,NA,100
"Federated landmark IPW","RR",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.688822326211002,0.933439137750969,0.263152001846386,-0.244616811539966,0.0975020931543296,NA,100
"Federated landmark IPW","RR",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.803344397766448,0.928301459002517,0.14602666064005,-0.124957061236069,0.0759420197823043,NA,100
"Federated landmark IPW","RR",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.797152304304575,0.945541148364441,0.169942865265357,-0.148388844059867,0.08325043399757,NA,100
"Federated landmark IPW","RR",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.760911527019681,0.953027924153521,0.208435351844764,-0.19211639713384,0.0812564580243916,NA,100
"Federated landmark IPW","RR",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.684410807449974,0.857984473991322,0.179051432122741,-0.173573666541348,0.0441713562815888,NA,100
"Federated landmark IPW","RR",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.615825674287726,0.887402802983313,0.274960154914773,-0.271577128695588,0.0432160412629476,NA,100
"Federated landmark IPW","RR",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.564639538487028,0.904863540622652,0.345023654301679,-0.340224002135624,0.0576382869254485,NA,100
"Federated landmark IPW","RR",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.782228854498859,0.903361375310117,0.12781470287879,-0.121132520811258,0.0409916309997989,NA,100
"Federated landmark IPW","RR",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.714730891012007,0.922876534443698,0.213084014922151,-0.208145643431692,0.045838854055942,NA,100
"Federated landmark IPW","RR",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.694153823883674,0.933541018546239,0.252280550170449,-0.239387194662565,0.0800204962752226,NA,100
"Federated landmark IPW","RR",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.850393254499388,0.930738267006888,0.0919331469822756,-0.0803450125075004,0.0449059902331806,NA,100
"Federated landmark IPW","RR",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.795762857238303,0.945263982700829,0.1596237579334,-0.149501125462526,0.0562206833342004,NA,100
"Federated landmark IPW","RR",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.768328872256743,0.953011966048749,0.199741789283753,-0.184683093792006,0.0764683684104879,NA,100
"Federated landmark IPW","RR",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.667872065813421,0.8516456735963,0.201311996341064,-0.183773607782879,0.0825954052167452,NA,100
"Federated landmark IPW","RR",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.62454389611107,0.88151381376724,0.273552880309633,-0.25696991765617,0.0942682597347156,NA,100
"Federated landmark IPW","RR",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.599385292302005,0.897455519715916,0.323172048653133,-0.298070227413912,0.125506298123916,NA,100
"Federated landmark IPW","RR",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.763936632927461,0.902758231149322,0.187315825063095,-0.138821598221861,0.126394373141427,NA,100
"Federated landmark IPW","RR",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.703995352755427,0.922287407415556,0.249871588670474,-0.218292054660129,0.122203629105817,NA,100
"Federated landmark IPW","RR",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.683362166089376,0.931382503670617,0.296388634093354,-0.248020337581241,0.163089287579049,NA,100
"Federated landmark IPW","RR",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.804815386212589,0.934116473579882,0.173055234653685,-0.129301087367292,0.11559832513675,NA,100
"Federated landmark IPW","RR",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.80488930390801,0.94476424433452,0.185758774225194,-0.13987494042651,0.122850501420711,NA,100
"Federated landmark IPW","RR",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.784191048538106,0.954256441535915,0.215464659916191,-0.170065392997809,0.132964572547837,NA,100
"Federated IPW (no cloning)","RR",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.724094525980754,0.856200541730616,0.139751047948394,-0.132106015749862,0.0458186588670527,NA,100
"Federated IPW (no cloning)","RR",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.67394015765832,0.88595205733989,0.215801498032067,-0.21201189968157,0.0404674822230234,NA,100
"Federated IPW (no cloning)","RR",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.627511673667785,0.903531358735541,0.278339923552585,-0.276019685067756,0.0360449564742165,NA,100
"Federated IPW (no cloning)","RR",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.795253483233063,0.904496950176821,0.119033666502666,-0.109243466943758,0.0475126638214512,NA,100
"Federated IPW (no cloning)","RR",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.739844537669884,0.92230879822734,0.187402319501339,-0.182464260557456,0.0429519695777599,NA,100
"Federated IPW (no cloning)","RR",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.707613004215643,0.933439137750969,0.228687902364428,-0.225826133535325,0.0362471050787978,NA,100
"Federated IPW (no cloning)","RR",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.836354316869406,0.928301459002517,0.103995680462051,-0.0919471421331107,0.0488330965794098,NA,100
"Federated IPW (no cloning)","RR",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.788462515078224,0.945541148364441,0.163180927006082,-0.157078633286218,0.0444303779905386,NA,100
"Federated IPW (no cloning)","RR",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",0.74131547802756,0.953027924153521,0.214931385355939,-0.211712446125961,0.0372453043123339,NA,100
