"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Federated CCW","RMST_diff",9,-0.7,"medium",1,25,1.29113001334791,1.27515348177468,0.0159765315732245,0.315209100496296,0.0159765315732245,0.98,100
"Federated CCW","RMST_diff",3,-0.5,"medium",1,25,1.65149258308605,1.55666896324048,0.0948236198455688,0.647727142996305,0.0948236198455688,0.96,100
"Federated CCW","RMST_diff",6,-0.5,"medium",1,25,1.23246053925043,1.09895502427563,0.1335055149748,0.413870402614352,0.1335055149748,0.97,100
"Federated CCW","RMST_diff",9,-0.5,"medium",1,25,1.01982203756544,0.910250243491079,0.109571794074358,0.291329601974374,0.109571794074358,0.97,100
"Federated CCW","RMST_diff",3,-1,"small",0.5,25,3.17880364741381,3.13716991749071,0.0416337299230918,0.456808661756986,0.0416337299230918,0.97,100
"Federated CCW","RMST_diff",6,-1,"small",0.5,25,2.04799318925795,2.05766050723633,-0.00966731797838474,0.268122836262337,0.00966731797838474,0.95,100
"Federated CCW","RMST_diff",9,-1,"small",0.5,25,1.59464066901955,1.60904410386467,-0.0144034348451114,0.16436866489748,0.0144034348451114,0.97,100
"Federated CCW","RMST_diff",3,-0.7,"small",0.5,25,2.11817813403504,2.18027994636294,-0.062101812327895,0.437678288344053,0.062101812327895,0.95,100
"Federated CCW","RMST_diff",6,-0.7,"small",0.5,25,1.50618088756665,1.44925520941333,0.0569256781533245,0.231892483323643,0.0569256781533245,0.99,100
"Federated CCW","RMST_diff",9,-0.7,"small",0.5,25,1.21229668265064,1.14059057060007,0.0717061120505713,0.169043933634448,0.0717061120505713,0.96,100
"Federated CCW","RMST_diff",3,-0.5,"small",0.5,25,1.60306844847135,1.53488326124072,0.0681851872306248,0.520495645806512,0.0681851872306248,0.95,100
"Federated CCW","RMST_diff",6,-0.5,"small",0.5,25,0.976566065711333,1.03030525986357,-0.0537391941522365,0.271391128032965,0.0537391941522365,0.97,100
"Federated CCW","RMST_diff",9,-0.5,"small",0.5,25,0.824558756105652,0.814236201349175,0.0103225547564774,0.180303703647571,0.0103225547564774,0.97,100
"Federated CCW","RMST_diff",3,-1,"strong",1.5,25,2.9764244387625,3.25865053936761,-0.28222610060511,0.91198441757854,0.28222610060511,0.89,100
"Federated CCW","RMST_diff",6,-1,"strong",1.5,25,2.32085871997834,2.34145579470403,-0.0205970747256896,0.730879851908,0.0205970747256896,0.87,100
"Federated CCW","RMST_diff",9,-1,"strong",1.5,25,2.05369087664924,1.99911146809582,0.0545794085534206,0.550842293360104,0.0545794085534206,0.93,100
"Federated CCW","RMST_diff",3,-0.7,"strong",1.5,25,2.01026909628195,2.26060812387187,-0.250339027589917,1.09950771487301,0.250339027589917,0.82,100
"Federated CCW","RMST_diff",6,-0.7,"strong",1.5,25,1.82882624699165,1.64432203205353,0.184504214938118,0.990329757764078,0.184504214938118,0.9,100
"Federated CCW","RMST_diff",9,-0.7,"strong",1.5,25,1.15508381041633,1.40854343368925,-0.253459623272918,0.499174873395993,0.253459623272918,0.86,100
"Federated CCW","RMST_diff",3,-0.5,"strong",1.5,25,1.27597362021481,1.59414427861654,-0.318170658401729,0.816579113315186,0.318170658401729,0.89,100
"Federated CCW","RMST_diff",6,-0.5,"strong",1.5,25,1.05417901164399,1.16164224370175,-0.107463232057754,0.707347812018733,0.107463232057754,0.88,100
"Federated CCW","RMST_diff",9,-0.5,"strong",1.5,25,0.892308213848846,1.00130538303286,-0.108997169184013,0.548590164278234,0.108997169184013,0.83,100
"Pooled CCW","RMST_diff",3,-1,"medium",1,25,3.31772185128556,3.18571708170817,0.132004769577383,0.505654677651127,0.132004769577383,0.99,100
"Pooled CCW","RMST_diff",6,-1,"medium",1,25,2.15208400914585,2.20326706849678,-0.0511830593509328,0.311922663381317,0.0511830593509328,0.98,100
"Pooled CCW","RMST_diff",9,-1,"medium",1,25,1.78156910676638,1.80874496600453,-0.0271758592381497,0.279270156910978,0.0271758592381497,0.95,100
"Pooled CCW","RMST_diff",3,-0.7,"medium",1,25,2.10408503828231,2.20438145520817,-0.100296416925862,0.677904965180602,0.100296416925862,0.93,100
"Pooled CCW","RMST_diff",6,-0.7,"medium",1,25,1.44312426339143,1.54508103091512,-0.101956767523692,0.520124380639237,0.101956767523692,0.86,100
"Pooled CCW","RMST_diff",9,-0.7,"medium",1,25,1.29656184899646,1.27515348177468,0.0214083672217762,0.319167119514795,0.0214083672217762,0.96,100
"Pooled CCW","RMST_diff",3,-0.5,"medium",1,25,1.62138276986803,1.55666896324048,0.0647138066275523,0.658810670834871,0.0647138066275523,0.94,100
"Pooled CCW","RMST_diff",6,-0.5,"medium",1,25,1.22848500428467,1.09895502427563,0.129529980009035,0.412277734367754,0.129529980009035,0.96,100
"Pooled CCW","RMST_diff",9,-0.5,"medium",1,25,1.02537479567612,0.910250243491079,0.115124552185043,0.292425438139378,0.115124552185043,0.97,100
"Pooled CCW","RMST_diff",3,-1,"small",0.5,25,3.16110609086406,3.13716991749071,0.0239361733733499,0.44894415965301,0.0239361733733499,0.96,100
"Pooled CCW","RMST_diff",6,-1,"small",0.5,25,2.04512645529102,2.05766050723633,-0.0125340519453146,0.266851197216949,0.0125340519453146,0.96,100
"Pooled CCW","RMST_diff",9,-1,"small",0.5,25,1.5895731729035,1.60904410386467,-0.0194709309611656,0.162442793299719,0.0194709309611656,0.97,100
"Pooled CCW","RMST_diff",3,-0.7,"small",0.5,25,2.12123697450576,2.18027994636294,-0.0590429718571782,0.414023456966913,0.0590429718571782,0.95,100
"Pooled CCW","RMST_diff",6,-0.7,"small",0.5,25,1.50199743748275,1.44925520941333,0.0527422280694242,0.222539052215058,0.0527422280694242,0.99,100
"Pooled CCW","RMST_diff",9,-0.7,"small",0.5,25,1.20632826291776,1.14059057060007,0.0657376923176953,0.164789127375272,0.0657376923176953,0.96,100
"Pooled CCW","RMST_diff",3,-0.5,"small",0.5,25,1.60309424089043,1.53488326124072,0.0682109796497039,0.521893484132991,0.0682109796497039,0.95,100
"Pooled CCW","RMST_diff",6,-0.5,"small",0.5,25,0.963772732970822,1.03030525986357,-0.0665325268927469,0.263030210949807,0.0665325268927469,0.97,100
"Pooled CCW","RMST_diff",9,-0.5,"small",0.5,25,0.823633751600306,0.814236201349175,0.00939755025113083,0.182735540070498,0.00939755025113083,0.96,100
"Pooled CCW","RMST_diff",3,-1,"strong",1.5,25,3.01460571753547,3.25865053936761,-0.244044821832138,0.953324242387629,0.244044821832138,0.9,100
"Pooled CCW","RMST_diff",6,-1,"strong",1.5,25,2.31009824473355,2.34145579470403,-0.0313575499704826,0.751040707372457,0.0313575499704826,0.87,100
"Pooled CCW","RMST_diff",9,-1,"strong",1.5,25,2.0228836645101,1.99911146809582,0.0237721964142783,0.526604595532851,0.0237721964142783,0.92,100
"Pooled CCW","RMST_diff",3,-0.7,"strong",1.5,25,1.98283335089601,2.26060812387187,-0.277774772975865,1.05040200416407,0.277774772975865,0.82,100
"Pooled CCW","RMST_diff",6,-0.7,"strong",1.5,25,1.78338087939423,1.64432203205353,0.139058847340693,0.953944439934209,0.139058847340693,0.88,100
"Pooled CCW","RMST_diff",9,-0.7,"strong",1.5,25,1.14518337086592,1.40854343368925,-0.263360062823325,0.504277828130213,0.263360062823325,0.85,100
"Pooled CCW","RMST_diff",3,-0.5,"strong",1.5,25,1.30405043732363,1.59414427861654,-0.290093841292913,0.819209372058568,0.290093841292913,0.91,100
"Pooled CCW","RMST_diff",6,-0.5,"strong",1.5,25,1.04622483099746,1.16164224370175,-0.115417412704287,0.709119496895799,0.115417412704287,0.86,100
"Pooled CCW","RMST_diff",9,-0.5,"strong",1.5,25,0.853205204101538,1.00130538303286,-0.148100178931321,0.527204572755745,0.148100178931321,0.84,100
"Federated landmark IPW","RMST_diff",3,-1,"medium",1,25,4.46739857051853,3.18571708170817,1.28168148881036,0.73336067276168,1.28168148881036,NA,100
"Federated landmark IPW","RMST_diff",6,-1,"medium",1,25,3.4805319710889,2.20326706849678,1.27726490259212,0.477276571609123,1.27726490259212,NA,100
"Federated landmark IPW","RMST_diff",9,-1,"medium",1,25,2.60297085952693,1.80874496600453,0.794225893522395,0.528294056870089,0.794225893522395,NA,100
"Federated landmark IPW","RMST_diff",3,-0.7,"medium",1,25,3.16363109326368,2.20438145520817,0.959249638055509,0.8770061551539,0.959249638055509,NA,100
"Federated landmark IPW","RMST_diff",6,-0.7,"medium",1,25,2.54421627703732,1.54508103091512,0.999135246122197,0.714031855866775,0.999135246122197,NA,100
"Federated landmark IPW","RMST_diff",9,-0.7,"medium",1,25,1.92477019378677,1.27515348177468,0.649616712012087,0.39250688613302,0.649616712012087,NA,100
"Federated landmark IPW","RMST_diff",3,-0.5,"medium",1,25,2.4681965278182,1.55666896324048,0.911527564577721,0.889754512891958,0.911527564577721,NA,100
"Federated landmark IPW","RMST_diff",6,-0.5,"medium",1,25,2.08401368409639,1.09895502427563,0.985058659820762,0.603360079286043,0.985058659820762,NA,100
"Federated landmark IPW","RMST_diff",9,-0.5,"medium",1,25,1.51976611743329,0.910250243491079,0.609515873942209,0.371987666037062,0.609515873942209,NA,100
"Federated landmark IPW","RMST_diff",3,-1,"small",0.5,25,4.14288993025703,3.13716991749071,1.00572001276632,0.517981328246326,1.00572001276632,NA,100
"Federated landmark IPW","RMST_diff",6,-1,"small",0.5,25,3.52193518403051,2.05766050723633,1.46427467679418,0.376974445120925,1.46427467679418,NA,100
"Federated landmark IPW","RMST_diff",9,-1,"small",0.5,25,2.61012379910929,1.60904410386467,1.00107969524463,0.249347062200192,1.00107969524463,NA,100
"Federated landmark IPW","RMST_diff",3,-0.7,"small",0.5,25,3.02470713262519,2.18027994636294,0.844427186262248,0.526323426865019,0.844427186262248,NA,100
"Federated landmark IPW","RMST_diff",6,-0.7,"small",0.5,25,2.58150587445531,1.44925520941333,1.13225066504199,0.393103514803728,1.13225066504199,NA,100
"Federated landmark IPW","RMST_diff",9,-0.7,"small",0.5,25,1.95781906494332,1.14059057060007,0.817228494343256,0.290805968321494,0.817228494343256,NA,100
"Federated landmark IPW","RMST_diff",3,-0.5,"small",0.5,25,2.09519286463153,1.53488326124072,0.560309603390807,0.683103745397145,0.560309603390807,NA,100
"Federated landmark IPW","RMST_diff",6,-0.5,"small",0.5,25,1.68850345246639,1.03030525986357,0.658198192602824,0.454180349739076,0.658198192602824,NA,100
"Federated landmark IPW","RMST_diff",9,-0.5,"small",0.5,25,1.43782514713643,0.814236201349175,0.623588945787255,0.346577340277798,0.623588945787255,NA,100
"Federated landmark IPW","RMST_diff",3,-1,"strong",1.5,25,4.28291665111733,3.25865053936761,1.02426611174972,1.24811398174518,1.02426611174972,NA,100
"Federated landmark IPW","RMST_diff",6,-1,"strong",1.5,25,3.55715152161639,2.34145579470403,1.21569572691236,0.962067815107882,1.21569572691236,NA,100
"Federated landmark IPW","RMST_diff",9,-1,"strong",1.5,25,2.59287409674228,1.99911146809582,0.593762628646463,0.537780899083977,0.593762628646463,NA,100
"Federated landmark IPW","RMST_diff",3,-0.7,"strong",1.5,25,2.99385224582179,2.26060812387187,0.73324412194992,1.24923905804996,0.73324412194992,NA,100
"Federated landmark IPW","RMST_diff",6,-0.7,"strong",1.5,25,3.08492850371892,1.64432203205353,1.44060647166539,1.10032766263101,1.44060647166539,NA,100
"Federated landmark IPW","RMST_diff",9,-0.7,"strong",1.5,25,1.77699131024723,1.40854343368925,0.368447876557985,0.535089851155197,0.368447876557985,NA,100
"Federated landmark IPW","RMST_diff",3,-0.5,"strong",1.5,25,2.35751862772764,1.59414427861654,0.763374349111098,1.1174602425903,0.763374349111098,NA,100
"Federated landmark IPW","RMST_diff",6,-0.5,"strong",1.5,25,1.83321786050941,1.16164224370175,0.671575616807661,1.05990860127008,0.671575616807661,NA,100
"Federated landmark IPW","RMST_diff",9,-0.5,"strong",1.5,25,1.31027594123829,1.00130538303286,0.30897055820543,0.747927504588016,0.30897055820543,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-1,"medium",1,25,3.283016289242,3.18571708170817,0.097299207533825,0.523189530685606,0.097299207533825,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-1,"medium",1,25,2.14864287988778,2.20326706849678,-0.0546241886090023,0.323243838095816,0.0546241886090023,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-1,"medium",1,25,1.77841512553962,1.80874496600453,-0.0303298404649176,0.285377362497115,0.0303298404649176,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.7,"medium",1,25,2.09533225108207,2.20438145520817,-0.109049204126098,0.671466375559703,0.109049204126098,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.7,"medium",1,25,1.43269507038202,1.54508103091512,-0.112385960533107,0.514583046206487,0.112385960533107,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.7,"medium",1,25,1.2668895473838,1.27515348177468,-0.00826393439088694,0.305975150123413,0.00826393439088694,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.5,"medium",1,25,1.6067205037108,1.55666896324048,0.0500515404703214,0.632177903599663,0.0500515404703214,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.5,"medium",1,25,1.20915367537856,1.09895502427563,0.110198651102928,0.409985589748403,0.110198651102928,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.5,"medium",1,25,1.00314918824893,0.910250243491079,0.0928989447578536,0.27648785977517,0.0928989447578536,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-1,"small",0.5,25,3.16281949111304,3.13716991749071,0.0256495736223227,0.45738951116786,0.0256495736223227,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-1,"small",0.5,25,2.04529339093614,2.05766050723633,-0.0123671163001875,0.266513839317286,0.0123671163001875,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-1,"small",0.5,25,1.59197430567978,1.60904410386467,-0.0170697981848804,0.165057953803454,0.0170697981848804,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.7,"small",0.5,25,2.0987853392546,2.18027994636294,-0.0814946071083388,0.438324918602959,0.0814946071083388,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.7,"small",0.5,25,1.50503960709473,1.44925520941333,0.0557843976814059,0.2319068241252,0.0557843976814059,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.7,"small",0.5,25,1.20844308647404,1.14059057060007,0.0678525158739672,0.167749549363457,0.0678525158739672,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.5,"small",0.5,25,1.57641238670185,1.53488326124072,0.0415291254611231,0.518020010790061,0.0415291254611231,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.5,"small",0.5,25,0.972226683741958,1.03030525986357,-0.0580785761216113,0.268187822179204,0.0580785761216113,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.5,"small",0.5,25,0.823058194333234,0.814236201349175,0.00882199298405967,0.181236633048258,0.00882199298405967,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-1,"strong",1.5,25,2.85308492459751,3.25865053936761,-0.405565614770096,0.806432534476297,0.405565614770096,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-1,"strong",1.5,25,2.24612761235611,2.34145579470403,-0.0953281823479234,0.695977408414214,0.0953281823479234,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-1,"strong",1.5,25,1.97038473852542,1.99911146809582,-0.0287267295703961,0.469863856165179,0.0287267295703961,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.7,"strong",1.5,25,1.84109156926416,2.26060812387187,-0.419516554607707,0.970971864067082,0.419516554607707,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.7,"strong",1.5,25,1.70937260013013,1.64432203205353,0.0650505680765955,0.804882809817221,0.0650505680765955,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.7,"strong",1.5,25,1.07368728905398,1.40854343368925,-0.334856144635262,0.464337977498976,0.334856144635262,NA,100
"Local CCW + curve meta-analysis","RMST_diff",3,-0.5,"strong",1.5,25,1.18101946029421,1.59414427861654,-0.413124818322337,0.78981908310223,0.413124818322337,NA,100
"Local CCW + curve meta-analysis","RMST_diff",6,-0.5,"strong",1.5,25,0.987530334788628,1.16164224370175,-0.174111908913122,0.642602906019665,0.174111908913122,NA,100
"Local CCW + curve meta-analysis","RMST_diff",9,-0.5,"strong",1.5,25,0.823172393306201,1.00130538303286,-0.178132989726658,0.515813175844038,0.178132989726658,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-1,"medium",1,25,2.47364918630661,3.18571708170817,-0.712067895401563,0.584096953798054,0.712067895401563,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-1,"medium",1,25,0.282652193355553,2.20326706849678,-1.92061487514123,0.46050911272105,1.92061487514123,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-1,"medium",1,25,-0.976916495267199,1.80874496600453,-2.78566146127173,0.405581794776078,2.78566146127173,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.7,"medium",1,25,1.12463913398781,2.20438145520817,-1.07974232122036,0.73694752499017,1.07974232122036,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.7,"medium",1,25,-0.675796565784906,1.54508103091512,-2.22087759670003,0.655209461387437,2.22087759670003,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.7,"medium",1,25,-1.6883048717361,1.27515348177468,-2.96345835351079,0.56505942946187,2.96345835351079,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.5,"medium",1,25,0.620840805615735,1.55666896324048,-0.935828157624745,0.762595394185255,0.935828157624745,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.5,"medium",1,25,-0.970975027440659,1.09895502427563,-2.06993005171629,0.533578013710476,2.06993005171629,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.5,"medium",1,25,-1.94991659019169,0.910250243491079,-2.86016683368277,0.513705673462786,2.86016683368277,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-1,"small",0.5,25,3.12321216590008,3.13716991749071,-0.0139577515906371,0.540215207580658,0.0139577515906371,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-1,"small",0.5,25,1.33729373862378,2.05766050723633,-0.720366768612555,0.415854293779809,0.720366768612555,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-1,"small",0.5,25,0.262805113708631,1.60904410386467,-1.34623899015603,0.342478752311578,1.34623899015603,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.7,"small",0.5,25,1.81432719532724,2.18027994636294,-0.365952751035694,0.57491298139937,0.365952751035694,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.7,"small",0.5,25,0.62886977100902,1.44925520941333,-0.820385438404306,0.340255202976835,0.820385438404306,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.7,"small",0.5,25,-0.339531596499552,1.14059057060007,-1.48012216709962,0.325687896373942,1.48012216709962,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.5,"small",0.5,25,1.27228452862625,1.53488326124072,-0.26259873261447,0.562481927221421,0.26259873261447,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.5,"small",0.5,25,-0.129720825060989,1.03030525986357,-1.16002608492456,0.36133160393913,1.16002608492456,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.5,"small",0.5,25,-0.900924003685371,0.814236201349175,-1.71516020503455,0.356201437802681,1.71516020503455,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-1,"strong",1.5,25,1.80027588959044,3.25865053936761,-1.45837464977717,0.982184803923369,1.45837464977717,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-1,"strong",1.5,25,-0.0580836999723443,2.34145579470403,-2.39953949467637,0.965035529233899,2.39953949467637,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-1,"strong",1.5,25,-1.38377760671501,1.99911146809582,-3.38288907481083,0.843410710381951,3.38288907481083,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.7,"strong",1.5,25,0.822797086671844,2.26060812387187,-1.43781103720003,1.11949216177414,1.43781103720003,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.7,"strong",1.5,25,-0.808123976298386,1.64432203205353,-2.45244600835192,1.2977639100196,2.45244600835192,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.7,"strong",1.5,25,-2.42841166266613,1.40854343368925,-3.83695509635537,0.775387323002392,3.83695509635537,NA,100
"Federated IPW (no cloning)","RMST_diff",3,-0.5,"strong",1.5,25,0.0137395117059331,1.59414427861654,-1.58040476691061,0.8869262038158,1.58040476691061,NA,100
"Federated IPW (no cloning)","RMST_diff",6,-0.5,"strong",1.5,25,-1.65512807940977,1.16164224370175,-2.81677032311152,0.950606534472448,2.81677032311152,NA,100
"Federated IPW (no cloning)","RMST_diff",9,-0.5,"strong",1.5,25,-2.83816325998288,1.00130538303286,-3.83946864301574,0.785133557441216,3.83946864301574,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-1,"medium",1,25,-1.93850694491483,3.18571708170817,-5.124224026623,0.350004335520465,5.124224026623,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-1,"medium",1,25,-3.14935890467278,2.20326706849678,-5.35262597316956,0.308703213837434,5.35262597316956,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-1,"medium",1,25,-3.93734846438571,1.80874496600453,-5.74609343039024,0.293674245081941,5.74609343039024,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.7,"medium",1,25,-3.20545288655161,2.20438145520817,-5.40983434175978,0.30866448076625,5.40983434175978,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.7,"medium",1,25,-4.1587512011324,1.54508103091512,-5.70383223204752,0.356662583460548,5.70383223204752,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.7,"medium",1,25,-4.74898979082582,1.27515348177468,-6.0241432726005,0.314103382729046,6.0241432726005,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.5,"medium",1,25,-3.83097615213661,1.55666896324048,-5.38764511537709,0.330610516212908,5.38764511537709,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.5,"medium",1,25,-4.64163520461669,1.09895502427563,-5.74059022889232,0.326624191315673,5.74059022889232,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.5,"medium",1,25,-5.13901749499511,0.910250243491079,-6.04926773848619,0.288555270115015,6.04926773848619,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-1,"small",0.5,25,0.422519219514476,3.13716991749071,-2.71465069797624,0.396995940515314,2.71465069797624,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-1,"small",0.5,25,-0.911490553092924,2.05766050723633,-2.96915106032926,0.37759183976816,2.96915106032926,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-1,"small",0.5,25,-1.6098806046284,1.60904410386467,-3.21892470849306,0.320260108352145,3.21892470849306,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.7,"small",0.5,25,-0.952515790192006,2.18027994636294,-3.13279573655494,0.448318326893472,3.13279573655494,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.7,"small",0.5,25,-1.63816562241455,1.44925520941333,-3.08742083182787,0.287336478393201,3.08742083182787,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.7,"small",0.5,25,-2.33818781642283,1.14059057060007,-3.47877838702289,0.276997834339662,3.47877838702289,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.5,"small",0.5,25,-1.54225877182794,1.53488326124072,-3.07714203306867,0.42716602358121,3.07714203306867,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.5,"small",0.5,25,-2.3622556014988,1.03030525986357,-3.39256086136237,0.367812503123365,3.39256086136237,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.5,"small",0.5,25,-2.83835795941686,0.814236201349175,-3.65259416076604,0.336129524441809,3.65259416076604,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-1,"strong",1.5,25,-3.16169903007378,3.25865053936761,-6.42034956944139,0.275764465416043,6.42034956944139,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-1,"strong",1.5,25,-4.15306104860965,2.34145579470403,-6.49451684331368,0.299117109864731,6.49451684331368,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-1,"strong",1.5,25,-4.88001555403943,1.99911146809582,-6.87912702213525,0.325357198295275,6.87912702213525,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.7,"strong",1.5,25,-4.22828405707985,2.26060812387187,-6.48889218095172,0.304346679025589,6.48889218095172,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.7,"strong",1.5,25,-5.10669792212141,1.64432203205353,-6.75101995417494,0.289834545962232,6.75101995417494,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.7,"strong",1.5,25,-5.8127544122448,1.40854343368925,-7.22129784593405,0.280497322049525,7.22129784593405,NA,100
"Federated per-protocol (unweighted)","RMST_diff",3,-0.5,"strong",1.5,25,-4.94518566681853,1.59414427861654,-6.53932994543508,0.30042788816739,6.53932994543508,NA,100
"Federated per-protocol (unweighted)","RMST_diff",6,-0.5,"strong",1.5,25,-5.78125120627667,1.16164224370175,-6.94289344997842,0.29684634753367,6.94289344997842,NA,100
"Federated per-protocol (unweighted)","RMST_diff",9,-0.5,"strong",1.5,25,-6.247078886328,1.00130538303286,-7.24838426936086,0.301762689656889,7.24838426936086,NA,100
