"task_id","rep","tau","sample_size_scenario","initiation_scenario","n_per_site","total_n","init_intercept","zero_cov_init_prob","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_treated_rate"
10,271,4,"large","high",1000,10000,-1,0.268941421369995,0.6081,0.58,0.628,6756,0.616785079928952
10,272,4,"large","high",1000,10000,-1,0.268941421369995,0.6057,0.569,0.628,6750,0.613333333333333
10,273,4,"large","high",1000,10000,-1,0.268941421369995,0.6009,0.569,0.622,6737,0.60902478848152
10,274,4,"large","high",1000,10000,-1,0.268941421369995,0.6003,0.569,0.622,6720,0.609077380952381
10,275,4,"large","high",1000,10000,-1,0.268941421369995,0.6008,0.569,0.622,6722,0.60963998809878
10,276,4,"large","high",1000,10000,-1,0.268941421369995,0.6023,0.569,0.637,6693,0.611534438966084
10,277,4,"large","high",1000,10000,-1,0.268941421369995,0.5993,0.569,0.637,6669,0.609986504723347
10,278,4,"large","high",1000,10000,-1,0.268941421369995,0.6,0.569,0.637,6671,0.611302653275371
10,279,4,"large","high",1000,10000,-1,0.268941421369995,0.603,0.569,0.637,6691,0.614407412942759
10,280,4,"large","high",1000,10000,-1,0.268941421369995,0.6,0.569,0.637,6683,0.613496932515337
10,281,4,"large","high",1000,10000,-1,0.268941421369995,0.6006,0.569,0.637,6675,0.614082397003745
10,282,4,"large","high",1000,10000,-1,0.268941421369995,0.6035,0.58,0.637,6646,0.618718025880229
10,283,4,"large","high",1000,10000,-1,0.268941421369995,0.6034,0.579,0.637,6616,0.616384522370012
10,284,4,"large","high",1000,10000,-1,0.268941421369995,0.6021,0.579,0.637,6644,0.615894039735099
10,285,4,"large","high",1000,10000,-1,0.268941421369995,0.6014,0.579,0.637,6620,0.617220543806646
10,286,4,"large","high",1000,10000,-1,0.268941421369995,0.5982,0.579,0.616,6648,0.61251504211793
10,287,4,"large","high",1000,10000,-1,0.268941421369995,0.599,0.579,0.616,6669,0.610136452241715
10,288,4,"large","high",1000,10000,-1,0.268941421369995,0.5987,0.579,0.616,6646,0.609690039121276
10,289,4,"large","high",1000,10000,-1,0.268941421369995,0.5977,0.579,0.616,6620,0.60619335347432
10,290,4,"large","high",1000,10000,-1,0.268941421369995,0.5996,0.579,0.616,6610,0.60590015128593
10,291,4,"large","high",1000,10000,-1,0.268941421369995,0.5979,0.579,0.605,6618,0.605923239649441
10,292,4,"large","high",1000,10000,-1,0.268941421369995,0.5978,0.579,0.605,6665,0.606001500375094
10,293,4,"large","high",1000,10000,-1,0.268941421369995,0.602,0.596,0.621,6698,0.613317408181547
10,294,4,"large","high",1000,10000,-1,0.268941421369995,0.6027,0.596,0.621,6691,0.613361231505007
10,295,4,"large","high",1000,10000,-1,0.268941421369995,0.6044,0.596,0.621,6716,0.614055985705777
10,296,4,"large","high",1000,10000,-1,0.268941421369995,0.6061,0.596,0.622,6728,0.617122473246136
10,297,4,"large","high",1000,10000,-1,0.268941421369995,0.6064,0.597,0.622,6715,0.619359642591214
10,298,4,"large","high",1000,10000,-1,0.268941421369995,0.6046,0.58,0.622,6752,0.618483412322275
10,299,4,"large","high",1000,10000,-1,0.268941421369995,0.6068,0.58,0.622,6771,0.622655442327574
10,300,4,"large","high",1000,10000,-1,0.268941421369995,0.6072,0.58,0.622,6779,0.622215666027438
11,1,6,"large","high",1000,10000,-1,0.268941421369995,0.6639,0.65,0.69,5726,0.690883688438701
11,2,6,"large","high",1000,10000,-1,0.268941421369995,0.6666,0.65,0.69,5760,0.694444444444444
11,3,6,"large","high",1000,10000,-1,0.268941421369995,0.6653,0.65,0.69,5748,0.689631176061239
11,4,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.65,0.69,5754,0.687347931873479
11,5,6,"large","high",1000,10000,-1,0.268941421369995,0.6655,0.649,0.69,5741,0.687685072287058
11,6,6,"large","high",1000,10000,-1,0.268941421369995,0.6654,0.649,0.689,5745,0.689120974760661
11,7,6,"large","high",1000,10000,-1,0.268941421369995,0.667,0.649,0.689,5720,0.691258741258741
11,8,6,"large","high",1000,10000,-1,0.268941421369995,0.6686,0.649,0.689,5686,0.694512838550827
11,9,6,"large","high",1000,10000,-1,0.268941421369995,0.6681,0.649,0.689,5667,0.692253396859008
11,10,6,"large","high",1000,10000,-1,0.268941421369995,0.6682,0.649,0.689,5698,0.693050193050193
11,11,6,"large","high",1000,10000,-1,0.268941421369995,0.6695,0.649,0.689,5718,0.693424274221756
11,12,6,"large","high",1000,10000,-1,0.268941421369995,0.6697,0.649,0.689,5694,0.693537056550755
11,13,6,"large","high",1000,10000,-1,0.268941421369995,0.668,0.649,0.689,5724,0.696191474493361
11,14,6,"large","high",1000,10000,-1,0.268941421369995,0.6681,0.649,0.689,5732,0.698011165387299
11,15,6,"large","high",1000,10000,-1,0.268941421369995,0.6701,0.65,0.689,5736,0.700313807531381
11,16,6,"large","high",1000,10000,-1,0.268941421369995,0.6695,0.65,0.685,5751,0.698834985219962
11,17,6,"large","high",1000,10000,-1,0.268941421369995,0.6677,0.65,0.683,5784,0.697959889349931
11,18,6,"large","high",1000,10000,-1,0.268941421369995,0.6689,0.65,0.683,5797,0.696222183888218
11,19,6,"large","high",1000,10000,-1,0.268941421369995,0.6702,0.65,0.683,5836,0.700993831391364
11,20,6,"large","high",1000,10000,-1,0.268941421369995,0.6735,0.65,0.688,5855,0.702476515798463
11,21,6,"large","high",1000,10000,-1,0.268941421369995,0.671,0.65,0.688,5877,0.701037944529522
11,22,6,"large","high",1000,10000,-1,0.268941421369995,0.6661,0.63,0.688,5880,0.69421768707483
11,23,6,"large","high",1000,10000,-1,0.268941421369995,0.6681,0.63,0.688,5874,0.693224378617637
11,24,6,"large","high",1000,10000,-1,0.268941421369995,0.6672,0.63,0.688,5905,0.689754445385267
11,25,6,"large","high",1000,10000,-1,0.268941421369995,0.6684,0.63,0.688,5922,0.690982776089159
11,26,6,"large","high",1000,10000,-1,0.268941421369995,0.6679,0.63,0.688,5938,0.690804984843382
11,27,6,"large","high",1000,10000,-1,0.268941421369995,0.6662,0.63,0.688,5905,0.687891617273497
11,28,6,"large","high",1000,10000,-1,0.268941421369995,0.6636,0.63,0.688,5904,0.689193766937669
11,29,6,"large","high",1000,10000,-1,0.268941421369995,0.6636,0.63,0.688,5905,0.687891617273497
11,30,6,"large","high",1000,10000,-1,0.268941421369995,0.6589,0.63,0.681,5861,0.683159870329295
11,31,6,"large","high",1000,10000,-1,0.268941421369995,0.6593,0.63,0.681,5806,0.683258697898726
11,32,6,"large","high",1000,10000,-1,0.268941421369995,0.6657,0.641,0.694,5829,0.686738720192143
11,33,6,"large","high",1000,10000,-1,0.268941421369995,0.6654,0.641,0.694,5806,0.686875645883569
11,34,6,"large","high",1000,10000,-1,0.268941421369995,0.6676,0.641,0.694,5781,0.692094793288358
11,35,6,"large","high",1000,10000,-1,0.268941421369995,0.6687,0.641,0.694,5783,0.69254712087152
11,36,6,"large","high",1000,10000,-1,0.268941421369995,0.6669,0.641,0.694,5746,0.691611555864949
11,37,6,"large","high",1000,10000,-1,0.268941421369995,0.6685,0.641,0.694,5753,0.693029723622458
11,38,6,"large","high",1000,10000,-1,0.268941421369995,0.6718,0.641,0.694,5758,0.693643626259118
11,39,6,"large","high",1000,10000,-1,0.268941421369995,0.6727,0.641,0.694,5754,0.694299617657282
11,40,6,"large","high",1000,10000,-1,0.268941421369995,0.6743,0.656,0.694,5757,0.698454055931909
11,41,6,"large","high",1000,10000,-1,0.268941421369995,0.6746,0.657,0.694,5795,0.699223468507334
11,42,6,"large","high",1000,10000,-1,0.268941421369995,0.67,0.648,0.692,5758,0.696422368878083
11,43,6,"large","high",1000,10000,-1,0.268941421369995,0.6707,0.648,0.692,5731,0.697958471470947
11,44,6,"large","high",1000,10000,-1,0.268941421369995,0.6708,0.648,0.692,5739,0.695940059243771
11,45,6,"large","high",1000,10000,-1,0.268941421369995,0.6688,0.648,0.686,5749,0.693511915115672
11,46,6,"large","high",1000,10000,-1,0.268941421369995,0.6672,0.644,0.686,5766,0.693201526187999
11,47,6,"large","high",1000,10000,-1,0.268941421369995,0.6676,0.644,0.686,5772,0.694040194040194
11,48,6,"large","high",1000,10000,-1,0.268941421369995,0.6649,0.644,0.685,5765,0.69071986123157
11,49,6,"large","high",1000,10000,-1,0.268941421369995,0.6621,0.644,0.681,5742,0.687042842215256
11,50,6,"large","high",1000,10000,-1,0.268941421369995,0.6608,0.644,0.681,5751,0.685446009389671
11,51,6,"large","high",1000,10000,-1,0.268941421369995,0.6608,0.644,0.681,5706,0.682614791447599
11,52,6,"large","high",1000,10000,-1,0.268941421369995,0.6631,0.644,0.681,5706,0.686996144409394
11,53,6,"large","high",1000,10000,-1,0.268941421369995,0.6628,0.644,0.681,5738,0.688915998605786
11,54,6,"large","high",1000,10000,-1,0.268941421369995,0.6617,0.644,0.672,5717,0.687248556935456
11,55,6,"large","high",1000,10000,-1,0.268941421369995,0.6609,0.644,0.671,5673,0.683412656442799
11,56,6,"large","high",1000,10000,-1,0.268941421369995,0.6614,0.644,0.671,5686,0.680619064368625
11,57,6,"large","high",1000,10000,-1,0.268941421369995,0.6609,0.644,0.671,5657,0.680219197454481
11,58,6,"large","high",1000,10000,-1,0.268941421369995,0.6616,0.644,0.671,5690,0.68066783831283
11,59,6,"large","high",1000,10000,-1,0.268941421369995,0.6615,0.644,0.671,5696,0.682057584269663
11,60,6,"large","high",1000,10000,-1,0.268941421369995,0.6652,0.649,0.681,5718,0.686603707590067
11,61,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.649,0.681,5742,0.687565308254963
11,62,6,"large","high",1000,10000,-1,0.268941421369995,0.6653,0.649,0.681,5750,0.687478260869565
11,63,6,"large","high",1000,10000,-1,0.268941421369995,0.6659,0.649,0.681,5763,0.686274509803922
11,64,6,"large","high",1000,10000,-1,0.268941421369995,0.662,0.631,0.681,5758,0.686696769711705
11,65,6,"large","high",1000,10000,-1,0.268941421369995,0.6661,0.631,0.705,5802,0.692175112030334
11,66,6,"large","high",1000,10000,-1,0.268941421369995,0.6675,0.631,0.705,5772,0.694559944559945
11,67,6,"large","high",1000,10000,-1,0.268941421369995,0.6673,0.631,0.705,5781,0.692959695554402
11,68,6,"large","high",1000,10000,-1,0.268941421369995,0.6678,0.631,0.705,5758,0.693469954845432
11,69,6,"large","high",1000,10000,-1,0.268941421369995,0.6657,0.631,0.705,5756,0.691104933981932
11,70,6,"large","high",1000,10000,-1,0.268941421369995,0.6639,0.631,0.705,5750,0.685391304347826
11,71,6,"large","high",1000,10000,-1,0.268941421369995,0.6642,0.631,0.705,5742,0.68425635667015
11,72,6,"large","high",1000,10000,-1,0.268941421369995,0.6622,0.631,0.705,5731,0.681905426627116
11,73,6,"large","high",1000,10000,-1,0.268941421369995,0.6607,0.631,0.705,5718,0.680832458901714
11,74,6,"large","high",1000,10000,-1,0.268941421369995,0.6625,0.635,0.705,5755,0.680973066898349
11,75,6,"large","high",1000,10000,-1,0.268941421369995,0.6603,0.635,0.683,5748,0.67919276270007
11,76,6,"large","high",1000,10000,-1,0.268941421369995,0.6616,0.635,0.683,5761,0.683214719666725
11,77,6,"large","high",1000,10000,-1,0.268941421369995,0.6606,0.635,0.683,5763,0.684192260975186
11,78,6,"large","high",1000,10000,-1,0.268941421369995,0.6603,0.635,0.683,5763,0.684886343918098
11,79,6,"large","high",1000,10000,-1,0.268941421369995,0.6609,0.641,0.683,5762,0.685178757375911
11,80,6,"large","high",1000,10000,-1,0.268941421369995,0.6644,0.641,0.698,5738,0.690484489369118
11,81,6,"large","high",1000,10000,-1,0.268941421369995,0.6657,0.641,0.698,5764,0.696044413601665
11,82,6,"large","high",1000,10000,-1,0.268941421369995,0.6673,0.641,0.698,5760,0.696527777777778
11,83,6,"large","high",1000,10000,-1,0.268941421369995,0.669,0.641,0.698,5781,0.698149109150666
11,84,6,"large","high",1000,10000,-1,0.268941421369995,0.6702,0.641,0.698,5768,0.700589459084605
11,85,6,"large","high",1000,10000,-1,0.268941421369995,0.6674,0.641,0.698,5743,0.698589587323698
11,86,6,"large","high",1000,10000,-1,0.268941421369995,0.6662,0.641,0.698,5743,0.696500087062511
11,87,6,"large","high",1000,10000,-1,0.268941421369995,0.6666,0.641,0.698,5726,0.696472231924555
11,88,6,"large","high",1000,10000,-1,0.268941421369995,0.6644,0.641,0.698,5704,0.694600280504909
11,89,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.646,0.698,5707,0.696863500963729
11,90,6,"large","high",1000,10000,-1,0.268941421369995,0.6611,0.646,0.679,5695,0.68972783143108
11,91,6,"large","high",1000,10000,-1,0.268941421369995,0.6593,0.646,0.679,5697,0.685624012638231
11,92,6,"large","high",1000,10000,-1,0.268941421369995,0.6598,0.646,0.679,5703,0.686831492197089
11,93,6,"large","high",1000,10000,-1,0.268941421369995,0.6594,0.646,0.675,5668,0.684368383909668
11,94,6,"large","high",1000,10000,-1,0.268941421369995,0.6585,0.646,0.675,5675,0.679647577092511
11,95,6,"large","high",1000,10000,-1,0.268941421369995,0.66,0.646,0.675,5700,0.680701754385965
11,96,6,"large","high",1000,10000,-1,0.268941421369995,0.6591,0.646,0.675,5645,0.68237378210806
11,97,6,"large","high",1000,10000,-1,0.268941421369995,0.6593,0.646,0.675,5642,0.683091102445941
11,98,6,"large","high",1000,10000,-1,0.268941421369995,0.6626,0.652,0.679,5678,0.685276505811906
11,99,6,"large","high",1000,10000,-1,0.268941421369995,0.6626,0.652,0.679,5683,0.684849551293331
11,100,6,"large","high",1000,10000,-1,0.268941421369995,0.6632,0.652,0.679,5692,0.689564300773015
11,101,6,"large","high",1000,10000,-1,0.268941421369995,0.6641,0.652,0.679,5679,0.693079767564712
11,102,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.652,0.684,5685,0.694283201407212
11,103,6,"large","high",1000,10000,-1,0.268941421369995,0.6607,0.626,0.684,5715,0.690463692038495
11,104,6,"large","high",1000,10000,-1,0.268941421369995,0.6613,0.626,0.684,5729,0.694187467271775
11,105,6,"large","high",1000,10000,-1,0.268941421369995,0.6605,0.626,0.684,5699,0.692226706439726
11,106,6,"large","high",1000,10000,-1,0.268941421369995,0.6605,0.626,0.684,5742,0.685997910135841
11,107,6,"large","high",1000,10000,-1,0.268941421369995,0.6604,0.626,0.684,5759,0.684667476992533
11,108,6,"large","high",1000,10000,-1,0.268941421369995,0.6604,0.626,0.684,5747,0.685575082651818
11,109,6,"large","high",1000,10000,-1,0.268941421369995,0.6618,0.626,0.684,5757,0.686468646864686
11,110,6,"large","high",1000,10000,-1,0.268941421369995,0.6646,0.626,0.687,5775,0.687272727272727
11,111,6,"large","high",1000,10000,-1,0.268941421369995,0.6637,0.626,0.687,5760,0.683506944444444
11,112,6,"large","high",1000,10000,-1,0.268941421369995,0.6621,0.626,0.687,5768,0.684119278779473
11,113,6,"large","high",1000,10000,-1,0.268941421369995,0.6668,0.655,0.687,5751,0.689271431055469
11,114,6,"large","high",1000,10000,-1,0.268941421369995,0.6671,0.655,0.687,5746,0.68795683954055
11,115,6,"large","high",1000,10000,-1,0.268941421369995,0.6691,0.655,0.687,5776,0.693040166204986
11,116,6,"large","high",1000,10000,-1,0.268941421369995,0.6682,0.646,0.687,5797,0.694324650681387
11,117,6,"large","high",1000,10000,-1,0.268941421369995,0.6661,0.637,0.687,5830,0.695197255574614
11,118,6,"large","high",1000,10000,-1,0.268941421369995,0.6639,0.637,0.687,5822,0.692030230161457
11,119,6,"large","high",1000,10000,-1,0.268941421369995,0.6644,0.637,0.687,5850,0.691623931623932
11,120,6,"large","high",1000,10000,-1,0.268941421369995,0.661,0.637,0.682,5815,0.687360275150473
11,121,6,"large","high",1000,10000,-1,0.268941421369995,0.6614,0.637,0.682,5843,0.688173883279137
11,122,6,"large","high",1000,10000,-1,0.268941421369995,0.6618,0.637,0.682,5822,0.68722088629337
11,123,6,"large","high",1000,10000,-1,0.268941421369995,0.662,0.637,0.682,5811,0.688693856479091
11,124,6,"large","high",1000,10000,-1,0.268941421369995,0.6613,0.637,0.682,5781,0.686905379692095
11,125,6,"large","high",1000,10000,-1,0.268941421369995,0.6597,0.637,0.675,5776,0.68334487534626
11,126,6,"large","high",1000,10000,-1,0.268941421369995,0.6589,0.637,0.675,5740,0.682578397212544
11,127,6,"large","high",1000,10000,-1,0.268941421369995,0.662,0.638,0.675,5707,0.683371298405467
11,128,6,"large","high",1000,10000,-1,0.268941421369995,0.6624,0.638,0.675,5688,0.687763713080169
11,129,6,"large","high",1000,10000,-1,0.268941421369995,0.6616,0.638,0.675,5623,0.688244709229948
11,130,6,"large","high",1000,10000,-1,0.268941421369995,0.6615,0.638,0.675,5640,0.689539007092199
11,131,6,"large","high",1000,10000,-1,0.268941421369995,0.6595,0.638,0.675,5639,0.689483951055152
11,132,6,"large","high",1000,10000,-1,0.268941421369995,0.6601,0.638,0.678,5672,0.687235543018336
11,133,6,"large","high",1000,10000,-1,0.268941421369995,0.6592,0.638,0.678,5653,0.685653635237927
11,134,6,"large","high",1000,10000,-1,0.268941421369995,0.661,0.638,0.678,5661,0.690690690690691
11,135,6,"large","high",1000,10000,-1,0.268941421369995,0.6609,0.638,0.678,5659,0.69075808446722
11,136,6,"large","high",1000,10000,-1,0.268941421369995,0.6633,0.645,0.678,5709,0.69364161849711
11,137,6,"large","high",1000,10000,-1,0.268941421369995,0.6616,0.645,0.678,5724,0.689902166317261
11,138,6,"large","high",1000,10000,-1,0.268941421369995,0.6613,0.645,0.678,5739,0.686879247255619
11,139,6,"large","high",1000,10000,-1,0.268941421369995,0.6628,0.645,0.679,5765,0.688638334778838
11,140,6,"large","high",1000,10000,-1,0.268941421369995,0.6639,0.645,0.679,5770,0.690467937608319
11,141,6,"large","high",1000,10000,-1,0.268941421369995,0.6647,0.651,0.679,5780,0.689446366782007
11,142,6,"large","high",1000,10000,-1,0.268941421369995,0.6638,0.651,0.679,5760,0.691840277777778
11,143,6,"large","high",1000,10000,-1,0.268941421369995,0.6624,0.651,0.679,5763,0.688183237896929
11,144,6,"large","high",1000,10000,-1,0.268941421369995,0.6609,0.651,0.679,5758,0.685133726988538
11,145,6,"large","high",1000,10000,-1,0.268941421369995,0.6629,0.651,0.685,5756,0.687977762334955
11,146,6,"large","high",1000,10000,-1,0.268941421369995,0.6643,0.651,0.685,5722,0.689269486193639
11,147,6,"large","high",1000,10000,-1,0.268941421369995,0.6641,0.649,0.685,5702,0.690810242020344
11,148,6,"large","high",1000,10000,-1,0.268941421369995,0.6617,0.634,0.685,5693,0.69014579307922
11,149,6,"large","high",1000,10000,-1,0.268941421369995,0.662,0.634,0.685,5662,0.692158247968916
11,150,6,"large","high",1000,10000,-1,0.268941421369995,0.6614,0.634,0.685,5666,0.691316625485351
11,151,6,"large","high",1000,10000,-1,0.268941421369995,0.6647,0.634,0.686,5651,0.695629092196071
11,152,6,"large","high",1000,10000,-1,0.268941421369995,0.6658,0.634,0.686,5667,0.696311981648138
11,153,6,"large","high",1000,10000,-1,0.268941421369995,0.668,0.634,0.686,5700,0.699473684210526
11,154,6,"large","high",1000,10000,-1,0.268941421369995,0.6672,0.634,0.686,5728,0.697451117318436
11,155,6,"large","high",1000,10000,-1,0.268941421369995,0.6644,0.634,0.686,5693,0.692780607763921
11,156,6,"large","high",1000,10000,-1,0.268941421369995,0.6623,0.634,0.686,5705,0.689921121822962
11,157,6,"large","high",1000,10000,-1,0.268941421369995,0.6628,0.634,0.686,5734,0.692361353331008
11,158,6,"large","high",1000,10000,-1,0.268941421369995,0.6647,0.649,0.686,5760,0.691319444444444
11,159,6,"large","high",1000,10000,-1,0.268941421369995,0.6607,0.642,0.686,5760,0.684375
11,160,6,"large","high",1000,10000,-1,0.268941421369995,0.66,0.642,0.686,5780,0.684083044982699
11,161,6,"large","high",1000,10000,-1,0.268941421369995,0.6602,0.642,0.688,5759,0.683451988192394
11,162,6,"large","high",1000,10000,-1,0.268941421369995,0.6604,0.642,0.688,5762,0.68535230822631
11,163,6,"large","high",1000,10000,-1,0.268941421369995,0.6612,0.642,0.688,5770,0.688041594454073
11,164,6,"large","high",1000,10000,-1,0.268941421369995,0.6606,0.642,0.688,5712,0.686624649859944
11,165,6,"large","high",1000,10000,-1,0.268941421369995,0.6623,0.642,0.688,5748,0.689805149617258
11,166,6,"large","high",1000,10000,-1,0.268941421369995,0.665,0.642,0.688,5750,0.69095652173913
11,167,6,"large","high",1000,10000,-1,0.268941421369995,0.6648,0.642,0.688,5724,0.690775681341719
11,168,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.642,0.688,5703,0.692968613010696
11,169,6,"large","high",1000,10000,-1,0.268941421369995,0.6648,0.634,0.688,5707,0.692833362537235
11,170,6,"large","high",1000,10000,-1,0.268941421369995,0.6666,0.634,0.688,5688,0.694796061884669
11,171,6,"large","high",1000,10000,-1,0.268941421369995,0.6646,0.634,0.682,5714,0.694784739236962
11,172,6,"large","high",1000,10000,-1,0.268941421369995,0.6647,0.634,0.683,5686,0.691523039043264
11,173,6,"large","high",1000,10000,-1,0.268941421369995,0.6626,0.634,0.683,5662,0.687919463087248
11,174,6,"large","high",1000,10000,-1,0.268941421369995,0.668,0.634,0.697,5691,0.696186961869619
11,175,6,"large","high",1000,10000,-1,0.268941421369995,0.6687,0.634,0.697,5676,0.694679351656096
11,176,6,"large","high",1000,10000,-1,0.268941421369995,0.6656,0.634,0.697,5655,0.692307692307692
11,177,6,"large","high",1000,10000,-1,0.268941421369995,0.6689,0.634,0.697,5666,0.695552417931521
11,178,6,"large","high",1000,10000,-1,0.268941421369995,0.6674,0.634,0.697,5671,0.693704813965791
11,179,6,"large","high",1000,10000,-1,0.268941421369995,0.6708,0.646,0.697,5677,0.697023075568082
11,180,6,"large","high",1000,10000,-1,0.268941421369995,0.6684,0.644,0.697,5672,0.694111424541608
11,181,6,"large","high",1000,10000,-1,0.268941421369995,0.6659,0.643,0.697,5678,0.688094399436421
11,182,6,"large","high",1000,10000,-1,0.268941421369995,0.6664,0.643,0.697,5663,0.690270174819001
11,183,6,"large","high",1000,10000,-1,0.268941421369995,0.6661,0.643,0.697,5666,0.68937522061419
11,184,6,"large","high",1000,10000,-1,0.268941421369995,0.6619,0.643,0.688,5665,0.684730803177405
11,185,6,"large","high",1000,10000,-1,0.268941421369995,0.66,0.643,0.688,5660,0.686219081272085
11,186,6,"large","high",1000,10000,-1,0.268941421369995,0.6622,0.643,0.688,5674,0.688755727881565
11,187,6,"large","high",1000,10000,-1,0.268941421369995,0.66,0.643,0.688,5675,0.683171806167401
11,188,6,"large","high",1000,10000,-1,0.268941421369995,0.6621,0.643,0.688,5688,0.686884669479606
11,189,6,"large","high",1000,10000,-1,0.268941421369995,0.6636,0.643,0.688,5704,0.690918653576438
11,190,6,"large","high",1000,10000,-1,0.268941421369995,0.6675,0.643,0.688,5727,0.694953727955299
11,191,6,"large","high",1000,10000,-1,0.268941421369995,0.6711,0.655,0.688,5728,0.700069832402235
11,192,6,"large","high",1000,10000,-1,0.268941421369995,0.669,0.655,0.683,5784,0.698824343015214
11,193,6,"large","high",1000,10000,-1,0.268941421369995,0.6709,0.655,0.683,5791,0.700915213261958
11,194,6,"large","high",1000,10000,-1,0.268941421369995,0.6748,0.662,0.694,5805,0.70473729543497
11,195,6,"large","high",1000,10000,-1,0.268941421369995,0.6738,0.652,0.694,5816,0.700137551581843
11,196,6,"large","high",1000,10000,-1,0.268941421369995,0.6713,0.648,0.694,5772,0.699237699237699
11,197,6,"large","high",1000,10000,-1,0.268941421369995,0.6734,0.648,0.694,5763,0.702411938226618
11,198,6,"large","high",1000,10000,-1,0.268941421369995,0.6764,0.648,0.697,5725,0.704279475982533
11,199,6,"large","high",1000,10000,-1,0.268941421369995,0.6738,0.648,0.697,5697,0.699139898192031
11,200,6,"large","high",1000,10000,-1,0.268941421369995,0.6705,0.648,0.697,5692,0.693956430077301
11,201,6,"large","high",1000,10000,-1,0.268941421369995,0.6728,0.648,0.702,5657,0.697719639384833
11,202,6,"large","high",1000,10000,-1,0.268941421369995,0.6735,0.648,0.702,5592,0.697067238912732
11,203,6,"large","high",1000,10000,-1,0.268941421369995,0.6713,0.648,0.702,5618,0.697223211107156
11,204,6,"large","high",1000,10000,-1,0.268941421369995,0.6683,0.648,0.702,5614,0.692376202351265
11,205,6,"large","high",1000,10000,-1,0.268941421369995,0.6708,0.648,0.702,5614,0.697719985749911
11,206,6,"large","high",1000,10000,-1,0.268941421369995,0.6701,0.641,0.702,5673,0.693460250308479
11,207,6,"large","high",1000,10000,-1,0.268941421369995,0.6679,0.641,0.702,5683,0.692240014077072
11,208,6,"large","high",1000,10000,-1,0.268941421369995,0.6662,0.641,0.702,5685,0.691820580474934
11,209,6,"large","high",1000,10000,-1,0.268941421369995,0.6698,0.641,0.702,5738,0.696409898919484
11,210,6,"large","high",1000,10000,-1,0.268941421369995,0.6686,0.638,0.702,5729,0.694536568336533
11,211,6,"large","high",1000,10000,-1,0.268941421369995,0.6645,0.638,0.693,5740,0.688327526132404
11,212,6,"large","high",1000,10000,-1,0.268941421369995,0.6629,0.638,0.693,5751,0.688228134237524
11,213,6,"large","high",1000,10000,-1,0.268941421369995,0.6643,0.638,0.693,5730,0.68760907504363
11,214,6,"large","high",1000,10000,-1,0.268941421369995,0.6648,0.638,0.693,5759,0.689182149678764
11,215,6,"large","high",1000,10000,-1,0.268941421369995,0.6649,0.638,0.693,5763,0.686795072011105
11,216,6,"large","high",1000,10000,-1,0.268941421369995,0.6687,0.638,0.693,5760,0.694965277777778
11,217,6,"large","high",1000,10000,-1,0.268941421369995,0.6701,0.638,0.693,5758,0.696769711705453
11,218,6,"large","high",1000,10000,-1,0.268941421369995,0.6691,0.638,0.693,5796,0.694616977225673
11,219,6,"large","high",1000,10000,-1,0.268941421369995,0.6649,0.638,0.679,5760,0.689930555555556
11,220,6,"large","high",1000,10000,-1,0.268941421369995,0.6681,0.651,0.679,5760,0.697743055555556
11,221,6,"large","high",1000,10000,-1,0.268941421369995,0.6676,0.651,0.679,5762,0.698542172856647
11,222,6,"large","high",1000,10000,-1,0.268941421369995,0.6706,0.651,0.688,5807,0.700878250387463
11,223,6,"large","high",1000,10000,-1,0.268941421369995,0.6693,0.651,0.688,5802,0.698552223371251
11,224,6,"large","high",1000,10000,-1,0.268941421369995,0.6685,0.651,0.688,5789,0.69735705648644
11,225,6,"large","high",1000,10000,-1,0.268941421369995,0.6657,0.65,0.688,5804,0.698311509303928
11,226,6,"large","high",1000,10000,-1,0.268941421369995,0.6673,0.65,0.695,5804,0.699689869055824
11,227,6,"large","high",1000,10000,-1,0.268941421369995,0.6648,0.65,0.695,5807,0.697261925262614
11,228,6,"large","high",1000,10000,-1,0.268941421369995,0.6629,0.65,0.695,5801,0.695914497500431
11,229,6,"large","high",1000,10000,-1,0.268941421369995,0.6647,0.65,0.695,5776,0.698060941828255
11,230,6,"large","high",1000,10000,-1,0.268941421369995,0.6598,0.621,0.695,5759,0.691786768536204
11,231,6,"large","high",1000,10000,-1,0.268941421369995,0.6615,0.621,0.695,5760,0.691666666666667
11,232,6,"large","high",1000,10000,-1,0.268941421369995,0.6599,0.621,0.695,5758,0.6891281695033
11,233,6,"large","high",1000,10000,-1,0.268941421369995,0.6569,0.621,0.695,5775,0.689004329004329
11,234,6,"large","high",1000,10000,-1,0.268941421369995,0.6577,0.621,0.695,5736,0.691073919107392
11,235,6,"large","high",1000,10000,-1,0.268941421369995,0.6563,0.621,0.695,5720,0.687762237762238
11,236,6,"large","high",1000,10000,-1,0.268941421369995,0.6531,0.621,0.673,5706,0.683841570276902
11,237,6,"large","high",1000,10000,-1,0.268941421369995,0.6552,0.621,0.673,5697,0.683868702826049
