"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","initiation_scenario","n_sites","n_per_site","total_n","init_intercept","zero_cov_init_prob","mean_est","median_est","truth","bias","median_bias","emp_sd","rmse","coverage","mean_observed_init_rate","mean_min_site_init_rate","mean_max_site_init_rate","mean_landmark_n","mean_landmark_treated_rate","n_reps"
"pooled_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,12.8520820440942,12.9028444064563,12.8514047025947,0.000677341499537979,0.0514397038616448,0.278366752106149,0.000677341499537979,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"pooled_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0965350944948,13.0796780562199,13.1067825583826,-0.0102474638877775,-0.0271045021626275,0.352781378289637,0.0102474638877775,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"pooled_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0203078778512,13.0028810515434,12.9309598012191,0.0893480766321274,0.0719212503243121,0.363230934589811,0.0893480766321274,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"pooled_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,12.9452652570816,12.9512975309004,12.8514047025947,0.0938605544869667,0.0998928283057481,0.370968370653917,0.0938605544869667,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"pooled_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,12.2544128377263,12.2413143237247,12.3123314699663,-0.0579186322400505,-0.071017146241644,0.852681088238265,0.0579186322400505,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"pooled_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.8876822012461,11.8174965406716,11.7500699407729,0.137612260473204,0.0674265998986776,0.713412999990453,0.137612260473204,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"pooled_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.3932517542135,11.3612250062449,11.373640114069,0.019611640144503,-0.0124151078241379,0.575495054727907,0.019611640144503,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"pooled_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,12.1979149844734,12.349286124238,12.3123314699663,-0.114416485492943,0.0369546542716996,1.50398409703337,0.114416485492943,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"pooled_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,11.3939669310884,11.3202813686586,11.7500699407729,-0.356103009684457,-0.429788572114294,1.07375720813027,0.356103009684457,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"pooled_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,11.2969481025028,11.4169649362696,11.373640114069,-0.0766920115662363,0.0433248222006242,0.853098954398935,0.0766920115662363,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,2.8102320269495,2.81019432782092,2.84353121803927,-0.0332991910897743,-0.0333368902183526,0.27685699010253,0.0332991910897743,0.98,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,2.59040347379138,2.64786749344035,2.6829365463258,-0.0925330725344288,-0.0350690528854489,0.4416801535435,0.0925330725344288,0.873333333333333,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,2.5239597964434,2.46408076378219,2.61164550344623,-0.0876857070028315,-0.147564739664035,0.503265073705391,0.0876857070028315,0.88,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,3.07767378849251,3.11178156485804,2.84353121803927,0.23414257045324,0.268250346818765,0.640986905881838,0.23414257045324,0.956666666666667,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,2.4404960151521,2.40186713582817,2.6829365463258,-0.2424405311737,-0.281069410497634,0.629209794309427,0.2424405311737,0.88,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,2.50445967284562,2.44324569865588,2.61164550344623,-0.107185830600614,-0.168399804790348,0.79315504819494,0.107185830600614,0.893333333333333,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.9176933791659,1.94195838057763,2.07204976682396,-0.154356387658065,-0.130091386246335,0.930314501157521,0.154356387658065,0.89,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.5413775858176,1.49563354045763,1.5136877589414,0.0276898268762068,-0.0180542184837709,0.593916274623398,0.0276898268762068,0.966666666666667,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.13848903626937,1.08971456083945,1.13643585821513,0.00205317805424602,-0.0467212973756768,0.632758357863437,0.00205317805424602,0.946666666666667,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,1.6711230240331,1.58139531455542,2.07204976682396,-0.400926742790865,-0.490654452268537,1.98704272914209,0.400926742790865,0.783333333333333,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.923709338990341,0.900237197682369,1.5136877589414,-0.589978419951055,-0.613450561259027,1.17734614912047,0.589978419951055,0.846666666666667,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.903919391702156,0.832659237260637,1.13643585821513,-0.23251646651297,-0.30377662095449,0.921374629541223,0.23251646651297,0.87,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,6.8433317401474,6.85929189583578,2.84353121803927,3.99980052210813,4.01576067779651,0.249186449916717,3.99980052210813,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,8.75418716336817,8.76388218349984,2.6829365463258,6.07125061704237,6.08094563717404,0.380479436066647,6.07125061704237,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.188830828643,10.1773993344725,2.61164550344623,7.57718532519674,7.56575383102624,0.431110732457324,7.57718532519674,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,7.27518917640604,7.18555646714422,2.84353121803927,4.43165795836677,4.34202524910495,0.861605306621196,4.43165795836677,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,8.66520360929446,8.64322998329973,2.6829365463258,5.98226706296866,5.96029343697393,0.552509913749283,5.98226706296866,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.1052407792658,10.0861054068237,2.61164550344623,7.49359527581957,7.47445990337743,0.598379445132318,7.49359527581957,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,5.1171457111577,5.03018408537313,2.07204976682396,3.04509594433374,2.95813431854917,1.36961437875268,3.04509594433374,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,6.21919216678024,6.10004287813518,1.5136877589414,4.70550440783884,4.58635511919378,1.00010634895911,4.70550440783884,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,7.00413638162377,6.89520884643472,1.13643585821513,5.86770052340865,5.75877298821959,1.32168173858235,5.86770052340865,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,4.93823693764668,4.61524456628231,2.07204976682396,2.86618717082272,2.54319479945835,2.73492468147923,2.86618717082272,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,5.34751483124245,5.27689274253432,1.5136877589414,3.83382707230105,3.76320498359292,2.02692572082844,3.83382707230105,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
