"method","estimand","tau","beta_trt","scenario","conf_mult","size_scenario","mix_scenario","n_sites","total_n","site_sizes","site_weights","target_x1_mean","target_x2_prob","init_intercept","mean_est","median_est","truth","mean_bias","median_bias","emp_sd","rmse","coverage","mean_observed_x1","mean_observed_x2_prob","mean_observed_death_rate","mean_observed_init_rate","mean_landmark_n","mean_landmark_event_n","mean_landmark_event_rate","mean_landmark_treated_rate","n_reps"
"local_ccw_meta","RD",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0610759499397836,-0.0594825708697817,-0.07202358214009,0.0109476322003064,0.0125410112703083,0.0523923701088624,0.0532668892649173,NA,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"local_ccw_meta","RD",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0467285676570501,-0.0438179497530903,-0.0618570011329952,0.0151284334759451,0.0180390513799049,0.0441925990348538,0.0465008112918141,NA,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"local_ccw_meta","RD",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.070220916060031,-0.0681584793459737,-0.0870393718294709,0.0168184557694398,0.0188808924834971,0.0577729479051939,0.0598932118777102,NA,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"local_ccw_meta","RD",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.0611411256279398,-0.051615867743032,-0.07202358214009,0.0108824565121502,0.020407714397058,0.0635263456207071,0.0641378864773478,NA,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"local_ccw_meta","RD",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.0485294606821512,-0.0451019263999889,-0.0618570011329952,0.013327540450844,0.0167550747330063,0.0477163775505314,0.0493123462648888,NA,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"pooled_ccw_tvipcw","RD",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0544262592901587,-0.0473168852051283,-0.0658737476061313,0.0114474883159726,0.018556862401003,0.0915032523346138,0.0917614392033942,0.89,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"pooled_ccw_tvipcw","RD",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0247232056939587,-0.0296438073903403,-0.0556502870711465,0.0309270813771879,0.0260064796808062,0.0797402628592012,0.0851552041167019,0.82,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"pooled_ccw_tvipcw","RD",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.04065057434508,-0.0375701469426423,-0.0476801462017897,0.00702957185670975,0.0101099992591475,0.0586455783033189,0.0587735118609909,0.92,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"pooled_ccw_tvipcw","RD",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,-0.0154609239264869,-0.00550487071261047,-0.0263364588996008,0.0108755349731139,0.0208315881869903,0.0456330400476312,0.0466886266825257,0.68,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
"pooled_ccw_tvipcw","RD",6,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,-0.0176256348152554,-0.00453514785334108,-0.0229893735208352,0.00536373870557975,0.0184542256674941,0.044360037790394,0.0444623944040271,0.76,1.29514130748068,0.66008,0.9454,0.269706666666667,329.44,247.54,0.751241234793407,0.205945915125189,100
"pooled_ccw_tvipcw","RD",8,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,-0.0108985180990827,-0.00299838861884488,-0.0220320883905185,0.0111335702914358,0.0190336997716736,0.0371483239017883,0.0386025177476728,0.73,1.3008207448564,0.657966666666667,0.944613333333333,0.27816,251.49,168.41,0.669430456037592,0.205637808900159,100
"pooled_ccw_tvipcw","RD",4,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0614545317650225,-0.0581052334064677,-0.0870393718294709,0.0255848400644484,0.0289341384230031,0.0541802279723327,0.0596718205958726,0.91,0.00837865474872389,0.400793333333333,0.846813333333333,0.102986666666667,902.53,672.75,0.745459400814235,0.100894500068961,100
"pooled_ccw_tvipcw","RD",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0692068327764253,-0.0681377989890096,-0.07202358214009,0.00281674936366469,0.00388578315108035,0.0571319214687258,0.0569152876051705,0.9,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"pooled_ccw_tvipcw","RD",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,-0.0559770411627915,-0.0549147239888137,-0.0618570011329952,0.00587995997020369,0.0069422771441815,0.0469175297592095,0.0470512059566005,0.92,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"pooled_ccw_tvipcw","RD",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.0769940802088637,-0.0808442383912817,-0.0870393718294709,0.0100452916206071,0.00619513343818917,0.0604409125598582,0.060971146911476,0.93,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"pooled_ccw_tvipcw","RD",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.0674568563545217,-0.056499200997149,-0.07202358214009,0.00456672578556823,0.015524381142941,0.0653703013968797,0.0652027493751013,0.85,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"pooled_ccw_tvipcw","RD",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,-0.0533171265085579,-0.0525858067879,-0.0618570011329952,0.0085398746244373,0.00927119434509521,0.0482799068875764,0.0487910788319281,0.88,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.8745876575809,10.8700868633737,10.8671193684868,0.00746828909402502,0.00296749488683901,0.257138113544194,0.255958169794769,NA,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.8848397888504,10.867532746016,10.8670596454588,0.0177801433916473,0.000473100557251804,0.217768276995288,0.217404980945399,NA,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.8917514077741,10.8699135732691,10.8736313744087,0.0181200333653237,-0.00371780113969056,0.199877640604945,0.199699514548288,NA,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.96872250892736,4.97861342043008,4.99437145223151,-0.025648943304151,-0.0157580318014321,0.151117537602731,0.152532007664035,NA,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,5.08711054980982,5.00934245412011,4.99200442863671,0.0951061211731068,0.0173380254833968,0.784801046071853,0.786637609945592,NA,1.29514130748068,0.66008,0.9454,0.269706666666667,329.44,247.54,0.751241234793407,0.205945915125189,100
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.98923827949053,5.01082291533717,4.99600881981045,-0.00677054031991445,0.0148140955267251,0.175672320517032,0.174922830900098,NA,1.3008207448564,0.657966666666667,0.944613333333333,0.27816,251.49,168.41,0.669430456037592,0.205637808900159,100
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.47213577141817,9.43623019784495,9.54616119454829,-0.0740254231301202,-0.109930996703341,0.253314256630315,0.262690301982469,NA,0.00837865474872389,0.400793333333333,0.846813333333333,0.102986666666667,902.53,672.75,0.745459400814235,0.100894500068961,100
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.55415447994974,9.53652498496617,9.54370578171391,0.0104486982358331,-0.00718079674774064,0.26318273751911,0.262071892978998,NA,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.51401968473339,9.55583297757043,9.53895574219077,-0.0249360574573797,0.0168772353796562,0.218785080844337,0.219111956418586,NA,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.5786485042678,9.5811717839081,9.54616119454829,0.0324873097195092,0.0350105893598185,0.245873498120176,0.2467887043604,NA,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.50049297890049,9.60532754540972,9.54370578171391,-0.043212802813414,0.0616217636958147,0.791456208020347,0.788673726105287,NA,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.50895100829769,9.51580718475794,9.53895574219077,-0.0300047338930815,-0.0231485574328358,0.22550966274524,0.226376557901987,NA,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.6073437747498,10.6108522688128,10.8671193684868,-0.259775593737021,-0.256267099674002,0.265225012895096,0.370302880750304,NA,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.4799654592254,10.4441848429875,10.8670596454588,-0.387094186233342,-0.422874802471241,0.215341267093527,0.442436494557088,NA,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.3882241479088,10.3597067360748,10.8736313744087,-0.485407226499966,-0.513924638333905,0.21164114199351,0.529116460519669,NA,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.50417600357892,4.50582391713792,4.99437145223151,-0.490195448652587,-0.488547535093588,0.143262140542834,0.510500125742881,NA,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.42851283162655,4.37194084825267,4.99200442863671,-0.56349159701016,-0.620063580384041,0.702592685562502,0.897899157416316,NA,1.29514130748068,0.66008,0.9454,0.269706666666667,329.44,247.54,0.751241234793407,0.205945915125189,100
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.2429497392578,4.27152677808168,4.99600881981045,-0.753059080552647,-0.724482041728769,0.154968880318186,0.768682755843528,NA,1.3008207448564,0.657966666666667,0.944613333333333,0.27816,251.49,168.41,0.669430456037592,0.205637808900159,100
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.29972547384618,9.27492122875272,9.54616119454829,-0.246435720702112,-0.27123996579557,0.259130035055215,0.356661542298871,NA,0.00837865474872389,0.400793333333333,0.846813333333333,0.102986666666667,902.53,672.75,0.745459400814235,0.100894500068961,100
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.22147180429232,9.21768656665866,9.54370578171391,-0.322233977421588,-0.326019215055245,0.271066952385763,0.420210966008605,NA,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.04585600711827,9.0753664382292,9.53895574219077,-0.493099735072499,-0.463589303961568,0.228097919263699,0.542821999271652,NA,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.39851341369459,9.4065001600729,9.54616119454829,-0.147647780853695,-0.139661034475385,0.247318742764654,0.28697519423895,NA,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.17913706663397,9.27477370471209,9.54370578171391,-0.364568715079933,-0.26893207700182,0.762768167656661,0.841966432127451,NA,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.04775350545358,9.05953585556059,9.53895574219077,-0.491202236737188,-0.479419886630185,0.218040090610649,0.53697830838683,NA,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,17.2008008866822,17.2162521590049,10.8671193684868,6.33368151819537,6.3491327905181,0.265586734109255,6.33919178792779,NA,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,19.200511760712,19.182205395409,10.8670596454588,8.33345211525318,8.31514574995019,0.255551737722655,8.33733037494402,NA,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,20.6628325066463,20.6918696952775,10.8736313744087,9.78920113223761,9.81823832086881,0.233365886236103,9.79195454686613,NA,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,11.8229637996673,11.8249337166817,4.99437145223151,6.82859234743577,6.83056226445022,0.313659320057826,6.83572028354196,NA,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,14.8585344169544,14.8435271438769,4.99200442863671,9.86652998831765,9.85152271524022,0.42325781904755,9.87551364334749,NA,1.29514130748068,0.66008,0.9454,0.269706666666667,329.44,247.54,0.751241234793407,0.205945915125189,100
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,17.2528913235885,17.2793788673138,4.99600881981045,12.2568825037781,12.2833700475033,0.490406473100076,12.266591304645,NA,1.3008207448564,0.657966666666667,0.944613333333333,0.27816,251.49,168.41,0.669430456037592,0.205637808900159,100
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,14.3741612125051,14.3772053364332,9.54616119454829,4.82800001795686,4.83104414188494,0.264193587099704,4.83515092239543,NA,0.00837865474872389,0.400793333333333,0.846813333333333,0.102986666666667,902.53,672.75,0.745459400814235,0.100894500068961,100
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,16.614529906073,16.6251057497325,9.54370578171391,7.07082412435907,7.08139996801863,0.261502794296625,7.07560977385899,NA,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,18.4743857841558,18.5104208077815,9.53895574219077,8.93543004196501,8.97146506559074,0.241305948020994,8.93865517344727,NA,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,14.565584318952,14.5766347159449,9.54616119454829,5.01942312440371,5.03047352139664,0.261567342321107,5.02616571569442,NA,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,16.6663597297816,16.679216472411,9.54370578171391,7.1226539480677,7.13551069069714,0.265746554071373,7.12756019144105,NA,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,18.4523453515467,18.4747603314075,9.53895574219077,8.91338960935592,8.93580458921677,0.258821087036771,8.91710899337437,NA,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,11.8477219082231,11.8319969497688,10.8671193684868,0.980602539736227,0.964877581281934,0.210276394394764,1.0026740952854,NA,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,11.8978599326349,11.8598130841122,10.8670596454588,1.0308002871761,0.992753438653371,0.227967795831694,1.05546144165447,NA,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,11.8365583383442,11.8569110756331,10.8736313744087,0.962926963935482,0.983279701224347,0.234587001286819,0.99081233764776,NA,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,5.61768005853411,5.6248322434771,4.99437145223151,0.623308606302598,0.630460791245591,0.166650582518905,0.644987062799122,NA,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,5.57196244718778,5.58525719692275,4.99200442863671,0.579958018551071,0.593252768286039,0.180034482393433,0.606992251996555,NA,1.29514130748068,0.66008,0.9454,0.269706666666667,329.44,247.54,0.751241234793407,0.205945915125189,100
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,5.49535109510696,5.51945089072418,4.99600881981045,0.499342275296511,0.523442070913736,0.183894389602707,0.531809818412913,NA,1.3008207448564,0.657966666666667,0.944613333333333,0.27816,251.49,168.41,0.669430456037592,0.205637808900159,100
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.83792088398438,9.80420563026375,9.54616119454829,0.291759689436094,0.258044435715465,0.261160549301054,0.390700013521835,NA,0.00837865474872389,0.400793333333333,0.846813333333333,0.102986666666667,902.53,672.75,0.745459400814235,0.100894500068961,100
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.89727566959512,9.8963829951519,9.54370578171391,0.35356988788121,0.352677213437994,0.264627200124362,0.440838910614222,NA,0.0039790996438321,0.403026666666667,0.839473333333333,0.123053333333333,740.02,499.23,0.674766652024102,0.126716394636133,100
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"balanced","homogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,9.79730618419208,9.82991646708336,9.53895574219077,0.258350442001307,0.290960724892584,0.241285892526693,0.352677818972713,NA,0.00311513275491135,0.40034,0.839973333333333,0.13768,618.72,378.68,0.612044913688802,0.143696992164304,100
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.93842835968848,9.92400008932515,9.54616119454829,0.392267165140192,0.377838894776868,0.26631736843614,0.473380629272646,NA,-0.00744047411081942,0.39922,0.840746666666667,0.101406666666667,902.77,663.89,0.735438538219244,0.101184524913118,100
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.92704490996715,9.96015870491809,9.54370578171391,0.383339128253243,0.416452923204182,0.240355795665175,0.451820856838966,NA,-0.00151292443829804,0.39976,0.83948,0.12238,739.4,498.62,0.674294179887054,0.123280491071856,100
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"unbalanced","homogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-4,9.80547927615912,9.82526895186663,9.53895574219077,0.266523533968343,0.286313209675855,0.246704871518191,0.362338867434165,NA,0.000778507190898364,0.40026,0.838873333333333,0.137606666666667,620.07,378.38,0.610223960406362,0.145113728076799,100
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.8824946086003,10.861794297014,10.8671193684868,0.0153752401135124,-0.00532507147277972,0.19992331834659,0.199514505475349,NA,0.002315964578983,0.400173333333333,0.742,0.13106,880.12,493.12,0.560247751116823,0.0813019441163848,100
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.891070608193,10.8673270375304,10.8670596454588,0.0240109627342458,0.00026739207163029,0.191050620328796,0.191603398884683,NA,-0.00059719490699706,0.399593333333333,0.741166666666667,0.14808,757.29,369.04,0.487231878389623,0.0865766343154778,100
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"balanced","heterogeneous",3,1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-4,10.886109019614,10.889769803861,10.8736313744087,0.012477645205225,0.0161384294522895,0.193138207402368,0.19257475202342,NA,0.000629512632417107,0.398706666666667,0.740053333333333,0.155306666666667,675.47,285.55,0.422654041814747,0.090056323974659,100
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"unbalanced","heterogeneous",3,1500,"50/100/1350","0.033333/0.066667/0.9",1.3,0.66,-4,4.97192326388728,4.98845995599473,4.99437145223151,-0.022448188344229,-0.00591149623677811,0.140179090805807,0.141271359036746,NA,1.30758566210706,0.658913333333333,0.946286666666667,0.253093333333333,470.8,390.23,0.828662324082895,0.197502539541769,100
