"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Pooled CCW","RMST_diff",8,-1,"strong",2,25,2.08339363014321,2.15938097189966,-0.0759873417564464,0.936604660144879,0.935002717973731,0.86,100
"Pooled CCW","RMST_diff",2,-0.7,"strong",2,25,2.23864782023953,2.63829403421436,-0.399646213974827,1.34847137474487,1.39996728331974,0.89,100
"Pooled CCW","RMST_diff",5,-0.7,"strong",2,25,2.0859526392187,1.89353651644522,0.192416122773474,1.83860381775489,1.83947909011747,0.8,100
"Pooled CCW","RMST_diff",8,-0.7,"strong",2,25,1.109924860807,1.49856180557954,-0.388636944772545,0.929319950203662,1.00301440118784,0.77,100
"Pooled CCW","RMST_diff",2,-0.5,"strong",2,25,1.2198692921334,1.83320062381724,-0.613331331683845,1.57698109738441,1.6846886982816,0.73,100
"Pooled CCW","RMST_diff",5,-0.5,"strong",2,25,0.941794146437524,1.34794250784726,-0.40614836140974,0.999041919563834,1.07380650070259,0.8,100
"Pooled CCW","RMST_diff",8,-0.5,"strong",2,25,0.833160280857009,1.03856783340449,-0.205407552547482,0.714256910395318,0.739765886852413,0.84,100
"CC-Gcomp","RMST_diff",2,-1,"small",0.4,25,3.85692362228242,3.79861853657404,0.0583050857083815,0.332995471750548,0.3364173113616,NA,100
"CC-Gcomp","RMST_diff",5,-1,"small",0.4,25,2.52291533959674,2.29737493833465,0.225540401262083,0.164469064717005,0.278653988160692,NA,100
"CC-Gcomp","RMST_diff",8,-1,"small",0.4,25,1.83816834062492,1.69602919128171,0.142139149343214,0.10173165812071,0.174497492066109,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"small",0.4,25,2.66758182092095,2.63492614076516,0.0326556801557926,0.323517350243933,0.323547886094477,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"small",0.4,25,1.82358895899355,1.61557277851707,0.208016180476481,0.141283660511455,0.251062130438394,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"small",0.4,25,1.32127944522795,1.20128404026569,0.119995404962258,0.0917926774029273,0.150799648144836,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"small",0.4,25,1.91211655653279,1.85122454220699,0.0608920143257967,0.34387071532315,0.347523287819592,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"small",0.4,25,1.2528599642141,1.14714745904953,0.105712505164575,0.141418927436307,0.175995606919699,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"small",0.4,25,0.964729156420947,0.858500773417477,0.10622838300347,0.0868523959295571,0.136939310088263,NA,100
"CC-Gcomp","RMST_diff",2,-1,"medium",1,25,3.92733014724796,3.80085387894506,0.126476268302894,0.298933351373468,0.323208575878743,NA,100
"CC-Gcomp","RMST_diff",5,-1,"medium",1,25,2.67915024313189,2.42954199126714,0.249608251864758,0.151183477617238,0.291431224930305,NA,100
"CC-Gcomp","RMST_diff",8,-1,"medium",1,25,2.01266164569381,1.91150841078624,0.101153234907578,0.110497180794792,0.149397147316234,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"medium",1,25,2.72111714285067,2.61874108299344,0.102376059857234,0.286896486506359,0.303261200389843,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"medium",1,25,1.84795203845491,1.69836049771415,0.149591540740756,0.155028527693461,0.214874696081245,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"medium",1,25,1.41627304325394,1.34562023897707,0.0706528042768679,0.104832465168108,0.125983197482346,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"medium",1,25,1.93734688894512,1.84038146532659,0.0969654236185378,0.242785913906697,0.260303367955771,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"medium",1,25,1.34890575368133,1.20547707966547,0.143428674015865,0.136622969112659,0.197613162168455,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"medium",1,25,1.01006130568322,0.961489413733808,0.0485718919494125,0.106499631285454,0.116567484475062,NA,100
"CC-Gcomp","RMST_diff",2,-1,"strong",2,25,3.96398249968279,3.81340268711301,0.150579812569786,0.200786868400966,0.250172925814517,NA,100
"CC-Gcomp","RMST_diff",5,-1,"strong",2,25,2.87312910000312,2.68750354122519,0.185625558777923,0.145253836497822,0.235254199364812,NA,100
"CC-Gcomp","RMST_diff",8,-1,"strong",2,25,2.29698005594643,2.15938097189966,0.137599084046768,0.105260979104905,0.172923633189369,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"strong",2,25,2.81337213630236,2.63829403421436,0.175078102088006,0.226005126366644,0.284991010039441,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"strong",2,25,2.01874534259396,1.89353651644522,0.125208826148739,0.157489165629525,0.200579308661991,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"strong",2,25,1.63134304964908,1.49856180557954,0.132781244069533,0.126714988665004,0.183103741757237,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"strong",2,25,1.95820212945788,1.83320062381724,0.125001505640633,0.27167038729928,0.297812235736567,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"strong",2,25,1.36322495986659,1.34794250784726,0.0152824520193223,0.172430286276027,0.172245275490224,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"strong",2,25,1.1744070222369,1.03856783340449,0.135839188832412,0.122405304903587,0.182443178289851,NA,100
"G-comp (no cloning)","RMST_diff",2,-1,"small",0.4,25,3.85692362228242,3.79861853657404,0.0583050857083815,0.332995471750548,0.3364173113616,NA,100
"G-comp (no cloning)","RMST_diff",5,-1,"small",0.4,25,2.52291533959674,2.29737493833465,0.225540401262083,0.164469064717005,0.278653988160692,NA,100
"G-comp (no cloning)","RMST_diff",8,-1,"small",0.4,25,1.83816834062492,1.69602919128171,0.142139149343214,0.10173165812071,0.174497492066109,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.7,"small",0.4,25,2.66758182092095,2.63492614076516,0.0326556801557926,0.323517350243933,0.323547886094477,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.7,"small",0.4,25,1.82358895899355,1.61557277851707,0.208016180476481,0.141283660511455,0.251062130438394,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.7,"small",0.4,25,1.32127944522795,1.20128404026569,0.119995404962258,0.0917926774029273,0.150799648144836,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.5,"small",0.4,25,1.91211655653279,1.85122454220699,0.0608920143257967,0.34387071532315,0.347523287819592,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.5,"small",0.4,25,1.2528599642141,1.14714745904953,0.105712505164575,0.141418927436307,0.175995606919699,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.5,"small",0.4,25,0.964729156420947,0.858500773417477,0.10622838300347,0.0868523959295571,0.136939310088263,NA,100
"G-comp (no cloning)","RMST_diff",2,-1,"medium",1,25,3.92733014724796,3.80085387894506,0.126476268302894,0.298933351373468,0.323208575878743,NA,100
"G-comp (no cloning)","RMST_diff",5,-1,"medium",1,25,2.67915024313189,2.42954199126714,0.249608251864758,0.151183477617238,0.291431224930305,NA,100
"G-comp (no cloning)","RMST_diff",8,-1,"medium",1,25,2.01266164569381,1.91150841078624,0.101153234907578,0.110497180794792,0.149397147316234,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.7,"medium",1,25,2.72111714285067,2.61874108299344,0.102376059857234,0.286896486506359,0.303261200389843,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.7,"medium",1,25,1.84795203845491,1.69836049771415,0.149591540740756,0.155028527693461,0.214874696081245,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.7,"medium",1,25,1.41627304325394,1.34562023897707,0.0706528042768679,0.104832465168108,0.125983197482346,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.5,"medium",1,25,1.93734688894512,1.84038146532659,0.0969654236185378,0.242785913906697,0.260303367955771,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.5,"medium",1,25,1.34890575368133,1.20547707966547,0.143428674015865,0.136622969112659,0.197613162168455,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.5,"medium",1,25,1.01006130568322,0.961489413733808,0.0485718919494125,0.106499631285454,0.116567484475062,NA,100
"G-comp (no cloning)","RMST_diff",2,-1,"strong",2,25,3.96398249968279,3.81340268711301,0.150579812569786,0.200786868400966,0.250172925814517,NA,100
"G-comp (no cloning)","RMST_diff",5,-1,"strong",2,25,2.87312910000312,2.68750354122519,0.185625558777923,0.145253836497822,0.235254199364812,NA,100
"G-comp (no cloning)","RMST_diff",8,-1,"strong",2,25,2.29698005594643,2.15938097189966,0.137599084046768,0.105260979104905,0.172923633189369,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.7,"strong",2,25,2.81337213630236,2.63829403421436,0.175078102088006,0.226005126366644,0.284991010039441,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.7,"strong",2,25,2.01874534259396,1.89353651644522,0.125208826148739,0.157489165629525,0.200579308661991,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.7,"strong",2,25,1.63134304964908,1.49856180557954,0.132781244069533,0.126714988665004,0.183103741757237,NA,100
"G-comp (no cloning)","RMST_diff",2,-0.5,"strong",2,25,1.95820212945788,1.83320062381724,0.125001505640633,0.27167038729928,0.297812235736567,NA,100
"G-comp (no cloning)","RMST_diff",5,-0.5,"strong",2,25,1.36322495986659,1.34794250784726,0.0152824520193223,0.172430286276027,0.172245275490224,NA,100
"G-comp (no cloning)","RMST_diff",8,-0.5,"strong",2,25,1.1744070222369,1.03856783340449,0.135839188832412,0.122405304903587,0.182443178289851,NA,100
"IPTW (no cloning)","RMST_diff",2,-1,"small",0.4,25,3.93271128011738,3.79861853657404,0.134092743543334,0.612429725463871,0.623939364695331,NA,100
"IPTW (no cloning)","RMST_diff",5,-1,"small",0.4,25,2.07711139332504,2.29737493833465,-0.220263545009614,0.436039044065817,0.4865642575555,NA,100
"IPTW (no cloning)","RMST_diff",8,-1,"small",0.4,25,0.973426270945273,1.69602919128171,-0.722602920336435,0.319621713352124,0.789488087135221,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.7,"small",0.4,25,2.54875312494274,2.63492614076516,-0.0861730158224196,0.646760687660937,0.649262798786857,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.7,"small",0.4,25,1.25485764074575,1.61557277851707,-0.360715137771314,0.374325305147371,0.518491707118169,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.7,"small",0.4,25,0.284878465176079,1.20128404026569,-0.916405575089611,0.306145395344198,0.965705405967509,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.5,"small",0.4,25,1.77171942563543,1.85122454220699,-0.0795051165715607,0.700461541895412,0.701470577799818,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.5,"small",0.4,25,0.483971895995544,1.14714745904953,-0.663175563053986,0.393698472823881,0.770227453458255,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.5,"small",0.4,25,-0.286997520131533,0.858500773417477,-1.14549829354901,0.339246057837284,1.19419569141923,NA,100
"IPTW (no cloning)","RMST_diff",2,-1,"medium",1,25,3.42150227322797,3.80085387894506,-0.379351605717088,0.710777206152628,0.802533385709534,NA,100
"IPTW (no cloning)","RMST_diff",5,-1,"medium",1,25,0.84041240170801,2.42954199126714,-1.58912958955913,0.488919228493197,1.66192191281144,NA,100
"IPTW (no cloning)","RMST_diff",8,-1,"medium",1,25,-0.639228140249037,1.91150841078624,-2.55073655103527,0.440611493557752,2.58813717877549,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.7,"medium",1,25,1.94908582043825,2.61874108299344,-0.66965526255519,0.85182736451504,1.08018143430404,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.7,"medium",1,25,-0.179325605450811,1.69836049771415,-1.87768610316496,0.656563546534021,1.98808199925199,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.7,"medium",1,25,-1.32448021114051,1.34562023897707,-2.67010045011759,0.595300426388206,2.73500917464632,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.5,"medium",1,25,1.45900318702652,1.84038146532659,-0.381378278300068,0.903160594068395,0.976212814528841,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.5,"medium",1,25,-0.54859776912773,1.20547707966547,-1.7540748487932,0.618157813190821,1.85878359858205,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.5,"medium",1,25,-1.62712922246832,0.961489413733808,-2.58861863620213,0.531870478106648,2.64215892540921,NA,100
"IPTW (no cloning)","RMST_diff",2,-1,"strong",2,25,2.48856589442162,3.81340268711301,-1.32483679269138,0.999744642339962,1.65670968599129,NA,100
"IPTW (no cloning)","RMST_diff",5,-1,"strong",2,25,0.353859909644212,2.68750354122519,-2.33364363158098,1.85929727597644,2.97797063384906,NA,100
"IPTW (no cloning)","RMST_diff",8,-1,"strong",2,25,-1.43325141869547,2.15938097189966,-3.59263239059513,1.31604791146997,3.8238292035844,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.7,"strong",2,25,1.57970062523388,2.63829403421436,-1.05859340898047,1.59970078244039,1.91156275673698,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.7,"strong",2,25,-0.253696503074918,1.89353651644522,-2.14723301952014,2.42496792534494,3.22990315407131,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.7,"strong",2,25,-2.21387522810738,1.49856180557954,-3.71243703368692,1.2605834691181,3.91859269443481,NA,100
"IPTW (no cloning)","RMST_diff",2,-0.5,"strong",2,25,0.678559546279183,1.83320062381724,-1.15464107753806,1.81973348387515,2.14744305413468,NA,100
"IPTW (no cloning)","RMST_diff",5,-0.5,"strong",2,25,-1.52580704160692,1.34794250784726,-2.87374954945418,1.48962627832969,3.23345528151969,NA,100
"IPTW (no cloning)","RMST_diff",8,-0.5,"strong",2,25,-2.69674885740744,1.03856783340449,-3.73531669081193,0.977372664273037,3.85983102379854,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"small",0.4,25,1.60791299331022,3.79861853657404,-2.19070554326382,0.475017091616602,2.24111035030438,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"small",0.4,25,0.0928648291782376,2.29737493833465,-2.20451010915642,0.425330630232519,2.24476321801135,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"small",0.4,25,-0.675464665853347,1.69602919128171,-2.37149385713506,0.304870639515282,2.3908157102126,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"small",0.4,25,0.150803534365046,2.63492614076516,-2.48412260640011,0.600342677631149,2.55493098554688,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"small",0.4,25,-0.730940968227891,1.61557277851707,-2.34651374674496,0.345012983729517,2.37149117287322,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"small",0.4,25,-1.44837777210986,1.20128404026569,-2.64966181237555,0.300807085741033,2.66651228644553,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"small",0.4,25,-0.628226463671187,1.85122454220699,-2.47945100587818,0.565919761245856,2.54258526208212,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"small",0.4,25,-1.47266976174572,1.14714745904953,-2.61981722079525,0.380002665572542,2.64696057317807,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"small",0.4,25,-1.97563290814359,0.858500773417477,-2.83413368156107,0.344147969778673,2.85474467716653,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"medium",1,25,-1.38103657965256,3.80085387894506,-5.18189045859762,0.389574664377463,5.19636791036188,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"medium",1,25,-2.83633406576724,2.42954199126714,-5.26587605703437,0.284794339202329,5.27349479809482,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"medium",1,25,-3.72879318774125,1.91150841078624,-5.64030159852749,0.30898524568722,5.64867411748842,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"medium",1,25,-2.67026053637721,2.61874108299344,-5.28900161937065,0.338791854093296,5.29973303581429,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"medium",1,25,-3.88801662287219,1.69836049771415,-5.58637712058634,0.351781689620133,5.5973317024267,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"medium",1,25,-4.53299550027061,1.34562023897707,-5.87861573924768,0.307575257061541,5.88657621398887,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"medium",1,25,-3.38802987803281,1.84038146532659,-5.22841134335939,0.33008915619052,5.23871686941501,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"medium",1,25,-4.44366277242842,1.20547707966547,-5.64913985209389,0.346644724186657,5.65965917769558,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"medium",1,25,-4.96106097772144,0.961489413733808,-5.92255039145525,0.289128053787716,5.92953305248389,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"strong",2,25,-3.16893173466798,3.81340268711301,-6.98233442178099,0.325430149968601,6.98983831803506,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"strong",2,25,-4.28497325421283,2.68750354122519,-6.97247679543803,0.32382901490034,6.97991756695623,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"strong",2,25,-5.08256874443223,2.15938097189966,-7.24194971633189,0.305630723017122,7.24833165158321,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"strong",2,25,-4.3236979115512,2.63829403421436,-6.96199194576555,0.284212439465777,6.96773283045095,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"strong",2,25,-5.37608712383975,1.89353651644522,-7.26962364028497,0.278607665830493,7.27490713896302,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"strong",2,25,-6.10340086676178,1.49856180557954,-7.60196267234132,0.282802978490046,7.60716860737733,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"strong",2,25,-5.06099294592743,1.83320062381724,-6.89419356974468,0.302960175622434,6.90078053530482,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"strong",2,25,-6.16142032080434,1.34794250784726,-7.5093628286516,0.308826706596111,7.51564703054197,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"strong",2,25,-6.65977399981883,1.03856783340449,-7.69834183322332,0.279617305576111,7.70336750780839,NA,100
