"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"small",0.4,25,0.423737251906286,1.47247848918241,-1.04874123727613,0.596342402509945,1.20495900394349,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"small",0.4,25,1.89333115974516,0.935613400447487,0.957717759297678,0.401317148327766,1.03762623592538,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"small",0.4,25,3.34325207311406,0.676368437274919,2.66688363583914,0.350749564963969,2.68962141050665,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"medium",1,25,-0.184041424434079,3.05663735085482,-3.2406787752889,0.542025264134448,3.28524769198586,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"medium",1,25,1.05124414541067,1.98530657908157,-0.934062433670894,0.437714096903809,1.03060677482599,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"medium",1,25,2.14956141106459,1.49224327092466,0.657318140139927,0.39055635970733,0.763594175438613,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"medium",1,25,-1.65579176836396,2.10248491019738,-3.75827667856134,0.587770706941094,3.80350670467619,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"medium",1,25,-0.470869616334588,1.3820587737377,-1.85292839007229,0.395387663857759,1.89423116578191,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"medium",1,25,0.776639870954561,1.04519767873732,-0.268557807782762,0.328932714970393,0.423365161284084,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"medium",1,25,-2.54417067587268,1.46523489915309,-4.00940557502577,0.45756117631779,4.03517058782157,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"medium",1,25,-1.4065376162598,0.967859404239366,-2.37439702049917,0.403139655011982,2.40804019413798,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"medium",1,25,-0.191233236596304,0.734699670898843,-0.925932907495147,0.377116289173229,0.999072708958965,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"strong",2,25,-2.22190690610498,3.14072409379865,-5.36263099990364,0.444475377858969,5.3808358104513,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"strong",2,25,-1.38641067930306,2.30595209792564,-3.69236277722871,0.307597514636159,3.70502536392996,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"strong",2,25,-0.50994205141561,1.83532350121892,-2.34526555263453,0.354581235902488,2.3716536607818,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"strong",2,25,-3.67281484748057,2.14149051448157,-5.81430536196214,0.299924548442826,5.82195860768116,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"strong",2,25,-2.79902959895469,1.59392299945459,-4.39295259840928,0.331822395405606,4.40534193598438,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"strong",2,25,-2.04404230179707,1.25882801602078,-3.30287031781785,0.34141168216786,3.3202934589695,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.5,"strong",2,25,-4.47512562314028,1.43377116022913,-5.90889678336942,0.322600226761565,5.91760858740733,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.5,"strong",2,25,-3.60785070047586,1.09071924190252,-4.69856994237838,0.309862076119953,4.70867432135381,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.5,"strong",2,25,-2.83237064662051,0.849258928656777,-3.68162957527729,0.308350498617653,3.69439109451804,NA,100
