"task_id","rep","tau","sample_size_scenario","outcome_scenario","n_per_site","total_n","event_intercept","init_intercept","observed_death_rate","min_site_death_rate","max_site_death_rate","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_event_n","landmark_event_rate","landmark_treated_rate"
10,73,4,"large","common",500,5000,-3,-3,0.7536,0.732,0.788,0.2254,0.198,0.244,3593,2361,0.657111049262455,0.228499860840523
10,74,4,"large","common",500,5000,-3,-3,0.7576,0.734,0.788,0.2266,0.198,0.256,3579,2367,0.661357921207041,0.22911427773121
10,75,4,"large","common",500,5000,-3,-3,0.7574,0.734,0.788,0.2314,0.198,0.264,3588,2375,0.661928651059086,0.234113712374582
10,76,4,"large","common",500,5000,-3,-3,0.7554,0.734,0.788,0.2328,0.198,0.264,3590,2367,0.65933147632312,0.236211699164345
10,77,4,"large","common",500,5000,-3,-3,0.7522,0.734,0.788,0.2274,0.18,0.264,3602,2363,0.656024430871738,0.232648528595225
10,78,4,"large","common",500,5000,-3,-3,0.7444,0.71,0.772,0.23,0.18,0.264,3616,2338,0.646570796460177,0.236449115044248
10,79,4,"large","common",500,5000,-3,-3,0.7444,0.71,0.772,0.2324,0.18,0.264,3584,2306,0.643415178571429,0.239118303571429
10,80,4,"large","common",500,5000,-3,-3,0.744,0.71,0.772,0.2358,0.18,0.264,3583,2303,0.642757465810773,0.240580519118058
10,81,4,"large","common",500,5000,-3,-3,0.744,0.71,0.772,0.2316,0.18,0.264,3585,2305,0.642956764295676,0.235704323570432
10,82,4,"large","common",500,5000,-3,-3,0.743,0.71,0.772,0.2324,0.18,0.264,3582,2297,0.641261864879955,0.235622557230597
10,83,4,"large","common",500,5000,-3,-3,0.7434,0.71,0.772,0.2288,0.18,0.264,3576,2293,0.641219239373602,0.231823266219239
10,84,4,"large","common",500,5000,-3,-3,0.7396,0.71,0.758,0.2306,0.18,0.274,3592,2290,0.637527839643653,0.232461024498886
10,85,4,"large","common",500,5000,-3,-3,0.7378,0.71,0.752,0.2284,0.18,0.274,3601,2290,0.635934462649264,0.229658428214385
10,86,4,"large","common",500,5000,-3,-3,0.7404,0.71,0.764,0.2254,0.18,0.274,3599,2301,0.639344262295082,0.224506807446513
10,87,4,"large","common",500,5000,-3,-3,0.7412,0.71,0.764,0.2296,0.202,0.274,3588,2294,0.639353400222965,0.228260869565217
10,88,4,"large","common",500,5000,-3,-3,0.7472,0.734,0.77,0.232,0.202,0.274,3588,2324,0.647714604236343,0.230211817168339
10,89,4,"large","common",500,5000,-3,-3,0.7498,0.734,0.77,0.232,0.202,0.274,3584,2333,0.650948660714286,0.23046875
10,90,4,"large","common",500,5000,-3,-3,0.7486,0.728,0.77,0.2314,0.202,0.274,3602,2345,0.651027207107163,0.231538034425319
10,91,4,"large","common",500,5000,-3,-3,0.7492,0.728,0.77,0.2344,0.204,0.274,3597,2343,0.651376146788991,0.234361968306922
10,92,4,"large","common",500,5000,-3,-3,0.753,0.728,0.784,0.2364,0.204,0.274,3596,2361,0.656562847608454,0.237208008898776
10,93,4,"large","common",500,5000,-3,-3,0.7498,0.718,0.784,0.2394,0.222,0.274,3602,2351,0.652692948362021,0.242087729039423
10,94,4,"large","common",500,5000,-3,-3,0.75,0.718,0.784,0.2364,0.222,0.254,3599,2349,0.652681300361211,0.23978883023062
10,95,4,"large","common",500,5000,-3,-3,0.7512,0.718,0.784,0.2322,0.2,0.254,3576,2332,0.652125279642058,0.236297539149888
10,96,4,"large","common",500,5000,-3,-3,0.7464,0.716,0.784,0.2344,0.2,0.254,3591,2323,0.646895015316068,0.237259816207185
10,97,4,"large","common",500,5000,-3,-3,0.7474,0.716,0.784,0.239,0.2,0.268,3611,2348,0.650235391858211,0.240930490168928
10,98,4,"large","common",500,5000,-3,-3,0.7458,0.716,0.784,0.2346,0.2,0.268,3586,2315,0.645566090351366,0.237311767986615
10,99,4,"large","common",500,5000,-3,-3,0.7462,0.716,0.784,0.2364,0.2,0.268,3605,2336,0.647988904299584,0.23994452149792
10,100,4,"large","common",500,5000,-3,-3,0.7474,0.716,0.784,0.2354,0.2,0.268,3593,2330,0.648483161703312,0.237962705260228
10,101,4,"large","common",500,5000,-3,-3,0.744,0.706,0.784,0.2326,0.2,0.268,3591,2311,0.643553327763854,0.235867446393762
10,102,4,"large","common",500,5000,-3,-3,0.7386,0.706,0.77,0.2316,0.2,0.268,3592,2285,0.636135857461025,0.236636971046771
10,103,4,"large","common",500,5000,-3,-3,0.7392,0.706,0.77,0.2338,0.2,0.268,3565,2261,0.63422159887798,0.238429172510519
10,104,4,"large","common",500,5000,-3,-3,0.7414,0.706,0.77,0.233,0.2,0.268,3555,2262,0.636286919831224,0.237412095639944
10,105,4,"large","common",500,5000,-3,-3,0.741,0.706,0.77,0.2356,0.204,0.268,3559,2264,0.636133745434111,0.239112110143299
10,106,4,"large","common",500,5000,-3,-3,0.7434,0.706,0.77,0.2364,0.204,0.268,3538,2255,0.637365743357829,0.241096664782363
10,107,4,"large","common",500,5000,-3,-3,0.742,0.706,0.764,0.2336,0.204,0.256,3517,2227,0.633210122263293,0.237702587432471
10,108,4,"large","common",500,5000,-3,-3,0.744,0.706,0.774,0.2344,0.204,0.256,3536,2256,0.638009049773756,0.237556561085973
10,109,4,"large","common",500,5000,-3,-3,0.74,0.706,0.774,0.2324,0.204,0.256,3542,2242,0.632975719932242,0.23630717108978
10,110,4,"large","common",500,5000,-3,-3,0.7418,0.706,0.774,0.2328,0.204,0.256,3527,2236,0.633966543804933,0.235327473773745
10,111,4,"large","common",500,5000,-3,-3,0.7458,0.724,0.774,0.2334,0.21,0.256,3526,2255,0.63953488372093,0.235110606920023
10,112,4,"large","common",500,5000,-3,-3,0.7484,0.724,0.774,0.2344,0.21,0.256,3522,2264,0.642816581487791,0.233106189664963
10,113,4,"large","common",500,5000,-3,-3,0.7504,0.724,0.774,0.232,0.21,0.252,3552,2304,0.648648648648649,0.228603603603604
10,114,4,"large","common",500,5000,-3,-3,0.7502,0.724,0.774,0.2304,0.21,0.252,3563,2314,0.649452708391805,0.227897838899804
10,115,4,"large","common",500,5000,-3,-3,0.7492,0.724,0.774,0.2306,0.21,0.252,3579,2325,0.649622799664711,0.228276054763901
10,116,4,"large","common",500,5000,-3,-3,0.7518,0.724,0.774,0.2292,0.21,0.248,3566,2325,0.651991026360067,0.22546270330903
10,117,4,"large","common",500,5000,-3,-3,0.7516,0.724,0.774,0.2268,0.21,0.248,3586,2344,0.653653095370887,0.225041829336308
10,118,4,"large","common",500,5000,-3,-3,0.7494,0.724,0.766,0.2302,0.21,0.252,3587,2334,0.650683022023975,0.226930582659604
10,119,4,"large","common",500,5000,-3,-3,0.7488,0.718,0.766,0.231,0.21,0.252,3569,2313,0.648080694872513,0.224992995236761
10,120,4,"large","common",500,5000,-3,-3,0.7456,0.718,0.766,0.2262,0.2,0.252,3585,2313,0.645188284518828,0.221757322175732
10,121,4,"large","common",500,5000,-3,-3,0.7436,0.718,0.766,0.225,0.198,0.252,3596,2314,0.64349276974416,0.219966629588432
10,122,4,"large","common",500,5000,-3,-3,0.7422,0.718,0.766,0.2226,0.198,0.252,3605,2316,0.64244105409154,0.219417475728155
10,123,4,"large","common",500,5000,-3,-3,0.7444,0.718,0.766,0.2232,0.198,0.252,3599,2321,0.644901361489303,0.222006112809114
10,124,4,"large","common",500,5000,-3,-3,0.74,0.712,0.766,0.2282,0.198,0.27,3592,2292,0.638084632516704,0.227449888641425
10,125,4,"large","common",500,5000,-3,-3,0.741,0.712,0.766,0.2294,0.198,0.27,3592,2297,0.639476614699332,0.228563474387528
10,126,4,"large","common",500,5000,-3,-3,0.742,0.712,0.776,0.2266,0.198,0.27,3600,2310,0.641666666666667,0.229166666666667
10,127,4,"large","common",500,5000,-3,-3,0.738,0.712,0.776,0.2308,0.198,0.27,3599,2289,0.63601000277855,0.231175326479578
10,128,4,"large","common",500,5000,-3,-3,0.738,0.712,0.776,0.233,0.198,0.274,3593,2283,0.635402170887837,0.234622877817979
10,129,4,"large","common",500,5000,-3,-3,0.741,0.712,0.776,0.2312,0.198,0.274,3601,2306,0.640377672868648,0.233546237156345
10,130,4,"large","common",500,5000,-3,-3,0.7416,0.712,0.776,0.2376,0.198,0.274,3616,2324,0.642699115044248,0.241426991150442
10,131,4,"large","common",500,5000,-3,-3,0.7442,0.712,0.776,0.241,0.21,0.274,3618,2339,0.646489773355445,0.245439469320066
10,132,4,"large","common",500,5000,-3,-3,0.7436,0.712,0.776,0.2408,0.21,0.274,3623,2341,0.646149599779189,0.245928788296991
10,133,4,"large","common",500,5000,-3,-3,0.7394,0.712,0.776,0.236,0.19,0.274,3619,2316,0.639955788891959,0.242055816523902
10,134,4,"large","common",500,5000,-3,-3,0.7438,0.714,0.776,0.2312,0.19,0.274,3626,2345,0.646718146718147,0.235245449531164
10,135,4,"large","common",500,5000,-3,-3,0.7408,0.714,0.776,0.2284,0.19,0.274,3629,2333,0.642876825571783,0.230917608156517
10,136,4,"large","common",500,5000,-3,-3,0.7388,0.714,0.756,0.2316,0.19,0.274,3625,2319,0.639724137931034,0.231724137931034
10,137,4,"large","common",500,5000,-3,-3,0.7418,0.718,0.756,0.23,0.19,0.274,3618,2327,0.643173023770039,0.232725262576009
10,138,4,"large","common",500,5000,-3,-3,0.7392,0.718,0.756,0.2248,0.19,0.264,3635,2331,0.641265474552957,0.22888583218707
10,139,4,"large","common",500,5000,-3,-3,0.734,0.696,0.756,0.225,0.19,0.264,3652,2322,0.635815991237678,0.228641840087623
10,140,4,"large","common",500,5000,-3,-3,0.7358,0.696,0.756,0.2214,0.19,0.242,3637,2316,0.63678856200165,0.224085784987627
10,141,4,"large","common",500,5000,-3,-3,0.7374,0.696,0.768,0.2226,0.19,0.244,3639,2326,0.639186589722451,0.223687826325914
10,142,4,"large","common",500,5000,-3,-3,0.735,0.696,0.768,0.2224,0.19,0.244,3634,2309,0.635388002201431,0.222894881673088
10,143,4,"large","common",500,5000,-3,-3,0.7382,0.696,0.768,0.2276,0.21,0.244,3615,2306,0.63789764868603,0.226002766251729
10,144,4,"large","common",500,5000,-3,-3,0.7384,0.696,0.768,0.2308,0.21,0.254,3597,2289,0.636363636363636,0.22991381706978
10,145,4,"large","common",500,5000,-3,-3,0.7412,0.696,0.768,0.232,0.21,0.254,3595,2301,0.640055632823366,0.228372739916551
10,146,4,"large","common",500,5000,-3,-3,0.7372,0.696,0.768,0.2312,0.21,0.254,3620,2306,0.637016574585635,0.228453038674033
10,147,4,"large","common",500,5000,-3,-3,0.7392,0.696,0.768,0.2282,0.21,0.254,3624,2320,0.640176600441501,0.223509933774834
10,148,4,"large","common",500,5000,-3,-3,0.7416,0.696,0.768,0.2286,0.21,0.254,3591,2299,0.64021164021164,0.2208298524088
10,149,4,"large","common",500,5000,-3,-3,0.7458,0.712,0.768,0.2352,0.21,0.278,3585,2314,0.645467224546722,0.228451882845188
10,150,4,"large","common",500,5000,-3,-3,0.7444,0.712,0.768,0.2364,0.21,0.278,3588,2310,0.6438127090301,0.228260869565217
10,151,4,"large","common",500,5000,-3,-3,0.7456,0.712,0.78,0.2356,0.21,0.278,3540,2268,0.640677966101695,0.229943502824859
10,152,4,"large","common",500,5000,-3,-3,0.7496,0.716,0.78,0.2378,0.212,0.278,3535,2283,0.645827439886846,0.22998585572843
10,153,4,"large","common",500,5000,-3,-3,0.7482,0.716,0.78,0.2382,0.212,0.278,3563,2304,0.646646084760034,0.231827111984283
10,154,4,"large","common",500,5000,-3,-3,0.747,0.716,0.78,0.2332,0.204,0.278,3580,2315,0.646648044692737,0.227653631284916
10,155,4,"large","common",500,5000,-3,-3,0.7442,0.716,0.78,0.2358,0.204,0.278,3579,2300,0.642637608270467,0.235820061469684
10,156,4,"large","common",500,5000,-3,-3,0.7474,0.718,0.78,0.2342,0.204,0.278,3573,2310,0.646515533165407,0.23285754268122
10,157,4,"large","common",500,5000,-3,-3,0.744,0.718,0.78,0.2348,0.204,0.278,3569,2289,0.641356122163071,0.233398711123564
10,158,4,"large","common",500,5000,-3,-3,0.7434,0.718,0.78,0.2358,0.204,0.278,3603,2320,0.64390785456564,0.237024701637524
10,159,4,"large","common",500,5000,-3,-3,0.743,0.718,0.78,0.2328,0.204,0.25,3588,2303,0.641861761426979,0.232441471571906
10,160,4,"large","common",500,5000,-3,-3,0.7452,0.718,0.78,0.2316,0.204,0.25,3590,2316,0.645125348189415,0.231754874651811
10,161,4,"large","common",500,5000,-3,-3,0.7388,0.716,0.758,0.229,0.204,0.25,3641,2335,0.641307333150233,0.229057951112332
10,162,4,"large","common",500,5000,-3,-3,0.7372,0.716,0.758,0.231,0.204,0.252,3670,2356,0.641961852861035,0.232425068119891
10,163,4,"large","common",500,5000,-3,-3,0.7374,0.716,0.758,0.2292,0.204,0.252,3667,2354,0.641941641668939,0.230433596945732
10,164,4,"large","common",500,5000,-3,-3,0.737,0.716,0.758,0.2338,0.21,0.252,3662,2347,0.640906608410705,0.232386673948662
10,165,4,"large","common",500,5000,-3,-3,0.743,0.716,0.778,0.2344,0.21,0.256,3656,2371,0.648522975929978,0.231673960612691
10,166,4,"large","common",500,5000,-3,-3,0.7442,0.716,0.778,0.2388,0.21,0.262,3652,2373,0.649780941949617,0.237130339539978
10,167,4,"large","common",500,5000,-3,-3,0.7448,0.716,0.778,0.2418,0.21,0.262,3655,2379,0.650889192886457,0.241860465116279
10,168,4,"large","common",500,5000,-3,-3,0.747,0.716,0.778,0.243,0.21,0.262,3652,2387,0.653614457831325,0.240416210295728
10,169,4,"large","common",500,5000,-3,-3,0.7504,0.716,0.778,0.2418,0.21,0.262,3664,2416,0.65938864628821,0.239628820960699
10,170,4,"large","common",500,5000,-3,-3,0.747,0.716,0.778,0.2434,0.21,0.262,3661,2396,0.654465992898115,0.24064463261404
10,171,4,"large","common",500,5000,-3,-3,0.7482,0.724,0.778,0.244,0.216,0.262,3641,2382,0.654215874759681,0.240593243614392
10,172,4,"large","common",500,5000,-3,-3,0.7496,0.724,0.778,0.2426,0.216,0.262,3592,2340,0.651447661469933,0.23858574610245
10,173,4,"large","common",500,5000,-3,-3,0.7514,0.724,0.778,0.2432,0.216,0.262,3575,2332,0.652307692307692,0.237202797202797
10,174,4,"large","common",500,5000,-3,-3,0.754,0.724,0.778,0.243,0.216,0.262,3564,2334,0.654882154882155,0.240460157126824
10,175,4,"large","common",500,5000,-3,-3,0.7478,0.716,0.768,0.2404,0.216,0.262,3556,2295,0.645388076490439,0.236782902137233
10,176,4,"large","common",500,5000,-3,-3,0.7456,0.716,0.768,0.2366,0.216,0.248,3577,2305,0.64439474419905,0.232317584568074
10,177,4,"large","common",500,5000,-3,-3,0.7494,0.716,0.774,0.2346,0.216,0.248,3575,2322,0.64951048951049,0.22993006993007
10,178,4,"large","common",500,5000,-3,-3,0.751,0.716,0.782,0.2378,0.216,0.28,3537,2292,0.648006785411366,0.236358495900481
10,179,4,"large","common",500,5000,-3,-3,0.7482,0.716,0.782,0.2376,0.216,0.28,3536,2277,0.643947963800905,0.235576923076923
10,180,4,"large","common",500,5000,-3,-3,0.7492,0.716,0.782,0.2378,0.216,0.28,3536,2282,0.645361990950226,0.235294117647059
10,181,4,"large","common",500,5000,-3,-3,0.7504,0.716,0.782,0.238,0.218,0.28,3544,2296,0.647855530474041,0.234480812641084
10,182,4,"large","common",500,5000,-3,-3,0.7496,0.716,0.782,0.2356,0.214,0.28,3568,2316,0.649103139013453,0.233464125560538
10,183,4,"large","common",500,5000,-3,-3,0.748,0.716,0.782,0.2372,0.214,0.28,3569,2309,0.646959932754273,0.237321378537405
10,184,4,"large","common",500,5000,-3,-3,0.7458,0.716,0.782,0.2328,0.204,0.28,3574,2303,0.644376049244544,0.233911583659765
10,185,4,"large","common",500,5000,-3,-3,0.751,0.734,0.782,0.2328,0.204,0.28,3583,2338,0.65252581635501,0.235556795981021
10,186,4,"large","common",500,5000,-3,-3,0.751,0.734,0.782,0.2338,0.204,0.28,3567,2322,0.650967199327166,0.236613400616765
10,187,4,"large","common",500,5000,-3,-3,0.7504,0.734,0.782,0.2346,0.204,0.28,3565,2317,0.649929873772791,0.236746143057503
10,188,4,"large","common",500,5000,-3,-3,0.7448,0.726,0.768,0.2318,0.204,0.252,3595,2319,0.645062586926286,0.232545201668985
10,189,4,"large","common",500,5000,-3,-3,0.7464,0.726,0.768,0.2328,0.204,0.252,3575,2307,0.645314685314685,0.233566433566434
10,190,4,"large","common",500,5000,-3,-3,0.7478,0.726,0.768,0.23,0.204,0.252,3563,2302,0.646084760033679,0.233230423800168
10,191,4,"large","common",500,5000,-3,-3,0.744,0.702,0.768,0.2332,0.204,0.252,3567,2287,0.641155032239978,0.236893748247827
10,192,4,"large","common",500,5000,-3,-3,0.743,0.702,0.768,0.2314,0.196,0.252,3559,2274,0.638943523461647,0.234335487496488
10,193,4,"large","common",500,5000,-3,-3,0.7422,0.702,0.768,0.23,0.196,0.252,3561,2272,0.638023027239539,0.23167649536647
10,194,4,"large","common",500,5000,-3,-3,0.7408,0.702,0.768,0.2326,0.196,0.252,3578,2282,0.637786472889883,0.231414197875908
10,195,4,"large","common",500,5000,-3,-3,0.7412,0.702,0.772,0.2346,0.196,0.252,3564,2270,0.63692480359147,0.229517396184063
10,196,4,"large","common",500,5000,-3,-3,0.7396,0.702,0.772,0.2332,0.196,0.252,3567,2265,0.634987384356602,0.227081581160639
10,197,4,"large","common",500,5000,-3,-3,0.7368,0.702,0.772,0.2342,0.196,0.252,3563,2247,0.630648330058939,0.225652539994387
10,198,4,"large","common",500,5000,-3,-3,0.7378,0.702,0.772,0.2324,0.196,0.25,3557,2246,0.631430981163902,0.223784087714366
10,199,4,"large","common",500,5000,-3,-3,0.7362,0.702,0.772,0.2292,0.196,0.25,3581,2262,0.63166713208601,0.221446523317509
10,200,4,"large","common",500,5000,-3,-3,0.7378,0.702,0.772,0.2328,0.196,0.254,3597,2286,0.635529608006672,0.224075618571031
10,201,4,"large","common",500,5000,-3,-3,0.7392,0.716,0.772,0.2304,0.196,0.254,3595,2291,0.637273991655076,0.220305980528512
10,202,4,"large","common",500,5000,-3,-3,0.7414,0.716,0.772,0.2334,0.212,0.254,3599,2306,0.640733537093637,0.224228952486802
10,203,4,"large","common",500,5000,-3,-3,0.7412,0.716,0.772,0.2304,0.206,0.254,3597,2303,0.640255768696136,0.222129552404782
10,204,4,"large","common",500,5000,-3,-3,0.7442,0.716,0.772,0.2324,0.206,0.254,3594,2315,0.644129104062326,0.223149693934335
10,205,4,"large","common",500,5000,-3,-3,0.7368,0.698,0.764,0.2302,0.206,0.254,3621,2305,0.636564484948909,0.224247445457056
10,206,4,"large","common",500,5000,-3,-3,0.7394,0.698,0.764,0.2322,0.206,0.254,3623,2320,0.640353298371515,0.22715981231024
10,207,4,"large","common",500,5000,-3,-3,0.7364,0.698,0.764,0.2306,0.206,0.254,3624,2306,0.636313465783664,0.230408388520971
10,208,4,"large","common",500,5000,-3,-3,0.7372,0.698,0.764,0.2328,0.206,0.256,3620,2306,0.637016574585635,0.231767955801105
10,209,4,"large","common",500,5000,-3,-3,0.737,0.698,0.764,0.2356,0.206,0.256,3604,2289,0.635127635960044,0.234184239733629
10,210,4,"large","common",500,5000,-3,-3,0.7326,0.698,0.762,0.2326,0.206,0.256,3609,2272,0.629537267941258,0.230811859240787
10,211,4,"large","common",500,5000,-3,-3,0.7342,0.698,0.762,0.2328,0.206,0.256,3586,2257,0.629392080312326,0.232849972113776
10,212,4,"large","common",500,5000,-3,-3,0.7316,0.698,0.762,0.2336,0.206,0.256,3603,2261,0.627532611712462,0.233694143769081
10,213,4,"large","common",500,5000,-3,-3,0.729,0.698,0.762,0.235,0.22,0.256,3616,2261,0.625276548672566,0.233130530973451
10,214,4,"large","common",500,5000,-3,-3,0.7292,0.698,0.764,0.2314,0.214,0.256,3613,2259,0.625242181013009,0.230556324384168
10,215,4,"large","common",500,5000,-3,-3,0.732,0.71,0.764,0.2366,0.214,0.28,3613,2273,0.629117077221146,0.235815112095212
10,216,4,"large","common",500,5000,-3,-3,0.7316,0.71,0.764,0.2342,0.214,0.28,3585,2243,0.625662482566248,0.232914923291492
10,217,4,"large","common",500,5000,-3,-3,0.7344,0.71,0.764,0.2354,0.214,0.28,3596,2268,0.630700778642937,0.232202447163515
10,218,4,"large","common",500,5000,-3,-3,0.7356,0.71,0.764,0.232,0.214,0.28,3618,2296,0.634604754007739,0.229132117191819
10,219,4,"large","common",500,5000,-3,-3,0.7364,0.71,0.764,0.235,0.214,0.28,3622,2304,0.636112644947543,0.233572611816676
10,220,4,"large","common",500,5000,-3,-3,0.7376,0.71,0.764,0.2356,0.214,0.28,3612,2300,0.636766334440753,0.235326688815061
10,221,4,"large","common",500,5000,-3,-3,0.7392,0.71,0.764,0.237,0.214,0.28,3648,2344,0.642543859649123,0.236293859649123
10,222,4,"large","common",500,5000,-3,-3,0.7378,0.71,0.764,0.2386,0.214,0.28,3660,2349,0.641803278688525,0.237978142076503
10,223,4,"large","common",500,5000,-3,-3,0.7442,0.714,0.774,0.2422,0.214,0.28,3647,2368,0.649300795174116,0.243213600219358
10,224,4,"large","common",500,5000,-3,-3,0.747,0.714,0.792,0.2442,0.216,0.28,3637,2372,0.652185867473192,0.247456695078361
10,225,4,"large","common",500,5000,-3,-3,0.7468,0.714,0.792,0.2414,0.216,0.27,3632,2366,0.651431718061674,0.243942731277533
10,226,4,"large","common",500,5000,-3,-3,0.7446,0.714,0.792,0.2404,0.206,0.27,3652,2375,0.650328587075575,0.242880613362541
10,227,4,"large","common",500,5000,-3,-3,0.7454,0.714,0.792,0.2424,0.206,0.27,3658,2385,0.65199562602515,0.244669218151996
10,228,4,"large","common",500,5000,-3,-3,0.747,0.714,0.792,0.243,0.206,0.27,3653,2388,0.6537092800438,0.245825349028196
10,229,4,"large","common",500,5000,-3,-3,0.7478,0.714,0.792,0.2398,0.206,0.262,3662,2401,0.655652648825778,0.242490442381212
10,230,4,"large","common",500,5000,-3,-3,0.747,0.714,0.792,0.2394,0.206,0.262,3649,2384,0.653329679364209,0.241984105234311
10,231,4,"large","common",500,5000,-3,-3,0.7496,0.714,0.792,0.2412,0.206,0.262,3629,2377,0.655001377790025,0.245522182419399
10,232,4,"large","common",500,5000,-3,-3,0.7522,0.722,0.792,0.2368,0.206,0.262,3603,2364,0.656119900083264,0.239800166527893
10,233,4,"large","common",500,5000,-3,-3,0.75,0.722,0.792,0.2352,0.206,0.262,3608,2358,0.653547671840355,0.23780487804878
10,234,4,"large","common",500,5000,-3,-3,0.7448,0.722,0.774,0.238,0.206,0.262,3612,2336,0.646733111849391,0.237541528239203
10,235,4,"large","common",500,5000,-3,-3,0.7424,0.7,0.774,0.2328,0.2,0.262,3606,2318,0.642817526344981,0.233222407099279
10,236,4,"large","common",500,5000,-3,-3,0.744,0.7,0.774,0.24,0.2,0.278,3600,2320,0.644444444444444,0.239166666666667
10,237,4,"large","common",500,5000,-3,-3,0.745,0.7,0.774,0.2384,0.2,0.278,3594,2319,0.645242070116861,0.237896494156928
10,238,4,"large","common",500,5000,-3,-3,0.7454,0.7,0.776,0.2412,0.2,0.278,3585,2312,0.644909344490934,0.242398884239888
10,239,4,"large","common",500,5000,-3,-3,0.7468,0.7,0.776,0.241,0.2,0.278,3568,2302,0.645179372197309,0.241591928251121
10,240,4,"large","common",500,5000,-3,-3,0.7496,0.7,0.776,0.2454,0.2,0.278,3584,2332,0.650669642857143,0.24609375
10,241,4,"large","common",500,5000,-3,-3,0.745,0.7,0.776,0.2406,0.2,0.278,3614,2339,0.647205312672939,0.240453790813503
10,242,4,"large","common",500,5000,-3,-3,0.7458,0.7,0.776,0.2428,0.2,0.278,3638,2367,0.650632215503024,0.242990654205607
10,243,4,"large","common",500,5000,-3,-3,0.7484,0.7,0.778,0.2442,0.2,0.278,3635,2377,0.653920220082531,0.243191196698762
10,244,4,"large","common",500,5000,-3,-3,0.748,0.7,0.778,0.2422,0.2,0.278,3637,2377,0.653560626890294,0.241132801759692
10,245,4,"large","common",500,5000,-3,-3,0.7538,0.728,0.778,0.2482,0.212,0.278,3639,2408,0.661720252816708,0.245671887881286
10,246,4,"large","common",500,5000,-3,-3,0.756,0.728,0.778,0.2444,0.212,0.27,3630,2410,0.663911845730028,0.242699724517906
10,247,4,"large","common",500,5000,-3,-3,0.7504,0.7,0.778,0.243,0.212,0.27,3637,2389,0.656860049491339,0.240582897992851
10,248,4,"large","common",500,5000,-3,-3,0.7446,0.7,0.778,0.2388,0.212,0.27,3652,2375,0.650328587075575,0.233296823658269
10,249,4,"large","common",500,5000,-3,-3,0.7406,0.7,0.778,0.2394,0.212,0.27,3665,2368,0.646111869031378,0.234379263301501
10,250,4,"large","common",500,5000,-3,-3,0.7376,0.7,0.778,0.2356,0.212,0.26,3656,2344,0.641137855579869,0.228391684901532
10,251,4,"large","common",500,5000,-3,-3,0.7402,0.7,0.778,0.2368,0.214,0.26,3630,2331,0.642148760330579,0.229752066115702
10,252,4,"large","common",500,5000,-3,-3,0.741,0.7,0.778,0.2404,0.214,0.264,3610,2315,0.641274238227147,0.234903047091413
10,253,4,"large","common",500,5000,-3,-3,0.7384,0.7,0.76,0.24,0.214,0.264,3608,2300,0.637472283813747,0.23669623059867
10,254,4,"large","common",500,5000,-3,-3,0.7378,0.7,0.76,0.2406,0.214,0.264,3631,2320,0.638942440099146,0.240154227485541
10,255,4,"large","common",500,5000,-3,-3,0.7346,0.7,0.76,0.239,0.214,0.264,3633,2306,0.634737131846958,0.238921001926782
10,256,4,"large","common",500,5000,-3,-3,0.7262,0.676,0.756,0.2384,0.214,0.264,3652,2283,0.62513691128149,0.239594742606791
10,257,4,"large","common",500,5000,-3,-3,0.7332,0.676,0.77,0.238,0.214,0.264,3609,2275,0.630368523136603,0.238847326129122
10,258,4,"large","common",500,5000,-3,-3,0.734,0.676,0.77,0.2348,0.182,0.264,3592,2262,0.629732739420935,0.237472160356347
10,259,4,"large","common",500,5000,-3,-3,0.7356,0.676,0.77,0.235,0.182,0.264,3594,2272,0.632164718976071,0.237061769616027
10,260,4,"large","common",500,5000,-3,-3,0.7386,0.676,0.77,0.238,0.182,0.264,3592,2285,0.636135857461025,0.242483296213808
10,261,4,"large","common",500,5000,-3,-3,0.7384,0.676,0.77,0.2392,0.182,0.264,3594,2286,0.636060100166945,0.242070116861436
10,262,4,"large","common",500,5000,-3,-3,0.739,0.676,0.77,0.2378,0.182,0.262,3606,2301,0.63810316139767,0.24126455906822
10,263,4,"large","common",500,5000,-3,-3,0.74,0.676,0.77,0.235,0.182,0.262,3601,2301,0.63898916967509,0.237711746737018
10,264,4,"large","common",500,5000,-3,-3,0.7386,0.676,0.77,0.2366,0.182,0.264,3570,2263,0.633893557422969,0.238655462184874
10,265,4,"large","common",500,5000,-3,-3,0.7376,0.676,0.77,0.2376,0.182,0.264,3574,2262,0.632904308897594,0.240906547285954
10,266,4,"large","common",500,5000,-3,-3,0.7382,0.682,0.77,0.2378,0.182,0.264,3580,2271,0.634357541899441,0.241899441340782
10,267,4,"large","common",500,5000,-3,-3,0.7348,0.682,0.762,0.2388,0.182,0.264,3614,2288,0.633093525179856,0.244050913115661
10,268,4,"large","common",500,5000,-3,-3,0.7344,0.682,0.762,0.2418,0.212,0.264,3621,2293,0.633250483291908,0.245788456227561
10,269,4,"large","common",500,5000,-3,-3,0.7352,0.682,0.762,0.241,0.212,0.264,3611,2287,0.633342564386597,0.244530600941567
10,270,4,"large","common",500,5000,-3,-3,0.7348,0.682,0.762,0.2398,0.212,0.264,3610,2284,0.632686980609418,0.243490304709141
10,271,4,"large","common",500,5000,-3,-3,0.7294,0.682,0.762,0.2406,0.212,0.264,3621,2268,0.626346313173157,0.244959955813311
