"scenario","conf_mult","iteration","seed","covariate","covariate_label","n_arm1","n_arm0","smd_before","smd_after","abs_smd_before","abs_smd_after","weight_sum_arm1_before","weight_sum_arm1_after","weight_sum_arm0_before","weight_sum_arm0_after","ess_arm1_before","ess_arm1_after","ess_arm0_before","ess_arm0_after"
"strong",1.5,13,215026,"L1lag","L1 at tau-1=4",483,1225,0.753340904348985,0.181200395923036,0.753340904348985,0.181200395923036,483,634.869306137372,1225,956.837432868811,483,109.509118432057,1225,936.520122365134
"strong",1.5,13,215026,"L2lag","L2 at tau-1=4",483,1225,0.77749382477389,0.345259068051777,0.77749382477389,0.345259068051777,483,634.869306137372,1225,956.837432868811,483,109.509118432057,1225,936.520122365134
"strong",1.5,14,216026,"x1","Baseline x1",472,1246,1.45326200365074,0.323807428061512,1.45326200365074,0.323807428061512,472,644.295954355797,1246,941.920427309718,472,59.2920125423732,1246,1093.09780093626
"strong",1.5,14,216026,"L1","L1 at tau=5",472,1246,0.814596270712964,0.255407857012892,0.814596270712964,0.255407857012892,472,644.295954355797,1246,941.920427309718,472,59.2920125423732,1246,1093.09780093626
"strong",1.5,14,216026,"L2","L2 at tau=5",472,1246,0.729109485942058,0.31591052849596,0.729109485942058,0.31591052849596,472,644.295954355797,1246,941.920427309718,472,59.2920125423732,1246,1093.09780093626
"strong",1.5,14,216026,"L1lag","L1 at tau-1=4",472,1246,0.797227162247957,0.137067777483529,0.797227162247957,0.137067777483529,472,644.295954355797,1246,941.920427309718,472,59.2920125423732,1246,1093.09780093626
"strong",1.5,14,216026,"L2lag","L2 at tau-1=4",472,1246,0.759847916909077,0.17702577591832,0.759847916909077,0.17702577591832,472,644.295954355797,1246,941.920427309718,472,59.2920125423732,1246,1093.09780093626
"strong",1.5,15,217026,"x1","Baseline x1",489,1270,1.44659428791185,0.0961842770129741,1.44659428791185,0.0961842770129741,489,874.144870555724,1270,962.479830009092,489,32.9467773199727,1270,1032.35273790874
"strong",1.5,15,217026,"L1","L1 at tau=5",489,1270,0.793376272725685,-0.00448154035107653,0.793376272725685,0.00448154035107653,489,874.144870555724,1270,962.479830009092,489,32.9467773199727,1270,1032.35273790874
"strong",1.5,15,217026,"L2","L2 at tau=5",489,1270,0.660726827918214,-0.00198656190061088,0.660726827918214,0.00198656190061088,489,874.144870555724,1270,962.479830009092,489,32.9467773199727,1270,1032.35273790874
"strong",1.5,15,217026,"L1lag","L1 at tau-1=4",489,1270,0.807478375022707,-0.0133041273211701,0.807478375022707,0.0133041273211701,489,874.144870555724,1270,962.479830009092,489,32.9467773199727,1270,1032.35273790874
"strong",1.5,15,217026,"L2lag","L2 at tau-1=4",489,1270,0.699624582787578,0.288132379554732,0.699624582787578,0.288132379554732,489,874.144870555724,1270,962.479830009092,489,32.9467773199727,1270,1032.35273790874
"strong",1.5,16,218026,"x1","Baseline x1",519,1250,1.43974069522217,-0.0474502797153382,1.43974069522217,0.0474502797153382,519,924.151652640239,1250,977.861057868265,519,26.4160645488164,1250,740.360985735035
"strong",1.5,16,218026,"L1","L1 at tau=5",519,1250,0.815860418823755,0.127601540484245,0.815860418823755,0.127601540484245,519,924.151652640239,1250,977.861057868265,519,26.4160645488164,1250,740.360985735035
"strong",1.5,16,218026,"L2","L2 at tau=5",519,1250,0.737231590256309,0.0112705032562062,0.737231590256309,0.0112705032562062,519,924.151652640239,1250,977.861057868265,519,26.4160645488164,1250,740.360985735035
"strong",1.5,16,218026,"L1lag","L1 at tau-1=4",519,1250,0.83869318389397,0.0970705318185397,0.83869318389397,0.0970705318185397,519,924.151652640239,1250,977.861057868265,519,26.4160645488164,1250,740.360985735035
"strong",1.5,16,218026,"L2lag","L2 at tau-1=4",519,1250,0.759676049071619,0.0400740568077783,0.759676049071619,0.0400740568077783,519,924.151652640239,1250,977.861057868265,519,26.4160645488164,1250,740.360985735035
"strong",1.5,17,219026,"x1","Baseline x1",497,1210,1.47432597595777,0.449378794039637,1.47432597595777,0.449378794039637,497,665.504983392324,1210,939.429300514385,497,112.476751524766,1210,829.446472492902
"strong",1.5,17,219026,"L1","L1 at tau=5",497,1210,0.745873931359329,0.133879119975352,0.745873931359329,0.133879119975352,497,665.504983392324,1210,939.429300514385,497,112.476751524766,1210,829.446472492902
"strong",1.5,17,219026,"L2","L2 at tau=5",497,1210,0.741759378550433,0.127635854305027,0.741759378550433,0.127635854305027,497,665.504983392324,1210,939.429300514385,497,112.476751524766,1210,829.446472492902
"strong",1.5,17,219026,"L1lag","L1 at tau-1=4",497,1210,0.718077092789769,0.125261409121861,0.718077092789769,0.125261409121861,497,665.504983392324,1210,939.429300514385,497,112.476751524766,1210,829.446472492902
"strong",1.5,17,219026,"L2lag","L2 at tau-1=4",497,1210,0.729112598708863,0.14575081169032,0.729112598708863,0.14575081169032,497,665.504983392324,1210,939.429300514385,497,112.476751524766,1210,829.446472492902
"strong",1.5,18,220026,"x1","Baseline x1",464,1283,1.4338077481619,0.184903095741975,1.4338077481619,0.184903095741975,464,655.708224468763,1283,1009.21113494008,464,53.6829225843354,1283,1037.47923798678
"strong",1.5,18,220026,"L1","L1 at tau=5",464,1283,0.774756708427177,0.0865501615825072,0.774756708427177,0.0865501615825072,464,655.708224468763,1283,1009.21113494008,464,53.6829225843354,1283,1037.47923798678
"strong",1.5,18,220026,"L2","L2 at tau=5",464,1283,0.793561455170295,0.246226989722762,0.793561455170295,0.246226989722762,464,655.708224468763,1283,1009.21113494008,464,53.6829225843354,1283,1037.47923798678
"strong",1.5,18,220026,"L1lag","L1 at tau-1=4",464,1283,0.829628945509823,0.0389753122870155,0.829628945509823,0.0389753122870155,464,655.708224468763,1283,1009.21113494008,464,53.6829225843354,1283,1037.47923798678
"strong",1.5,18,220026,"L2lag","L2 at tau-1=4",464,1283,0.73544509258583,0.132862428178155,0.73544509258583,0.132862428178155,464,655.708224468763,1283,1009.21113494008,464,53.6829225843354,1283,1037.47923798678
"strong",1.5,19,221026,"x1","Baseline x1",464,1228,1.40773265561487,-0.0391098412230674,1.40773265561487,0.0391098412230674,464,838.826649624462,1228,970.913829901443,464,31.7054182808881,1228,890.385593103499
"strong",1.5,19,221026,"L1","L1 at tau=5",464,1228,0.820718073568824,0.339610790514156,0.820718073568824,0.339610790514156,464,838.826649624462,1228,970.913829901443,464,31.7054182808881,1228,890.385593103499
"strong",1.5,19,221026,"L2","L2 at tau=5",464,1228,0.779916264777002,0.2106019851389,0.779916264777002,0.2106019851389,464,838.826649624462,1228,970.913829901443,464,31.7054182808881,1228,890.385593103499
"strong",1.5,19,221026,"L1lag","L1 at tau-1=4",464,1228,0.807145915632314,-0.074583536013182,0.807145915632314,0.074583536013182,464,838.826649624462,1228,970.913829901443,464,31.7054182808881,1228,890.385593103499
"strong",1.5,19,221026,"L2lag","L2 at tau-1=4",464,1228,0.855941177977186,0.364558144411204,0.855941177977186,0.364558144411204,464,838.826649624462,1228,970.913829901443,464,31.7054182808881,1228,890.385593103499
"strong",1.5,20,222026,"x1","Baseline x1",515,1234,1.47967242688649,0.154434852322959,1.47967242688649,0.154434852322959,515,675.570523208203,1234,963.598352367797,515,88.4028340401503,1234,477.844463383469
"strong",1.5,20,222026,"L1","L1 at tau=5",515,1234,0.707444584888345,0.0475476133994905,0.707444584888345,0.0475476133994905,515,675.570523208203,1234,963.598352367797,515,88.4028340401503,1234,477.844463383469
"strong",1.5,20,222026,"L2","L2 at tau=5",515,1234,0.889398353394437,0.373653775107592,0.889398353394437,0.373653775107592,515,675.570523208203,1234,963.598352367797,515,88.4028340401503,1234,477.844463383469
"strong",1.5,20,222026,"L1lag","L1 at tau-1=4",515,1234,0.755907864341413,0.210695436755949,0.755907864341413,0.210695436755949,515,675.570523208203,1234,963.598352367797,515,88.4028340401503,1234,477.844463383469
"strong",1.5,20,222026,"L2lag","L2 at tau-1=4",515,1234,0.848599277138829,0.158363483302018,0.848599277138829,0.158363483302018,515,675.570523208203,1234,963.598352367797,515,88.4028340401503,1234,477.844463383469
