"method","estimand","tau","beta_trt","heterogeneity","patient_mix","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated landmark IPW","OR",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.531628488896362,0.696580344513286,0.254905866578208,-0.164951855616924,0.195318662559317,NA,100
"Federated landmark IPW","OR",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.643269824004559,0.74864820032207,0.284847016366309,-0.105378376317512,0.265971101448125,NA,100
"Federated landmark IPW","OR",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.634598067225281,0.770766662703282,0.296667626450679,-0.136168595478002,0.264899054891199,NA,100
"Federated landmark IPW","OR",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.688730654031262,0.790340668505823,0.322792882959702,-0.101610014474561,0.307926677366963,NA,100
"Federated landmark IPW","OR",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.782065050329929,0.813716678880785,0.426813128123062,-0.0316516285508557,0.427782183728386,NA,100
"Federated landmark IPW","OR",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.7209630747395,0.826554369129559,0.274892579542391,-0.105591294390059,0.25508249573977,NA,100
"Federated landmark IPW","OR",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.716998004385304,0.845450202691656,0.309864814046194,-0.128452198306353,0.283406827783829,NA,100
"Federated landmark IPW","OR",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.397169329790622,0.481135393827211,0.200218072174827,-0.0839660640365892,0.182676444428664,NA,100
"Federated landmark IPW","OR",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.42628603214503,0.54953039990105,0.161616686748964,-0.12324436775602,0.105077072493334,NA,100
"Federated landmark IPW","OR",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.478482702766938,0.590482033108094,0.174996247828214,-0.111999330341156,0.135138674593153,NA,100
"Federated landmark IPW","OR",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.51854134528863,0.585145414626211,0.189643639226224,-0.0666040693375809,0.178457498113614,NA,100
"Federated landmark IPW","OR",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.562226904536003,0.639296191577892,0.168624351195322,-0.0770692870418883,0.150737234784251,NA,100
"Federated landmark IPW","OR",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.611202975423005,0.684311560961396,0.190950273758789,-0.0731085855383916,0.177289188425173,NA,100
"Federated landmark IPW","OR",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.641999318305619,0.676562280021605,0.256460335462856,-0.0345629617159856,0.255400864048474,NA,100
"Federated landmark IPW","OR",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.676710074928144,0.729504582842491,0.188615027835732,-0.0527945079143478,0.181987813610093,NA,100
"Federated landmark IPW","OR",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.716397196991088,0.755684153634144,0.195436096882637,-0.039286956643056,0.192411078773531,NA,100
"Federated landmark IPW","OR",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.429864444420653,0.525565002037647,0.164310283871727,-0.0957005576169946,0.134236609503947,NA,100
"Federated landmark IPW","OR",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.466577435668348,0.587672728701109,0.187936929818502,-0.12109529303276,0.144446766241724,NA,100
"Federated landmark IPW","OR",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.483733915431362,0.626058141430153,0.202947518071658,-0.142324225998791,0.145406118086763,NA,100
"Federated landmark IPW","OR",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.557688329935391,0.62550615299607,0.220044391437867,-0.0678178230606791,0.210387514220714,NA,100
"Federated landmark IPW","OR",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.554460025409527,0.677361222490138,0.202720651862684,-0.122901197080611,0.162029297911212,NA,100
"Federated landmark IPW","OR",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.585640622897975,0.712695493069665,0.194098185707728,-0.127054870171689,0.147474242437491,NA,100
"Federated landmark IPW","OR",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.664325109487295,0.709733746489366,0.234126920291715,-0.0454086370020708,0.230838328336499,NA,100
"Federated landmark IPW","OR",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.708046523235579,0.761772582376549,0.331828833680784,-0.0537260591409692,0.32910022026875,NA,100
"Federated landmark IPW","OR",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.725543207299629,0.785237658579756,0.248552250269189,-0.0596944512801273,0.242492931481366,NA,100
"Federated IPW (no cloning)","OR",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.473883204575315,0.651010052345852,0.303800070624336,-0.177126847770537,0.248064350380137,NA,100
"Federated IPW (no cloning)","OR",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.346559112906296,0.670412998357106,0.368024259004619,-0.32385388545081,0.175696352199108,NA,100
"Federated IPW (no cloning)","OR",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.316252319229223,0.696580344513286,0.395706323713343,-0.380328025284062,0.109793597954401,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.524412505050615,0.74864820032207,0.318348407785836,-0.224235695271456,0.22711199948262,NA,100
"Federated IPW (no cloning)","OR",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.428014269934846,0.770766662703282,0.395280693526266,-0.342752392768436,0.197886876995386,NA,100
"Federated IPW (no cloning)","OR",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.404165004205893,0.790340668505823,0.43414546070133,-0.38617566429993,0.19936930188831,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.579697147733569,0.813716678880785,0.386065177398371,-0.234019531147215,0.308599279641455,NA,100
"Federated IPW (no cloning)","OR",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.523570877624613,0.826554369129559,0.400461482881961,-0.302983491504946,0.263178710161584,NA,100
"Federated IPW (no cloning)","OR",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.423324708779293,0.845450202691656,0.458126914441311,-0.422125493912364,0.178914620811607,NA,100
"Federated IPW (no cloning)","OR",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.284738391730329,0.481135393827211,0.210173631438081,-0.196397002096882,0.0752180192737237,NA,100
"Federated IPW (no cloning)","OR",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.203278183681599,0.54953039990105,0.35007738896888,-0.346252216219451,0.0518698938622343,NA,100
"Federated IPW (no cloning)","OR",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.16423670258369,0.590482033108094,0.427982015955189,-0.426245330524404,0.0387105835658609,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.373230624388282,0.585145414626211,0.240480211068891,-0.21191479023793,0.11425142217426,NA,100
"Federated IPW (no cloning)","OR",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.271685193586644,0.639296191577892,0.373101743110545,-0.367610997991247,0.0640948229681584,NA,100
"Federated IPW (no cloning)","OR",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.214029501358671,0.684311560961396,0.472649630884116,-0.470282059602726,0.0474869252681623,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.47335717212003,0.676562280021605,0.270659371714722,-0.203205107901574,0.17968597641699,NA,100
"Federated IPW (no cloning)","OR",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.325935387420187,0.729504582842491,0.414641254382034,-0.403569195422304,0.0956597206944184,NA,100
"Federated IPW (no cloning)","OR",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.263907273075719,0.755684153634144,0.49688544902761,-0.491776880558425,0.071425946701578,NA,100
"Federated IPW (no cloning)","OR",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.314191245359008,0.525565002037647,0.231099945184693,-0.21137375667864,0.0938961367517126,NA,100
"Federated IPW (no cloning)","OR",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.254364057449053,0.587672728701109,0.345287142193464,-0.333308671252056,0.0906126188745903,NA,100
"Federated IPW (no cloning)","OR",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.205507716002527,0.626058141430153,0.424715155460308,-0.420550425427626,0.0596310453201702,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.408882810987577,0.62550615299607,0.264547301389421,-0.216623342008493,0.152618896752518,NA,100
"Federated IPW (no cloning)","OR",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.301085111048821,0.677361222490138,0.390990818675692,-0.376276111441317,0.106790213712386,NA,100
"Federated IPW (no cloning)","OR",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.261926790558286,0.712695493069665,0.458554849744513,-0.450768702511379,0.0845673902599292,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.49334301572375,0.709733746489366,0.29646591503393,-0.216390730765616,0.203671081675175,NA,100
"Federated IPW (no cloning)","OR",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.385493932164087,0.761772582376549,0.411212093006465,-0.376278650212461,0.166696248371877,NA,100
"Federated IPW (no cloning)","OR",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.310849440825234,0.785237658579756,0.483524344572638,-0.474388217754522,0.0940213313969969,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",6.56526186831342,0.651010052345852,5.97214805305524,5.91425181596757,0.833744035119158,NA,100
"Federated per-protocol (unweighted)","OR",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",4.96549225082646,0.670412998357106,4.32917383610635,4.29507925246935,0.544986625945692,NA,100
"Federated per-protocol (unweighted)","OR",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",4.09411052673455,0.696580344513286,3.42278054071139,3.39753018222126,0.417078936365405,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",9.22107233068588,0.74864820032207,8.58102848414659,8.47242413036381,1.36776718475073,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",6.65729356612383,0.770766662703282,5.9367931814678,5.88652690342055,0.774801567837771,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",5.37094969328491,0.790340668505823,4.62624268742542,4.58060902477909,0.651449328300384,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",11.4238435775563,0.813716678880785,10.7480668575084,10.6101268986755,1.72508186527267,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",8.15509462090962,0.826554369129559,7.39862299506975,7.32854025178006,1.02105115237784,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",6.49155653073496,0.845450202691656,5.71519874531073,5.6461063280433,0.890454446926575,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.13416447827926,0.481135393827211,0.664368473074306,0.653029084452047,0.122838823835214,NA,100
"Federated per-protocol (unweighted)","OR",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.884647927177762,0.54953039990105,0.345685696533016,0.335117527276712,0.085249744212765,NA,100
"Federated per-protocol (unweighted)","OR",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.740551331835888,0.590482033108094,0.167024392072598,0.150069298727794,0.0736930100064258,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.62540265809075,0.585145414626211,1.05712736264604,1.04025724346453,0.189051669155943,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.22346138916904,0.639296191577892,0.598613570490825,0.584165197591146,0.131384349032821,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.00330783788637,0.684311560961396,0.332934932031986,0.318996276924977,0.095806224229736,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.02494719151222,0.676562280021605,1.37124208572376,1.34838491149061,0.250581118792811,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.52448470652002,0.729504582842491,0.813315263894165,0.794980123677524,0.172586741303147,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.24758655930187,0.755684153634144,0.510176632123408,0.491902405667727,0.13600437924874,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.29189389224137,0.525565002037647,1.7872587556955,1.76632889020372,0.274093752746835,NA,100
"Federated per-protocol (unweighted)","OR",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.7629428156789,0.587672728701109,1.18683994402946,1.17527008697779,0.16614851394444,NA,100
"Federated per-protocol (unweighted)","OR",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.46402197294374,0.626058141430153,0.848361851692421,0.83796383151359,0.133084800496862,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",3.18901681456139,0.62550615299607,2.58942729159013,2.56351066156532,0.367281559449792,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.37734380037868,0.677361222490138,1.71368382529215,1.69998257788855,0.217356682012525,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.96090040019125,0.712695493069665,1.261210836412,1.24820490712159,0.181568040285676,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",4.0997471828271,0.709733746489366,3.43849509458976,3.39001343633774,0.578274529337247,NA,100
"Federated per-protocol (unweighted)","OR",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",3.03544554084821,0.761772582376549,2.29756026270604,2.27367295847166,0.332110543055593,NA,100
"Federated per-protocol (unweighted)","OR",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.44705558365776,0.785237658579756,1.68188664845663,1.661817925078,0.260349186934556,NA,100
"Federated CCW","RMST_diff",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.24335365077216,1.69543256070381,1.35055698939493,-0.452078909931646,1.27905775009548,0.84,100
"Federated CCW","RMST_diff",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.18063635242376,1.45892350544869,0.844206755359081,-0.278287153024935,0.801035508018369,0.89,100
"Federated CCW","RMST_diff",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.01321976011518,1.31454091103166,0.74767366343163,-0.301321150916485,0.687714316273637,0.81,100
