"task_id","rep","estimand","fragmentation","initiation","n_sites","n_per_site","empty_g1_at_tstar","truth","fed_estimate","fed_bias","local_estimate","local_bias","local_minus_fed","absolute_bias_gap","empty_g1_fraction"
1,204,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0839411908973944,0.00506497548665685,-0.0832232540651077,0.00578291231894357,0.000717936832286714,0.000717936832286714,0
1,204,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.65320773606717,-0.274361742512106,1.64874577183225,-0.278823706747028,-0.00446196423492218,0.00446196423492218,0
1,205,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.075986489256977,0.0130196771270742,-0.0753285742075331,0.0136775921765181,0.000657915049443902,0.000657915049443902,0
1,205,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.6069959151979,-0.320573563381378,1.60263610553789,-0.324933373041386,-0.00435980966000749,0.00435980966000749,0
1,206,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0732090403096411,0.0157971260744101,-0.0726713406144349,0.0163348257696163,0.000537699695206229,0.000537699695206229,0
1,206,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.58211634637234,-0.345453132206938,1.57911325336031,-0.348456225218962,-0.00300309301202439,0.00300309301202439,0
1,207,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0732049418845845,0.0158012244994667,-0.0728073810728302,0.016198785311221,0.000397560811754238,0.000397560811754238,0
1,207,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.5383754545177,-0.389194024061572,1.53693001902868,-0.390639459550593,-0.00144543548902121,0.00144543548902121,0
1,208,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0817123860486059,0.00729378033544537,-0.0812535503930871,0.00775261599096411,0.000458835655518741,0.000458835655518741,0
1,208,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.63559087363557,-0.291978604943704,1.63266147778705,-0.294908000792224,-0.00292939584852014,0.00292939584852014,0
1,209,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.079056553113163,0.00994961327088828,-0.0786433528413812,0.01036281354267,0.000413200271781711,0.000413200271781711,0
1,209,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.62464276392388,-0.302926714655397,1.62196932052201,-0.305600158057262,-0.00267344340186426,0.00267344340186426,0
1,210,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0793790525874357,0.00962711379661552,-0.0790058921502762,0.010000274233775,0.000373160437159514,0.000373160437159514,0
1,210,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.61388834680461,-0.31368113177466,1.61158609885133,-0.315983379727948,-0.00230224795328837,0.00230224795328837,0
1,211,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0931018194400931,-0.00409565305604187,-0.0932804965136609,-0.00427433012960965,-0.000178677073567779,0.000178677073567779,0
1,211,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.76959580410251,-0.157973674476766,1.77327075647406,-0.15429872210521,0.00367495237155602,-0.00367495237155602,0
1,212,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0874963248274416,0.0015098415566096,-0.0876747497704169,0.00133141661363434,-0.000178424942975264,-0.000178424942975264,0
1,212,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.67771351725516,-0.249855961324117,1.67746238258634,-0.250107095992936,-0.000251134668818764,0.000251134668818764,0
1,213,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0900830198253062,-0.00107685344125497,-0.0903306381276773,-0.00132447174362604,-0.000247618302371078,0.000247618302371078,0
1,213,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.76254811921843,-0.165021359360848,1.76276815081156,-0.164801327767711,0.000220031593137548,-0.000220031593137548,0
1,214,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0968673550216608,-0.00786118863760954,-0.0974929917686894,-0.00848682538463819,-0.000625636747028646,0.000625636747028646,0
1,214,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.83285370952187,-0.0947157690574016,1.83833227620592,-0.0892372023733525,0.00547856668404911,-0.00547856668404911,0
1,215,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.102312931181714,-0.0133067647976625,-0.102830301994985,-0.0138241356109333,-0.000517370813270857,0.000517370813270857,0
1,215,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.88272032942234,-0.0448491491569349,1.88749103201986,-0.0400784465594164,0.00477070259751855,-0.00477070259751855,0
1,216,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.103435732019622,-0.0144295656355711,-0.103803696723205,-0.0147975303391537,-0.000367964703582579,0.000367964703582579,0
1,216,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.94658345329045,0.0190139747111786,1.95048364802416,0.0229141694448902,0.00390019473371161,0.00390019473371161,0
1,217,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.107342294025417,-0.0183361276413655,-0.107724659595265,-0.0187184932112141,-0.000382365569848608,0.000382365569848608,0
1,217,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.08755506782321,0.159985589243938,2.09213455499002,0.164565076410748,0.00457948716680967,0.00457948716680967,0
1,218,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.103284045936766,-0.0142778795527152,-0.103708304561504,-0.0147021381774533,-0.00042425862473805,0.00042425862473805,0
1,218,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.12008160073105,0.192512122151774,2.12295995782157,0.195390479242301,0.00287835709052686,0.00287835709052686,0
1,219,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.109799941804384,-0.0207937754203332,-0.110210228572308,-0.0212040621882564,-0.000410286767923207,0.000410286767923207,0
1,219,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.26858128647431,0.34101180789504,2.27032628449271,0.342756805913439,0.001744998018399,0.001744998018399,0
1,220,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.1152888273173,-0.0262826609332483,-0.115800923132252,-0.0267947567482012,-0.000512095814952929,0.000512095814952929,0
1,220,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.41124554021868,0.483676061639402,2.41324869366488,0.485679215085607,0.00200315344620527,0.00200315344620527,0
1,221,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.101672695048962,-0.0126665286649111,-0.102244962671371,-0.0132387962873198,-0.000572267622408695,0.000572267622408695,0
1,221,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.27679634441099,0.349226865831717,2.28175644347981,0.354186964900535,0.00496009906881767,0.00496009906881767,0
1,222,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.111279873574906,-0.022273707190855,-0.112011159456401,-0.0230049930723497,-0.000731285881494737,0.000731285881494737,0
1,222,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.49813557325573,0.570566094676453,2.5064742591562,0.578904780576931,0.00833868590047793,0.00833868590047793,0
1,223,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.102094159563696,-0.0130879931796453,-0.102775752476677,-0.0137695860926262,-0.000681592912980977,0.000681592912980977,0
1,223,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.40072969336685,0.473160214787573,2.40771017619521,0.480140697615933,0.00698048282836083,0.00698048282836083,0
1,224,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0837512682732972,0.00525489811075408,-0.0840169476505299,0.00498921873352132,-0.000265679377232764,-0.000265679377232764,0
1,224,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.09278441649122,0.165214937911948,2.09726645206782,0.169696973488547,0.00448203557659888,0.00448203557659888,0
1,225,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0802797062346111,0.00872646014944012,-0.0805041575566696,0.00850200882738161,-0.000224451322058505,-0.000224451322058505,0
1,225,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.03103997412061,0.103470495541334,2.03444255649887,0.106873077919598,0.00340258237826419,0.00340258237826419,0
1,226,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0730986916522605,0.0159074747317908,-0.0730997186210398,0.0159064477630114,-1.0269687793496e-06,-1.0269687793496e-06,0
1,226,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.88946977503507,-0.0380997035441997,1.88947253051263,-0.0380969480666451,2.75547755457239e-06,-2.75547755457239e-06,0
1,227,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0698768673915522,0.019129298992499,-0.0697133379354143,0.0192928284486369,0.000163529456137845,0.000163529456137845,0
1,227,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.7493756135764,-0.178193865002878,1.7452101345058,-0.182359344073479,-0.0041654790706005,0.0041654790706005,0
1,228,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0664491155773987,0.0225570508066525,-0.0663717195530545,0.0226344468309967,7.73960243442007e-05,7.73960243442007e-05,0
1,228,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.70774454165762,-0.219824936921652,1.70569318319457,-0.221876295384709,-0.00205135846305637,0.00205135846305637,0
1,229,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0677020528486171,0.0213041135354342,-0.0678919755395564,0.0211141908444948,-0.000189922690939315,-0.000189922690939315,0
1,229,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.59698110497751,-0.330588373601763,1.59957908031318,-0.327990398266099,0.00259797533566442,-0.00259797533566442,0
1,230,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0655723135929878,0.0234338527910635,-0.0657327393046621,0.0232734270793892,-0.000160425711674295,-0.000160425711674295,0
1,230,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.41944723093537,-0.508122247643902,1.42336417661197,-0.504205301967309,0.00391694567659329,-0.00391694567659329,0
1,231,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0698801962460228,0.0191259701380284,-0.069937416762769,0.0190687496212822,-5.72205167461703e-05,-5.72205167461703e-05,0
1,231,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.49955107728684,-0.428018401292432,1.50159839475924,-0.425971083820038,0.00204731747239428,-0.00204731747239428,0
1,232,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0684549385889076,0.0205512277951436,-0.0685866084917596,0.0204195578922917,-0.000131669902851961,-0.000131669902851961,0
1,232,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.42980719899168,-0.497762279587596,1.43567496622433,-0.491894512354939,0.00586776723265636,-0.00586776723265636,0
1,233,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0697260238096603,0.0192801425743909,-0.0698701831058001,0.0191359832782512,-0.000144159296139756,-0.000144159296139756,0
1,233,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.49058078805469,-0.436988690524579,1.49625727816426,-0.431312200415011,0.00567649010956828,-0.00567649010956828,0
1,234,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0790002630165284,0.0100059033675228,-0.079022271411081,0.00998389497297025,-2.20083945525751e-05,-2.20083945525751e-05,0
1,234,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.64199623125685,-0.285573247322423,1.64396936635816,-0.283600112221114,0.00197313510130925,-0.00197313510130925,0
1,235,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0747509009819151,0.0142552654021362,-0.0746873230441454,0.0143188433399059,6.35779377696766e-05,6.35779377696766e-05,0
1,235,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.63761853704132,-0.289950941537956,1.63969823408128,-0.287871244497993,0.00207969703996369,-0.00207969703996369,0
1,236,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.083986892106925,0.00501927427712623,-0.0841779387442246,0.0048282276398266,-0.00019104663729963,-0.00019104663729963,0
1,236,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.76851703863693,-0.159052439942345,1.77276431955212,-0.154805159027156,0.00424728091518922,-0.00424728091518922,0
1,237,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0860838143801431,0.00292235200390811,-0.0861048628625031,0.00290130352154816,-2.10484823599533e-05,-2.10484823599533e-05,0
1,237,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.83955865523839,-0.0880108233408858,1.84069843191947,-0.0868710466598035,0.00113977668108234,-0.00113977668108234,0
1,238,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0883574079621573,0.000648758421893936,-0.0883229720221501,0.000683194361901118,3.44359400071825e-05,3.44359400071825e-05,0
1,238,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.8445220230551,-0.08304745552417,1.84533850733482,-0.0822309712444582,0.000816484279711815,-0.000816484279711815,0
1,239,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0819633527307539,0.00704281365329729,-0.0816973962471607,0.00730877013689057,0.000265956483593288,0.000265956483593288,0
1,239,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.84292301792241,-0.0846464606568684,1.84178120711092,-0.0857882714683544,-0.00114181081148601,0.00114181081148601,0
1,240,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0899016006000697,-0.000895434216018454,-0.0893782261209475,-0.000372059736896246,0.000523374479122207,-0.000523374479122207,0
1,240,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.08281212881698,0.155242650237703,2.07704316211065,0.149473683531378,-0.00576896670632543,-0.00576896670632543,0
1,241,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0897809835624006,-0.000774817178349374,-0.0891812385995876,-0.000175072215536365,0.000599744962813009,-0.000599744962813009,0
1,241,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.07160487379596,0.144035395216688,2.0655012038114,0.13793172523213,-0.00610366998455802,-0.00610366998455802,0
1,242,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0909137080933275,-0.00190754170927632,-0.0904355746772779,-0.00142940829322669,0.000478133416049631,-0.000478133416049631,0
1,242,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.99848782314407,0.0709183445647952,1.99527928427757,0.0677098056982945,-0.00320853886650063,-0.00320853886650063,0
1,243,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.101327155661779,-0.0123209892777282,-0.100897530995231,-0.0118913646111797,0.0004296246665485,-0.0004296246665485,0
1,243,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.0930330270825,0.165463548503222,2.09055723199755,0.162987753418275,-0.00247579508494766,-0.00247579508494766,0
1,244,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.102433573780077,-0.0134274073960258,-0.102080729164672,-0.0130745627806205,0.000352844615405301,-0.000352844615405301,0
1,244,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.15587678270993,0.228307304130654,2.15444794349934,0.226878464920063,-0.00142883921059145,-0.00142883921059145,0
1,245,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.104240394507403,-0.0152342281233521,-0.103913793507155,-0.0149076271231042,0.000326601000247839,-0.000326601000247839,0
1,245,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.15259320209705,0.225023723517779,2.15115582039601,0.223586341816734,-0.00143738170104513,-0.00143738170104513,0
1,246,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.100710057365292,-0.0117038909812404,-0.100217242092763,-0.0112110757087116,0.000492815272528757,-0.000492815272528757,0
1,246,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.07571218345857,0.148142704879294,2.07327314411901,0.145703665539733,-0.00243903933956169,-0.00243903933956169,0
1,247,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0947688101013074,-0.00576264371725621,-0.094583137572495,-0.0055769711884438,0.000185672528812408,-0.000185672528812408,0
1,247,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.94517713384978,0.017607655270508,1.94294961612077,0.0153801375414933,-0.00222751772901475,-0.00222751772901475,0
1,248,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0955379585173384,-0.00653179213328714,-0.0953420186315627,-0.00633585224751143,0.000195939885775709,-0.000195939885775709,0
1,248,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.91235802545287,-0.0152114531264047,1.91020281735528,-0.0173666612239938,-0.00215520809758907,0.00215520809758907,0
1,249,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0971030761161475,-0.00809690973209631,-0.0969840055719012,-0.00797783918785,0.000119070544246314,-0.000119070544246314,0
1,249,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.93417523027789,0.00660575169862021,1.93219077617991,0.00462129760063412,-0.00198445409798609,-0.00198445409798609,0
1,250,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.091323183093016,-0.00231701670896478,-0.0913826968778952,-0.00237653049384401,-5.95137848792282e-05,5.95137848792282e-05,0
1,250,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.88039323901722,-0.0471762395620505,1.8801747965677,-0.0473946820115732,-0.000218442449522627,0.000218442449522627,0
1,251,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0935941261080696,-0.00458795972401838,-0.0937368237226194,-0.00473065733856814,-0.000142697614549769,0.000142697614549769,0
1,251,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.97131154728349,0.0437420687042174,1.97000251797802,0.04243303939875,-0.00130902930546739,-0.00130902930546739,0
1,252,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0912300374473695,-0.00222387106331823,-0.091478428693212,-0.00247226230916076,-0.000248391245842527,0.000248391245842527,0
1,252,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.00452532726815,0.0769558486888808,2.00119335550617,0.0736238769269004,-0.00333197176198041,-0.00333197176198041,0
1,253,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0781216300548109,0.0108845363292404,-0.078431944006762,0.0105742223772892,-0.000310313951951136,-0.000310313951951136,0
1,253,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.78079177965417,-0.146777698925099,1.77838883612779,-0.149180642451487,-0.0024029435263877,0.0024029435263877,0
1,254,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.077693576305996,0.0113125900780552,-0.0777738970511773,0.0112322693328739,-8.03207451812726e-05,-8.03207451812726e-05,0
1,254,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.78462636693185,-0.142943111647428,1.77795000012737,-0.149619478451907,-0.00667636680447892,0.00667636680447892,0
1,255,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0841008460708953,0.00490532031315594,-0.084172951293274,0.00483321509077728,-7.210522237866e-05,-7.210522237866e-05,0
1,255,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.93614369561893,0.00857421703965322,1.93013883993522,0.00256936135594188,-0.00600485568371134,-0.00600485568371134,0
1,256,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.080336107692665,0.00867005869138626,-0.0805179298558647,0.00848823652818653,-0.00018182216319973,-0.00018182216319973,0
1,256,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.83611876885744,-0.0914507097218351,1.83294519354859,-0.0946242850306849,-0.00317357530884976,0.00317357530884976,0
1,257,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0808547258177247,0.00815144056632655,-0.0808330960910685,0.00817307029298275,2.16297266562027e-05,2.16297266562027e-05,0
1,257,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.84812134170409,-0.0794481368751843,1.84772375108612,-0.0798457274931543,-0.000397590617970067,0.000397590617970067,0
1,258,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0833317480562897,0.0056744183277615,-0.0833219912160837,0.00568417516796749,9.75684020598777e-06,9.75684020598777e-06,0
1,258,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.92114114178451,-0.0064283367947624,1.92251362683947,-0.00505585173980805,0.00137248505495435,-0.00137248505495435,0
1,259,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0910349717569086,-0.00202880537285732,-0.0910182790752396,-0.00201211269118839,1.66926816689283e-05,-1.66926816689283e-05,0
1,259,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.98154667409909,0.0539771955198152,1.98423945344464,0.0566699748653612,0.00269277934554601,0.00269277934554601,0
1,260,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0905295033892578,-0.00152333700520657,-0.0905847871946716,-0.00157862081062032,-5.52838054137528e-05,5.52838054137528e-05,0
1,260,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.92672103360116,-0.000848444978110763,1.93267880110536,0.00510932252608853,0.0059577675041993,0.00426087754797777,0
1,261,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0922815023884066,-0.00327533600435537,-0.0923140483151341,-0.00330788193108289,-3.2545926727523e-05,3.2545926727523e-05,0
1,261,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.88681880745464,-0.0407506711246377,1.89275272218739,-0.03481675639188,0.00593391473275773,-0.00593391473275773,0
1,262,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.101310300278191,-0.0123041338941398,-0.101404717623444,-0.0123985512393928,-9.44173452530617e-05,9.44173452530617e-05,0
1,262,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.98316566459425,0.0555961860149772,1.98985616589735,0.0622866873180747,0.00669050130309756,0.00669050130309756,0
1,263,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.100569046734495,-0.0115628803504438,-0.100676636602049,-0.0116704702179977,-0.000107589867553881,0.000107589867553881,0
1,263,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.05205795186513,0.124488473285854,2.05885626520701,0.131286786627735,0.0067983133418803,0.0067983133418803,0
1,264,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0994141558792486,-0.0104079894951974,-0.0995208544097949,-0.0105146880257436,-0.000106698530546234,0.000106698530546234,0
1,264,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.0187114942182,0.091142015638928,2.02698623485682,0.0994167562775417,0.00827474063861366,0.00827474063861366,0
1,265,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0977968234393394,-0.00879065705528814,-0.0978943527168935,-0.00888818633284227,-9.75292775541314e-05,9.75292775541314e-05,0
1,265,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.95900543715844,0.0314359585791646,1.9676959168907,0.0401264383114235,0.00869047973225889,0.00869047973225889,0
1,266,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.104233106772855,-0.015226940388804,-0.104241857517046,-0.0152356911329951,-8.75074419104394e-06,8.75074419104394e-06,0
1,266,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.19395428280277,0.266384804223495,2.20019289668659,0.272623418107317,0.00623861388382174,0.00623861388382174,0
1,267,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0973738947495876,-0.00836772836553634,-0.0971626073918328,-0.00815644100778157,0.000211287357754775,-0.000211287357754775,0
1,267,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.21011554235742,0.282546063778142,2.21187644653296,0.284306967953686,0.0017609041755442,0.0017609041755442,0
1,268,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0937119954975282,-0.00470582911347694,-0.0935790870933602,-0.00457292070930893,0.00013290840416802,-0.00013290840416802,0
1,268,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.1562680696232,0.228698591043928,2.15697419061687,0.229404712037597,0.000706120993669401,0.000706120993669401,0
1,269,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0812293989024991,0.00777676748155209,-0.0813076456808639,0.00769852070318733,-7.82467783647656e-05,-7.82467783647656e-05,0
1,269,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.0453027857818,0.11773330720253,2.04555484907339,0.117985370494115,0.000252063291585003,0.000252063291585003,0
1,270,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0859980076870593,0.00300815869699189,-0.0861491705322217,0.00285699585182952,-0.000151162845162367,-0.000151162845162367,0
1,270,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,2.02810725653551,0.100537777956232,2.0273868145179,0.0998173359386261,-0.000720442017605905,-0.000720442017605905,0
1,271,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0783058005901726,0.0107003657938787,-0.0787787242477301,0.0102274421363211,-0.000472923657557578,-0.000472923657557578,0
1,271,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.89672696579724,-0.0308425127820335,1.90184715002228,-0.0257223285569914,0.00512018422504212,-0.00512018422504212,0
1,272,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0654217097991302,0.023584456584921,-0.0657741402523735,0.0232320261316777,-0.000352430453243291,-0.000352430453243291,0
1,272,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.69822876104292,-0.229340717536351,1.70280569132702,-0.224763787252256,0.00457693028409523,-0.00457693028409523,0
1,273,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.069618310284975,0.0193878560990762,-0.0699754391187148,0.0190307272653364,-0.000357128833739839,-0.000357128833739839,0
1,273,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.75663298919654,-0.170936489382733,1.76115912142013,-0.16641035715914,0.00452613222359233,-0.00452613222359233,0
1,274,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0646132206804456,0.0243929457036056,-0.0650246783729037,0.0239814880111475,-0.000411457692458095,-0.000411457692458095,0
1,274,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.69855303816176,-0.229016440417517,1.70511582499639,-0.222453653582887,0.00656278683463007,-0.00656278683463007,0
1,275,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0625699787583966,0.0264361876256546,-0.0629834959979233,0.0260226703861279,-0.000413517239526651,-0.000413517239526651,0
1,275,"RMST_diff","10_sites_x_500","moderate",10,500,0,1.92756947857927,1.67105063340352,-0.256518845175755,1.67713683288287,-0.250432645696405,0.00608619947935019,-0.00608619947935019,0
1,276,"RD","10_sites_x_500","moderate",10,500,0,-0.0890061663840512,-0.0638060990423016,0.0252000673417496,-0.064057320433016,0.0249488459510352,-0.000251221390714429,-0.000251221390714429,0
