"task_id","rep","fragmentation","initiation","init_intercept","n_sites","n_per_site","total_n","observed_init_rate","observed_death_rate","zero_initiation_sites","mean_initiators_per_site","min_initiators_per_site","max_initiators_per_site","empty_g1_at_tau","empty_g1_at_tstar","empty_g0_at_tstar","any_post_tau_empty_g1","fit_warning_count"
7,83,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8486,1,3.48,0,9,1,17,0,17,7
7,84,"50_sites_x_100","sparse",-4.5,50,100,5000,0.035,0.8482,1,3.5,0,9,1,16,0,16,7
7,85,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0352,0.8476,1,3.52,0,9,1,15,0,15,8
7,86,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0346,0.8478,1,3.46,0,9,1,16,0,16,8
7,87,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8466,1,3.48,0,9,1,15,0,15,7
7,88,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8468,1,3.48,0,9,1,15,0,15,7
7,89,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0342,0.8462,2,3.42,0,9,2,15,0,15,7
7,90,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0332,0.8454,2,3.32,0,9,2,15,0,15,7
7,91,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0328,0.845,2,3.28,0,9,2,16,0,16,7
7,92,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0324,0.8446,2,3.24,0,9,2,16,0,16,7
7,93,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0326,0.8448,2,3.26,0,9,2,17,0,17,6
7,94,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0328,0.8454,2,3.28,0,9,2,18,0,18,6
7,95,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0322,0.8448,3,3.22,0,9,3,18,0,18,7
7,96,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0326,0.845,3,3.26,0,9,3,18,0,18,7
7,97,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0332,0.8438,3,3.32,0,9,3,18,0,18,7
7,98,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0326,0.8442,3,3.26,0,9,3,18,0,18,7
7,99,"50_sites_x_100","sparse",-4.5,50,100,5000,0.033,0.8444,3,3.3,0,9,3,18,0,18,7
7,100,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0322,0.8456,3,3.22,0,9,3,18,0,18,7
7,101,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8458,3,3.1,0,9,3,19,0,19,7
7,102,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8474,3,3.02,0,9,3,20,0,20,7
7,103,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0306,0.8486,3,3.06,0,9,3,19,0,19,7
7,104,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0292,0.849,3,2.92,0,8,3,19,0,19,7
7,105,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0298,0.847,3,2.98,0,8,3,19,0,19,6
7,106,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8478,3,3.02,0,8,3,20,0,20,6
7,107,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8476,3,3.02,0,8,3,20,0,20,6
7,108,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0298,0.8474,3,2.98,0,8,3,21,0,21,6
7,109,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0298,0.845,3,2.98,0,8,3,20,0,20,7
7,110,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0294,0.8444,3,2.94,0,8,3,20,0,20,7
7,111,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0292,0.8438,3,2.92,0,8,3,21,0,21,6
7,112,"50_sites_x_100","sparse",-4.5,50,100,5000,0.029,0.8432,3,2.9,0,8,3,21,0,21,6
7,113,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0296,0.8448,3,2.96,0,8,3,21,0,21,6
7,114,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0306,0.846,3,3.06,0,8,3,20,0,20,5
7,115,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0304,0.847,3,3.04,0,8,3,20,0,20,5
7,116,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8468,3,3.02,0,8,3,20,0,20,5
7,117,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0296,0.8464,3,2.96,0,8,3,20,0,20,5
7,118,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0296,0.847,3,2.96,0,8,3,19,0,19,4
7,119,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8484,3,3.02,0,8,3,18,0,18,4
7,120,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8488,3,3.02,0,8,3,18,0,18,4
7,121,"50_sites_x_100","sparse",-4.5,50,100,5000,0.03,0.849,3,3,0,8,3,18,0,18,5
7,122,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0302,0.8502,3,3.02,0,8,3,19,0,19,5
7,123,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0306,0.8514,3,3.06,0,8,3,19,0,19,5
7,124,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0312,0.8512,3,3.12,0,8,3,18,0,18,5
7,125,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0318,0.8524,3,3.18,0,8,3,17,0,17,5
7,126,"50_sites_x_100","sparse",-4.5,50,100,5000,0.032,0.853,3,3.2,0,8,3,17,0,17,5
7,127,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8542,3,3.1,0,6,3,17,0,17,5
7,128,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8542,3,3.1,0,6,3,18,0,18,4
7,129,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8532,3,3.1,0,6,3,18,0,18,4
7,130,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0316,0.8538,2,3.16,0,6,2,17,0,17,4
7,131,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0316,0.853,2,3.16,0,6,2,16,0,16,4
7,132,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0316,0.8512,2,3.16,0,6,2,17,0,17,4
7,133,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8492,2,3.1,0,6,2,18,0,18,4
7,134,"50_sites_x_100","sparse",-4.5,50,100,5000,0.031,0.8504,2,3.1,0,6,2,18,0,18,4
7,135,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0308,0.8502,2,3.08,0,6,2,18,0,18,3
7,136,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0318,0.8486,2,3.18,0,7,2,17,0,17,3
7,137,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0312,0.8488,2,3.12,0,7,2,17,0,17,3
7,138,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0304,0.8486,2,3.04,0,7,2,18,0,18,3
7,139,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0314,0.8496,1,3.14,0,7,1,18,0,18,3
7,140,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0312,0.8504,2,3.12,0,7,2,19,0,19,3
7,141,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0318,0.8504,2,3.18,0,7,2,18,0,18,3
7,142,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0318,0.85,2,3.18,0,7,2,18,0,18,3
7,143,"50_sites_x_100","sparse",-4.5,50,100,5000,0.032,0.8492,2,3.2,0,7,2,17,0,17,3
7,144,"50_sites_x_100","sparse",-4.5,50,100,5000,0.032,0.849,2,3.2,0,7,2,16,0,16,3
7,145,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0334,0.85,1,3.34,0,7,1,15,0,15,2
7,146,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0338,0.8512,1,3.38,0,7,1,15,0,15,2
7,147,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0336,0.8524,1,3.36,0,7,1,16,0,16,2
7,148,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0338,0.8498,1,3.38,0,7,1,16,0,16,2
7,149,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0336,0.8492,1,3.36,0,7,1,16,0,16,2
7,150,"50_sites_x_100","sparse",-4.5,50,100,5000,0.034,0.8466,1,3.4,0,7,1,16,0,16,2
7,151,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8468,1,3.48,0,7,1,15,0,15,2
7,152,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.848,1,3.48,0,7,1,15,0,15,2
7,153,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0346,0.847,1,3.46,0,7,1,15,0,15,2
7,154,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0346,0.8468,1,3.46,0,7,1,16,0,16,2
7,155,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8474,1,3.48,0,7,1,16,0,16,2
7,156,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0348,0.8472,1,3.48,0,7,1,15,0,15,2
7,157,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0354,0.8458,1,3.54,0,7,1,14,0,14,2
7,158,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.8454,1,3.6,0,7,1,13,0,13,2
7,159,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.846,1,3.66,0,7,1,13,0,13,1
7,160,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.848,1,3.7,0,7,1,13,0,13,1
7,161,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8486,1,3.72,0,7,1,12,0,12,1
7,162,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8476,2,3.64,0,7,2,13,0,13,1
7,163,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8478,2,3.64,0,7,2,14,0,14,1
7,164,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0354,0.8464,2,3.54,0,7,2,14,0,14,1
7,165,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0358,0.8478,2,3.58,0,7,2,14,0,14,1
7,166,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8468,2,3.64,0,7,2,13,0,13,1
7,167,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.847,2,3.66,0,7,2,14,0,14,1
7,168,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.8472,2,3.66,0,7,2,15,0,15,2
7,169,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.848,2,3.62,0,7,2,15,0,15,2
7,170,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.8464,2,3.66,0,7,2,15,0,15,2
7,171,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.847,2,3.7,0,7,2,15,0,15,1
7,172,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8452,2,3.7,0,7,2,15,0,15,1
7,173,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8446,2,3.74,0,7,2,15,0,15,1
7,174,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8456,2,3.76,0,7,2,15,0,15,1
7,175,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8436,2,3.72,0,7,2,15,0,15,1
7,176,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.844,2,3.72,0,7,2,15,0,15,1
7,177,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8448,2,3.68,0,7,2,16,0,16,1
7,178,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8452,2,3.64,0,7,2,16,0,16,1
7,179,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8462,2,3.68,0,7,2,16,0,16,1
7,180,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8462,2,3.68,0,7,2,16,0,16,1
7,181,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8468,2,3.68,0,7,2,16,0,16,1
7,182,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8474,2,3.76,0,7,2,15,0,15,1
7,183,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0386,0.848,2,3.86,0,7,2,14,0,14,1
7,184,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8482,2,3.88,0,7,2,14,0,14,1
7,185,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8492,2,3.88,0,7,2,14,0,14,2
7,186,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0378,0.8494,2,3.78,0,7,2,14,0,14,2
7,187,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0382,0.849,2,3.82,0,7,2,14,0,14,2
7,188,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0392,0.8504,2,3.92,0,7,2,14,0,14,2
7,189,"50_sites_x_100","sparse",-4.5,50,100,5000,0.039,0.8492,2,3.9,0,7,2,13,0,13,2
7,190,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0398,0.8482,1,3.98,0,7,1,12,0,12,2
7,191,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0392,0.8496,1,3.92,0,7,1,13,0,13,2
7,192,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0392,0.8488,1,3.92,0,7,1,13,0,13,2
7,193,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0384,0.8494,1,3.84,0,7,1,14,0,14,2
7,194,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0384,0.8486,1,3.84,0,7,1,14,0,14,2
7,195,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8482,1,3.74,0,7,1,15,0,15,2
7,196,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8478,1,3.7,0,7,1,15,0,15,2
7,197,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8468,1,3.76,0,7,1,14,0,14,2
7,198,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8478,1,3.72,0,7,1,15,0,15,2
7,199,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8482,1,3.7,0,7,1,15,0,15,2
7,200,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.849,1,3.66,0,7,1,15,0,15,2
7,201,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.8488,1,3.66,0,7,1,15,0,15,2
7,202,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8466,1,3.72,0,7,1,14,0,14,2
7,203,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8474,1,3.72,0,7,1,14,0,14,2
7,204,"50_sites_x_100","sparse",-4.5,50,100,5000,0.038,0.8458,1,3.8,0,7,1,13,0,13,2
7,205,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8462,1,3.72,0,7,1,13,0,13,3
7,206,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8452,1,3.72,0,7,1,13,0,13,3
7,207,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8456,1,3.74,0,7,1,13,0,13,3
7,208,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8456,1,3.68,0,7,1,14,0,14,3
7,209,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.846,1,3.7,0,7,1,15,0,15,3
7,210,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.845,1,3.66,0,7,1,15,0,15,3
7,211,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.845,1,3.62,0,7,1,16,0,16,3
7,212,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8468,0,3.74,1,7,0,16,0,16,3
7,213,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8474,0,3.68,1,7,0,16,0,16,3
7,214,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.847,0,3.76,1,7,0,16,0,16,3
7,215,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8452,0,3.7,1,7,0,15,0,15,3
7,216,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.844,0,3.68,1,7,0,15,0,15,3
7,217,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8436,0,3.7,1,7,0,14,0,14,4
7,218,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8418,0,3.72,1,7,0,13,0,13,3
7,219,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8392,0,3.76,1,7,0,13,0,13,3
7,220,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8388,0,3.74,1,7,0,13,0,13,3
7,221,"50_sites_x_100","sparse",-4.5,50,100,5000,0.037,0.8394,0,3.7,1,7,0,13,0,13,3
7,222,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0372,0.8408,0,3.72,1,7,0,13,0,13,3
7,223,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8416,0,3.68,1,7,0,14,0,14,3
7,224,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.841,0,3.6,1,7,0,15,0,15,3
7,225,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0358,0.841,0,3.58,1,7,0,15,0,15,3
7,226,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.84,0,3.64,1,8,0,15,0,15,3
7,227,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8394,0,3.74,1,8,0,14,0,14,3
7,228,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0382,0.8394,0,3.82,1,8,0,13,0,13,3
7,229,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0384,0.8378,0,3.84,1,8,0,13,0,13,3
7,230,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0384,0.8378,0,3.84,1,8,0,13,0,13,3
7,231,"50_sites_x_100","sparse",-4.5,50,100,5000,0.038,0.8374,0,3.8,1,8,0,13,0,13,3
7,232,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8374,0,3.76,1,8,0,13,0,13,4
7,233,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8378,0,3.64,1,8,0,14,0,14,4
7,234,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8378,0,3.64,1,8,0,14,0,14,4
7,235,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.8378,0,3.62,1,8,0,15,0,15,3
7,236,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.8374,0,3.6,1,8,0,16,0,16,3
7,237,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0358,0.8376,0,3.58,1,8,0,17,0,17,3
7,238,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.8356,0,3.6,1,8,0,16,0,16,3
7,239,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.8352,0,3.6,1,8,0,17,0,17,3
7,240,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.836,0,3.62,1,8,0,17,0,17,3
7,241,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8346,0,3.64,1,8,0,17,0,17,3
7,242,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.8336,0,3.62,1,8,0,17,0,17,4
7,243,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0368,0.8342,0,3.68,1,8,0,17,0,17,4
7,244,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8348,0,3.64,1,8,0,17,0,17,5
7,245,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0362,0.8342,0,3.62,1,8,0,17,0,17,5
7,246,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0364,0.8326,0,3.64,1,8,0,17,0,17,5
7,247,"50_sites_x_100","sparse",-4.5,50,100,5000,0.036,0.8338,0,3.6,1,8,0,17,0,17,5
7,248,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0366,0.8342,0,3.66,1,8,0,16,0,16,5
7,249,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0374,0.8348,0,3.74,1,8,0,16,0,16,5
7,250,"50_sites_x_100","sparse",-4.5,50,100,5000,0.038,0.8352,0,3.8,1,8,0,16,0,16,5
7,251,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0382,0.8354,0,3.82,1,8,0,16,0,16,5
7,252,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0384,0.8374,0,3.84,1,8,0,16,0,16,5
7,253,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8372,0,3.88,1,8,0,16,0,16,6
7,254,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.838,0,3.88,1,8,0,16,0,16,6
7,255,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0404,0.838,0,4.04,1,9,0,17,0,17,5
7,256,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0412,0.839,0,4.12,1,9,0,17,0,17,5
7,257,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0406,0.8384,0,4.06,1,9,0,18,0,18,5
7,258,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0412,0.8378,0,4.12,1,9,0,17,0,17,5
7,259,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0414,0.8374,0,4.14,1,9,0,16,0,16,5
7,260,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0422,0.8366,0,4.22,1,9,0,16,0,16,5
7,261,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0424,0.837,0,4.24,1,9,0,15,0,15,5
7,262,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0416,0.8372,0,4.16,1,9,0,15,0,15,6
7,263,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0418,0.8362,0,4.18,1,9,0,14,0,14,6
7,264,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0418,0.8376,0,4.18,1,9,0,14,0,14,6
7,265,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0428,0.838,0,4.28,1,9,0,14,0,14,6
7,266,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0426,0.8396,0,4.26,1,9,0,14,0,14,6
7,267,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0424,0.8384,0,4.24,1,9,0,14,0,14,5
7,268,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0422,0.8392,0,4.22,1,9,0,14,0,14,5
7,269,"50_sites_x_100","sparse",-4.5,50,100,5000,0.042,0.8404,0,4.2,1,9,0,14,0,14,5
7,270,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0418,0.8426,0,4.18,1,9,0,14,0,14,5
7,271,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0422,0.8408,0,4.22,1,9,0,15,0,15,5
7,272,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0416,0.839,0,4.16,1,9,0,15,0,15,5
7,273,"50_sites_x_100","sparse",-4.5,50,100,5000,0.041,0.8392,0,4.1,1,9,0,14,0,14,5
7,274,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0412,0.8394,0,4.12,1,9,0,13,0,13,5
7,275,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0416,0.841,0,4.16,1,9,0,13,0,13,5
7,276,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0408,0.842,0,4.08,1,9,0,13,0,13,5
7,277,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0398,0.8418,0,3.98,1,9,0,14,0,14,5
7,278,"50_sites_x_100","sparse",-4.5,50,100,5000,0.039,0.841,0,3.9,1,9,0,14,0,14,5
7,279,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0386,0.8434,0,3.86,1,9,0,14,0,14,5
7,280,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8426,0,3.88,1,9,0,14,0,14,5
7,281,"50_sites_x_100","sparse",-4.5,50,100,5000,0.039,0.8432,0,3.9,1,9,0,14,0,14,5
7,282,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0386,0.8438,0,3.86,1,9,0,14,0,14,4
7,283,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0392,0.844,0,3.92,1,9,0,13,0,13,4
7,284,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8438,0,3.88,1,9,0,14,0,14,5
7,285,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0388,0.8438,0,3.88,1,9,0,13,0,13,6
7,286,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0402,0.8434,0,4.02,1,9,0,12,0,12,6
7,287,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0406,0.845,0,4.06,1,9,0,11,0,11,6
7,288,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0394,0.8462,0,3.94,1,9,0,12,0,12,6
7,289,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0398,0.8482,0,3.98,1,9,0,12,0,12,6
7,290,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0396,0.8468,0,3.96,1,9,0,12,0,12,6
7,291,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0398,0.8472,0,3.98,1,9,0,11,0,11,6
7,292,"50_sites_x_100","sparse",-4.5,50,100,5000,0.04,0.8494,0,4,1,9,0,11,0,11,5
7,293,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0402,0.8486,0,4.02,1,9,0,11,0,11,5
7,294,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0402,0.8488,0,4.02,1,9,0,12,0,12,4
7,295,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0406,0.8486,0,4.06,1,9,0,11,0,11,4
7,296,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0402,0.849,0,4.02,1,9,0,11,0,11,4
7,297,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0398,0.848,0,3.98,1,9,0,11,0,11,4
7,298,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0394,0.8478,0,3.94,1,9,0,12,0,12,4
7,299,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0382,0.8482,0,3.82,1,9,0,12,0,12,4
7,300,"50_sites_x_100","sparse",-4.5,50,100,5000,0.0376,0.8492,0,3.76,1,9,0,13,0,13,5
8,1,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0436,0.841,15,2.18,0,7,22,62,0,62,53
8,2,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0426,0.8422,16,2.13,0,7,23,63,0,63,55
8,3,"100_sites_x_50","sparse",-4.5,100,50,5000,0.043,0.8412,16,2.15,0,7,22,62,0,62,56
8,4,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0428,0.8416,16,2.14,0,7,22,61,0,61,57
8,5,"100_sites_x_50","sparse",-4.5,100,50,5000,0.043,0.8404,16,2.15,0,7,22,60,0,60,56
8,6,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0426,0.8408,16,2.13,0,7,22,60,0,60,57
8,7,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0428,0.842,16,2.14,0,7,22,59,0,59,58
8,8,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0426,0.843,16,2.13,0,7,23,59,0,59,57
8,9,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0428,0.8432,15,2.14,0,7,22,59,0,59,55
8,10,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0424,0.8438,15,2.12,0,7,22,60,0,60,55
8,11,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0426,0.8434,15,2.13,0,7,22,60,0,60,54
8,12,"100_sites_x_50","sparse",-4.5,100,50,5000,0.042,0.8432,15,2.1,0,7,22,61,0,61,54
8,13,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0422,0.8434,15,2.11,0,7,21,60,0,60,54
8,14,"100_sites_x_50","sparse",-4.5,100,50,5000,0.0418,0.8432,15,2.09,0,7,21,61,0,61,54
