"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Federated per-protocol (unweighted)","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.876725398516365,0.477098098801716,0.399627299714648,0.0796535075366943,0.399627299714648,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.887461080770497,0.515334564123673,0.372126516646824,0.0923604739261642,0.372126516646824,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.01842970413185,0.565156870309107,0.453272833822746,0.0898238892891975,0.453272833822746,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.1361008586005,0.585935408523765,0.550165450076736,0.0988724784091459,0.550165450076736,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.12361652448594,0.61792419588876,0.50569232859718,0.145005713195516,0.50569232859718,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.26673723426305,0.660387828694414,0.606349405568639,0.117338974781102,0.606349405568639,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.37191613270059,0.677371722489525,0.694544410211067,0.126410681113983,0.694544410211067,NA,100
"Federated per-protocol (unweighted)","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.96987778472765,0.377370874197078,1.59250691053058,0.227841468842113,1.59250691053058,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.265213964074,0.44550907855447,1.81970488551953,0.206027721329989,1.81970488551953,NA,100
"Federated per-protocol (unweighted)","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.5587921500347,0.485338014233891,2.07345413580081,0.226485431714428,2.07345413580081,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.85547321717577,0.497525497238449,2.35794771993732,0.295255004839682,2.35794771993732,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.29597846510287,0.563343819109887,2.73263464599298,0.333367299501184,2.73263464599298,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.62047191658542,0.60377148238686,3.01670043419856,0.363587004698205,3.01670043419856,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.75709025634296,0.601617973772379,3.15547228257058,0.485038069731874,3.15547228257058,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",4.29564894560401,0.664268570788203,3.63138037481581,0.436247743982056,3.63138037481581,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",4.5928889380567,0.70381811630858,3.88907082174812,0.484644081715353,3.88907082174812,NA,100
"Federated landmark IPW","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",4.84985011990738,0.395469331679395,4.45438078822799,44.9145648728618,4.45438078822799,NA,100
"Federated landmark IPW","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.402206225583424,0.450138033819849,-0.0479318082364247,0.0668000162206406,0.0479318082364247,NA,100
"Federated landmark IPW","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.436080672723354,0.476195755649489,-0.0401150829261354,0.064651872152599,0.0401150829261354,NA,100
"Federated landmark IPW","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.470311815724902,0.518150714879328,-0.0478388991544259,0.0952625495078955,0.0478388991544259,NA,100
"Federated landmark IPW","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.511741393214783,0.564727027506309,-0.0529856342915259,0.104731354557818,0.0529856342915259,NA,100
"Federated landmark IPW","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",8.37421930793903,0.587691476909949,7.78652783102909,78.1037716791998,7.78652783102909,NA,100
"Federated landmark IPW","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.573493046948442,0.621874176645631,-0.0483811296971895,0.141513573239191,0.0483811296971895,NA,100
"Federated landmark IPW","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.602017024926189,0.661447184128171,-0.0594301592019826,0.123772807431318,0.0594301592019826,NA,100
"Federated landmark IPW","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.651178900795465,0.680734436907422,-0.0295555361119565,0.106811423589157,0.0295555361119565,NA,100
"Federated landmark IPW","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.379050315891171,0.39474250642508,-0.0156921905339088,0.0545027346737155,0.0156921905339088,NA,100
"Federated landmark IPW","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.388789243496839,0.45263364109822,-0.0638443976013808,0.0579461749743974,0.0638443976013808,NA,100
"Federated landmark IPW","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.410465917309171,0.477098098801716,-0.066632181492545,0.0568009453350595,0.066632181492545,NA,100
"Federated landmark IPW","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.508019396081883,0.515334564123673,-0.00731516804179024,0.0744599700858569,0.00731516804179024,NA,100
"Federated landmark IPW","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.503535892728861,0.565156870309107,-0.0616209775802459,0.0577260516467084,0.0616209775802459,NA,100
"Federated landmark IPW","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.535296649109358,0.585935408523765,-0.0506387594144078,0.0615998701415232,0.0506387594144078,NA,100
"Federated landmark IPW","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.618432110334917,0.61792419588876,0.00050791444615769,0.0961661185902485,0.00050791444615769,NA,100
"Federated landmark IPW","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.620868495052739,0.660387828694414,-0.039519333641675,0.0693638019367897,0.039519333641675,NA,100
"Federated landmark IPW","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.641231549491445,0.677371722489525,-0.0361401729980801,0.0835790150495461,0.0361401729980801,NA,100
"Federated landmark IPW","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.415822613621413,0.377370874197078,0.0384517394243357,0.161634773784621,0.0384517394243357,NA,100
"Federated landmark IPW","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.445372582307289,0.44550907855447,-0.00013649624718052,0.204931697551679,0.00013649624718052,NA,100
"Federated landmark IPW","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.453126511074258,0.485338014233891,-0.0322115031596329,0.149185150879719,0.0322115031596329,NA,100
"Federated landmark IPW","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.533590426593619,0.497525497238449,0.0360649293551697,0.220057650107179,0.0360649293551697,NA,100
"Federated landmark IPW","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.538098749192422,0.563343819109887,-0.0252450699174653,0.198778537649541,0.0252450699174653,NA,100
"Federated landmark IPW","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.590358229473383,0.60377148238686,-0.0134132529134774,0.182796047378668,0.0134132529134774,NA,100
"Federated landmark IPW","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.678225100864182,0.601617973772379,0.0766071270918033,0.319031418014224,0.0766071270918033,NA,100
"Federated landmark IPW","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.657826076196381,0.664268570788203,-0.00644249459182231,0.222212361394157,0.00644249459182231,NA,100
"Federated landmark IPW","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.685542198685458,0.70381811630858,-0.0182759176231217,0.207225113218232,0.0182759176231217,NA,100
"Local CCW + curve meta-analysis","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.41243939657298,0.395469331679395,0.0169700648935847,0.0749498868019604,0.0169700648935847,NA,100
"Local CCW + curve meta-analysis","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.484705898113893,0.450138033819849,0.0345678642940439,0.0646958807434958,0.0345678642940439,NA,100
"Local CCW + curve meta-analysis","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.504314108002851,0.476195755649489,0.0281183523533619,0.0741542382207521,0.0281183523533619,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.524167061844703,0.518150714879328,0.0060163469653751,0.0934291312828208,0.0060163469653751,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.587413986626151,0.564727027506309,0.0226869591198422,0.0863507258993998,0.0226869591198422,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.614171998918366,0.587691476909949,0.0264805220084173,0.103747880471656,0.0264805220084173,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.643903808559204,0.621874176645631,0.0220296319135727,0.132235212392995,0.0220296319135727,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.693609675141343,0.661447184128171,0.0321624910131712,0.129973608146914,0.0321624910131712,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.712517463433207,0.680734436907422,0.0317830265257853,0.11805841922223,0.0317830265257853,NA,100
"Local CCW + curve meta-analysis","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.413809799778022,0.39474250642508,0.0190672933529421,0.0551901187402529,0.0190672933529421,NA,100
"Local CCW + curve meta-analysis","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.45176079035168,0.45263364109822,-0.00087285074653985,0.0464137979189358,0.00087285074653985,NA,100
"Local CCW + curve meta-analysis","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.484723972410607,0.477098098801716,0.00762587360889076,0.0532299532238934,0.00762587360889076,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.52989950519711,0.515334564123673,0.0145649410734365,0.073072294023045,0.0145649410734365,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.561020200750255,0.565156870309107,-0.00413666955885112,0.0647350618390628,0.00413666955885112,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.594393747151458,0.585935408523765,0.00845833862769251,0.0544095196968583,0.00845833862769251,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.654639852234872,0.61792419588876,0.0367156563461125,0.111936956539034,0.0367156563461125,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.675771611728166,0.660387828694414,0.0153837830337518,0.07908617317716,0.0153837830337518,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.684857607122201,0.677371722489525,0.0074858846326758,0.0657549418364209,0.0074858846326758,NA,100
"Local CCW + curve meta-analysis","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.489551185119968,0.377370874197078,0.11218031092289,0.135651750653296,0.11218031092289,NA,100
"Local CCW + curve meta-analysis","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.546430195281492,0.44550907855447,0.100921116727022,0.150923038859335,0.100921116727022,NA,100
"Local CCW + curve meta-analysis","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.560663679331674,0.485338014233891,0.0753256650977827,0.153229594814396,0.0753256650977827,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.634284313899885,0.497525497238449,0.136758816661436,0.234931091198083,0.136758816661436,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.676382564976072,0.563343819109887,0.113038745866185,0.219843596985134,0.113038745866185,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.741114705704802,0.60377148238686,0.137343223317942,0.197929281002949,0.137343223317942,NA,100
"Local CCW + curve meta-analysis","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.761126529467094,0.601617973772379,0.159508555694715,0.302927266288758,0.159508555694715,NA,100
"Local CCW + curve meta-analysis","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.855755166969658,0.664268570788203,0.191486596181454,0.301296068642212,0.191486596181454,NA,100
"Local CCW + curve meta-analysis","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.886613103373668,0.70381811630858,0.182794987065088,0.259844976138662,0.182794987065088,NA,100
"Federated CCW","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.89286172708774,3.88161921151695,0.0112425155707879,0.727632005699031,0.0112425155707879,0.94,100
"Federated CCW","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.69120024290404,2.80076503317304,-0.109564790269001,0.582006948157361,0.109564790269001,0.91,100
"Federated CCW","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.36372650140954,2.43433226181035,-0.0706057604008094,0.467321377682984,0.0706057604008094,0.87,100
"Federated CCW","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.80899684126868,2.68099559024509,0.128001251023591,0.713727090392972,0.128001251023591,0.91,100
"Federated CCW","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.93136929538065,1.95459637522219,-0.0232270798415382,0.459937827014892,0.0232270798415382,0.95,100
"Federated CCW","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.63300894255276,1.69904421296574,-0.0660352704129824,0.545310622437799,0.0660352704129824,0.9,100
"Federated CCW","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.9865232281906,1.89150279660522,0.095020431585373,0.752328563946874,0.095020431585373,0.93,100
"Federated CCW","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.38836699740353,1.38276027835156,0.00560671905197696,0.764511278535956,0.00560671905197696,0.91,100
"Federated CCW","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.15779365763181,1.20080844376831,-0.0430147861364959,0.424263500484171,0.0430147861364959,0.96,100
"Federated CCW","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",3.82082287662711,3.87427654931489,-0.0534536726877785,0.51899408788218,0.0534536726877785,0.93,100
"Federated CCW","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.73787154528425,2.71711615569943,0.0207553895848217,0.275568673214189,0.0207553895848217,0.97,100
"Federated CCW","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.33665909557149,2.35832271325139,-0.0216636176799036,0.275019340694776,0.0216636176799036,0.95,100
"Federated CCW","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.70238314501915,2.6878148127921,0.014568332227048,0.466755565111787,0.014568332227048,0.98,100
"Federated CCW","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.97008087104427,1.90383845725383,0.0662424137904442,0.334566183289957,0.0662424137904442,0.95,100
"Federated CCW","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.68653538592104,1.65795390570671,0.0285814802143345,0.238830556707256,0.0285814802143345,0.98,100
"Federated CCW","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.85175296986815,1.9075790950983,-0.0558261252301489,0.579717506198338,0.0558261252301489,0.95,100
"Federated CCW","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.36647190897646,1.35241033399405,0.0140615749824094,0.299659507810623,0.0140615749824094,0.98,100
"Federated CCW","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.19213495974764,1.18187832022085,0.0102566395267944,0.223531579073545,0.0102566395267944,0.98,100
"Federated CCW","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.66002962704186,4.11942973636553,-0.459400109323669,1.3878313779526,0.459400109323669,0.77,100
"Federated CCW","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.60821041568709,2.91489789531683,-0.30668747962974,1.11655080904613,0.30668747962974,0.79,100
"Federated CCW","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.40646989895475,2.51381045466042,-0.107340555705669,1.34866549306356,0.107340555705669,0.83,100
"Federated CCW","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.59094054640452,2.92240759620645,-0.331467049801932,1.448890388762,0.331467049801932,0.81,100
"Federated CCW","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.81354702836309,2.03344513068944,-0.219898102326347,1.29437905548146,0.219898102326347,0.8,100
"Federated CCW","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.41582729496254,1.73218650864802,-0.31635921368548,1.0086454067506,0.31635921368548,0.82,100
"Federated CCW","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.84221677385135,2.10781901155913,-0.265602237707779,1.56129818716542,0.265602237707779,0.8,100
"Federated CCW","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.05833298663435,1.42529427566207,-0.36696128902772,1.53140168103248,0.36696128902772,0.72,100
"Federated CCW","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.736647992187369,1.1912525911922,-0.454604599004831,0.943423438792011,0.454604599004831,0.77,100
"Pooled CCW","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.88887250867991,3.88161921151695,0.00725329716296297,0.757261681952989,0.00725329716296297,0.94,100
"Pooled CCW","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.69306477155479,2.80076503317304,-0.107700261618251,0.486299297081939,0.107700261618251,0.9,100
"Pooled CCW","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.34383938366137,2.43433226181035,-0.0904928781489856,0.419146554323431,0.0904928781489856,0.86,100
"Pooled CCW","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.84130980431473,2.68099559024509,0.160314214069636,0.710691743007061,0.160314214069636,0.93,100
"Pooled CCW","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.91060178347779,1.95459637522219,-0.0439945917443991,0.442412425465174,0.0439945917443991,0.96,100
"Pooled CCW","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.6644235036913,1.69904421296574,-0.0346207092744344,0.511010194588978,0.0346207092744344,0.91,100
"Pooled CCW","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.95545506918935,1.89150279660522,0.0639522725841267,0.701657279636459,0.0639522725841267,0.92,100
"Pooled CCW","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.32889496011357,1.38276027835156,-0.0538653182379912,0.548954236941231,0.0538653182379912,0.92,100
"Pooled CCW","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.16061592734878,1.20080844376831,-0.0401925164195268,0.436040650783884,0.0401925164195268,0.94,100
"Pooled CCW","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",3.82177786515716,3.87427654931489,-0.052498684157736,0.489709236422567,0.052498684157736,0.95,100
"Pooled CCW","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.73304052371002,2.71711615569943,0.015924368010591,0.280005861403951,0.015924368010591,0.96,100
"Pooled CCW","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.33964779870881,2.35832271325139,-0.0186749145425752,0.271544374510226,0.0186749145425752,0.94,100
"Pooled CCW","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.69147219974077,2.6878148127921,0.00365738694866386,0.467842702274788,0.00365738694866386,0.96,100
"Pooled CCW","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.97101284830254,1.90383845725383,0.0671743910487085,0.324390692330573,0.0671743910487085,0.94,100
"Pooled CCW","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.69647416547523,1.65795390570671,0.0385202597685265,0.233024866770783,0.0385202597685265,0.97,100
"Pooled CCW","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.85198012186966,1.9075790950983,-0.0555989732286457,0.549144473056139,0.0555989732286457,0.94,100
"Pooled CCW","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.36068335303123,1.35241033399405,0.00827301903717837,0.298156948902135,0.00827301903717837,0.96,100
"Pooled CCW","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.1955785807269,1.18187832022085,0.0137002605060515,0.218764374724684,0.0137002605060515,0.98,100
"Pooled CCW","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.65934567279329,4.11942973636553,-0.460084063572243,1.42628628078667,0.460084063572243,0.77,100
"Pooled CCW","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.59268885439115,2.91489789531683,-0.322209040925685,1.0793915497893,0.322209040925685,0.81,100
"Pooled CCW","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.35735023257187,2.51381045466042,-0.156460222088557,1.228629264204,0.156460222088557,0.87,100
"Pooled CCW","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.53151608376828,2.92240759620645,-0.390891512438178,1.38518946555004,0.390891512438178,0.81,100
"Pooled CCW","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.81055384141811,2.03344513068944,-0.222891289271333,1.20089501675332,0.222891289271333,0.81,100
"Pooled CCW","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.39240608192381,1.73218650864802,-0.33978042672421,0.950887580649217,0.33978042672421,0.8,100
"Pooled CCW","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.87804199814298,2.10781901155913,-0.229777013416144,1.64853626506964,0.229777013416144,0.85,100
"Pooled CCW","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.03075062017247,1.42529427566207,-0.394543655489603,1.38588448844607,0.394543655489603,0.74,100
"Pooled CCW","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.739147075022106,1.1912525911922,-0.452105516170094,0.952923529589107,0.452105516170094,0.76,100
"Federated IPW (no cloning)","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.60091608338544,3.88161921151695,-0.280703128131504,0.793221333266167,0.280703128131504,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.16513827807542,2.80076503317304,-1.63562675509762,0.796734868498051,1.63562675509762,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-0.0702463921210424,2.43433226181035,-2.5045786539314,0.709162128414198,2.5045786539314,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.49828281708152,2.68099559024509,-0.182712773163566,0.774844942316286,0.182712773163566,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.322894513078595,1.95459637522219,-1.63170186214359,0.616281560817996,1.63170186214359,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-1.05937080076131,1.69904421296574,-2.75841501372705,0.81530247681574,2.75841501372705,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.63066291105443,1.89150279660522,-0.260839885550789,0.747260029361327,0.260839885550789,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-0.43861398406752,1.38276027835156,-1.82137426241908,0.887826945572183,1.82137426241908,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-1.60006226251569,1.20080844376831,-2.80087070628399,0.620716763543421,2.80087070628399,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",3.91060612055119,3.87427654931489,0.0363295712362956,0.597206338957529,0.0363295712362956,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.32901599118755,2.71711615569943,-0.388100164511875,0.359804916707975,0.388100164511875,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.33406824909628,2.35832271325139,-1.02425446415511,0.397387066534405,1.02425446415511,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.72258002483656,2.6878148127921,0.0347652120444575,0.502075795052248,0.0347652120444575,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.41821174639933,1.90383845725383,-0.485626710854495,0.409317395085824,0.485626710854495,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.493733504420286,1.65795390570671,-1.16422040128642,0.357896146891256,1.16422040128642,NA,100
