"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated per-protocol (unweighted)","OR",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.60110573766708,0.665442099149971,2.01667889068526,1.93566363851711,0.566807665577538,NA,300
"Federated per-protocol (unweighted)","OR",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.91296990107655,0.7157332780337,1.25068615917902,1.19723662304285,0.362322964091341,NA,300
"Federated per-protocol (unweighted)","OR",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.59550352578938,0.746506111402707,0.903912880730371,0.848997414386677,0.310779395107033,NA,300
"Federated CCW","RMST_diff",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.38671215103234,2.43291762005944,1.17291147135348,-0.0462054690271007,1.17395924487465,0.9,300
"Federated CCW","RMST_diff",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.50590219197747,1.68028400201112,0.736183414580848,-0.174381810033651,0.716427175101595,0.88,300
"Federated CCW","RMST_diff",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.26363168145706,1.43388073993278,0.646116596895803,-0.17024905847572,0.624324583442497,0.84,300
"Federated CCW","RMST_diff",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.59577135591306,1.72067391134665,1.1209929123898,-0.124902555433586,1.11587411689529,0.896666666666667,300
"Federated CCW","RMST_diff",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.02014696054053,1.20380772312449,0.726900356561576,-0.183660762583957,0.704490745165023,0.873333333333333,300
"Federated CCW","RMST_diff",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.911667564442251,1.02527363156688,0.581842049025432,-0.113606067124626,0.571596805349897,0.873333333333333,300
"Federated CCW","RMST_diff",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.0411162043575,1.20742074449448,1.21898711402647,-0.166304540136979,1.20960718799807,0.87,300
"Federated CCW","RMST_diff",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.714971984362173,0.872501361449615,0.976433497529397,-0.157529377087442,0.965252598571359,0.846666666666667,300
"Federated CCW","RMST_diff",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.565421212266517,0.732154082965634,0.809871637840147,-0.166732870699117,0.793846875966172,0.803333333333333,300
"Federated CCW","RMST_diff",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.2345431017696,2.36230366654713,0.744999271506456,-0.127760564777535,0.735188974841597,0.903333333333333,300
"Federated CCW","RMST_diff",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.49576807361229,1.56925919256746,0.408138508127831,-0.0734911189551672,0.402138219700651,0.94,300
"Federated CCW","RMST_diff",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.13680108324631,1.31976106022744,0.351719344376971,-0.182959976981132,0.300888557073805,0.906666666666667,300
"Federated CCW","RMST_diff",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.46438996376224,1.66361523736568,0.721765210260767,-0.199225273603439,0.694884058879384,0.903333333333333,300
"Federated CCW","RMST_diff",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.00933853556046,1.10900606699706,0.485455727964562,-0.0996675314365954,0.475908193899841,0.923333333333333,300
"Federated CCW","RMST_diff",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.813610206788507,0.93546267810407,0.397971381292542,-0.121852471315563,0.379490763648469,0.906666666666667,300
"Federated CCW","RMST_diff",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.997780200701191,1.18061730048066,0.791975698240527,-0.18283709977947,0.771869186900707,0.926666666666667,300
"Federated CCW","RMST_diff",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.688516655094145,0.801471615175124,0.433114141530802,-0.112954960080979,0.418824246055567,0.943333333333333,300
"Federated CCW","RMST_diff",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.553634794945546,0.670501217617884,0.354358366188899,-0.116866422672338,0.335091597730233,0.93,300
"Federated CCW","RMST_diff",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.32395913728386,2.51115589256033,1.46006353636986,-0.187196755276462,1.45043283992328,0.88,300
"Federated CCW","RMST_diff",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.67778537589138,1.80092593243156,1.14100801719947,-0.123140556540187,1.13623904286181,0.863333333333333,300
"Federated CCW","RMST_diff",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.43598427139397,1.62191160621365,0.917325976005894,-0.185927334819682,0.899787027433609,0.823333333333333,300
"Federated CCW","RMST_diff",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.3951995911871,1.76149414796995,1.63739323517595,-0.366294556782848,1.59856276510636,0.796666666666667,300
"Federated CCW","RMST_diff",10,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.29085268470255,1.2905549342677,1.2310976009437,0.000297750434847309,1.23315453807567,0.836666666666667,300
"Federated CCW","RMST_diff",15,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.83940276448152,1.11586824716913,1.12608651070332,-0.276465482687605,1.09344550697602,0.756666666666667,300
"Federated CCW","RMST_diff",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.809391181046837,1.29187335751532,1.56630368599993,-0.482482176468486,1.49263011774357,0.793333333333333,300
"Federated CCW","RMST_diff",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.726288410951885,0.95411449216502,1.2057604694408,-0.227826081213136,1.1860195590151,0.79,300
"Federated CCW","RMST_diff",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.457674574012459,0.821731987305055,1.03370840411124,-0.364057413292597,0.969095325750541,0.723333333333333,300
"Pooled CCW","RMST_diff",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.49808662366858,2.43291762005944,1.01024508349008,0.0651690036091442,1.00982537466081,0.923333333333333,300
"Pooled CCW","RMST_diff",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.58381807741031,1.68028400201112,0.649160697049484,-0.0964659246008171,0.643025823756772,0.936666666666667,300
"Pooled CCW","RMST_diff",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.40562269455695,1.43388073993278,0.512451126112335,-0.0282580453758251,0.512526341137576,0.913333333333333,300
"Pooled CCW","RMST_diff",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.66980113544392,1.72067391134665,0.90135368372714,-0.0508727759027211,0.901420519894049,0.94,300
"Pooled CCW","RMST_diff",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.14516239361147,1.20380772312449,0.614945986316296,-0.0586453295130226,0.613165991547257,0.916666666666667,300
"Pooled CCW","RMST_diff",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.02722652395034,1.02527363156688,0.512943904634201,0.00195289238346761,0.51379723058802,0.923333333333333,300
"Pooled CCW","RMST_diff",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.24894018747628,1.20742074449448,1.02790177620452,0.041519442981806,1.02877896130135,0.9,300
"Pooled CCW","RMST_diff",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.813828150856432,0.872501361449615,0.706196932230409,-0.0586732105931824,0.704931193860261,0.893333333333333,300
"Pooled CCW","RMST_diff",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.662829855479007,0.732154082965634,0.569386417723383,-0.0693242274866269,0.566094740322961,0.886666666666667,300
"Pooled CCW","RMST_diff",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.37097611021113,2.36230366654713,0.676043477155733,0.00867244366399155,0.677117319677864,0.93,300
"Pooled CCW","RMST_diff",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.63443761697149,1.56925919256746,0.38040832493494,0.0651784244040326,0.375409163632356,0.966666666666667,300
"Pooled CCW","RMST_diff",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.29835898353102,1.31976106022744,0.29154154052571,-0.0214020766964224,0.291240722013677,0.953333333333333,300
"Pooled CCW","RMST_diff",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.60644313058276,1.66361523736568,0.668398451503259,-0.0571721067829193,0.667061524225186,0.933333333333333,300
"Pooled CCW","RMST_diff",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.08076211399802,1.10900606699706,0.383307372545186,-0.0282439529990414,0.382904086464552,0.966666666666667,300
"Pooled CCW","RMST_diff",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.938615468583533,0.93546267810407,0.278172961448874,0.00315279047946264,0.278619848167245,0.953333333333333,300
"Pooled CCW","RMST_diff",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.15009066792888,1.18061730048066,0.684982624400993,-0.0305266325517774,0.68544543077102,0.946666666666667,300
"Pooled CCW","RMST_diff",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.786831009745171,0.801471615175124,0.375081596667834,-0.0146406054299536,0.375421979075252,0.953333333333333,300
"Pooled CCW","RMST_diff",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.656975615313895,0.670501217617884,0.289335191737663,-0.0135256023039889,0.289501782724829,0.963333333333333,300
"Pooled CCW","RMST_diff",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.42470073061968,2.51115589256033,1.19320922025319,-0.086455161940651,1.19206142868993,0.896666666666667,300
"Pooled CCW","RMST_diff",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.76793167701025,1.80092593243156,0.966144340407094,-0.0329942554213106,0.967194127641913,0.87,300
"Pooled CCW","RMST_diff",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.51407135395266,1.62191160621365,0.8241078481962,-0.10784025226099,0.818386673855338,0.896666666666667,300
"Pooled CCW","RMST_diff",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.59149269913137,1.76149414796995,1.50157405079265,-0.170001448838579,1.49441238126928,0.823333333333333,300
"Pooled CCW","RMST_diff",10,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.35009531102701,1.2905549342677,1.0872768730382,0.0595403767593095,1.08745934864817,0.916666666666667,300
"Pooled CCW","RMST_diff",15,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.02146308102769,1.11586824716913,0.818874244686182,-0.0944051661414348,0.81477330898413,0.853333333333333,300
"Pooled CCW","RMST_diff",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.934725908438151,1.29187335751532,1.55857178533767,-0.357147449077172,1.5196346076621,0.806666666666667,300
"Pooled CCW","RMST_diff",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.764541560560119,0.95411449216502,0.92172774763991,-0.189572931604901,0.903529392021211,0.87,300
"Pooled CCW","RMST_diff",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.605157084633878,0.821731987305055,0.915775995411221,-0.216574902671178,0.891284998452198,0.79,300
"Federated landmark IPW","RMST_diff",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",3.04678033300526,2.43291762005944,1.31871512492349,0.613862712945821,1.16907567911653,NA,300
"Federated landmark IPW","RMST_diff",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.71497185982808,1.68028400201112,0.93076709191657,0.0346878578169598,0.931674580344679,NA,300
"Federated landmark IPW","RMST_diff",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.636485261373363,1.43388073993278,1.07347306479054,-0.797395478559413,0.719883541030047,NA,300
"Federated landmark IPW","RMST_diff",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.09373185191447,1.72067391134665,1.37327724616312,0.373057940567824,1.32384290404512,NA,300
"Federated landmark IPW","RMST_diff",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.11761456364296,1.20380772312449,0.936788715027959,-0.0861931594815293,0.934373595472056,NA,300
"Federated landmark IPW","RMST_diff",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.38848097293099,1.02527363156688,0.889923084386905,-0.636792658635887,0.622696321165825,NA,300
"Federated landmark IPW","RMST_diff",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.48663572857562,1.20742074449448,1.52010504814968,0.279214984081147,1.49673837704046,NA,300
"Federated landmark IPW","RMST_diff",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.568796201973882,0.872501361449615,0.985877735089589,-0.303705159475733,0.939500018949024,NA,300
"Federated landmark IPW","RMST_diff",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.158182260197421,0.732154082965634,1.00713318894271,-0.573971822768213,0.828953650162927,NA,300
"Federated landmark IPW","RMST_diff",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",3.42316084092692,2.36230366654713,1.45129175217931,1.06085717437979,0.992023272284035,NA,300
"Federated landmark IPW","RMST_diff",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.04174947698052,1.56925919256746,0.874273856616784,0.472490284413063,0.73682931013437,NA,300
"Federated landmark IPW","RMST_diff",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.791071101753141,1.31976106022744,0.750057638794307,-0.528689958474299,0.532935383574488,NA,300
"Federated landmark IPW","RMST_diff",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.30901421954294,1.66361523736568,1.28930376550415,0.645398982177257,1.11800303645061,NA,300
"Federated landmark IPW","RMST_diff",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.4320419776495,1.10900606699706,0.867523489154686,0.32303591065244,0.806481771330904,NA,300
"Federated landmark IPW","RMST_diff",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.578508410296589,0.93546267810407,0.739058322791848,-0.356954267807481,0.648221793442313,NA,300
"Federated landmark IPW","RMST_diff",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.68780415260063,1.18061730048066,1.18291981354828,0.507186852119966,1.07045802514643,NA,300
"Federated landmark IPW","RMST_diff",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.04489810813715,0.801471615175124,0.841897093539373,0.243426492962021,0.807283478100663,NA,300
"Federated landmark IPW","RMST_diff",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.33782005377038,0.670501217617884,0.852409336431411,-0.332681163847505,0.786120136888704,NA,300
"Federated landmark IPW","RMST_diff",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",2.72863116251751,2.51115589256033,1.61096160753047,0.217475269957184,1.59888186512417,NA,300
"Federated landmark IPW","RMST_diff",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.38437888690909,1.80092593243156,0.976022455235816,-0.416547045522474,0.884145975321178,NA,300
"Federated landmark IPW","RMST_diff",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.447774781387946,1.62191160621365,1.39929235112527,-1.1741368248257,0.762469452541821,NA,300
"Federated landmark IPW","RMST_diff",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.81818202299852,1.76149414796995,1.69878948582211,0.0566878750285762,1.70068023041318,NA,300
