"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Federated: site-specific slopes","high",8,10,"5",10,68,8,0.117647058823529,0.0235294117647059,0.117647058823528,0.000560528034742478,0.000590150689432662,0.00556574769754073,0.0590249655951843,0.389808088887618,0.585119940137725,0.585580452134992,0.102941176470588,0,0.0413423664153038,0.0414283903033985,0.0517635898540346,0,0.0294117647058824
"Federated: site-specific slopes","high",8,10,"Overall",1,5000,1410,0.282,0.282,0.282000000000097,1.98247116054445e-05,0.000311694431254024,0.00187810278170951,0.166980382386838,0.860150029620665,0.957965078194655,0.99277604093541,0.145,4e-04,0.00655602116977632,0.0858200281341174,0.239366536693453,6e-04,0.0046
"Federated: site-specific slopes","high",8,10,"Overall",2,3122,491,0.157270980140935,0.157270980140935,0.157271100897126,1e-06,1e-06,1e-06,0.0636382547201624,0.637144830946721,0.849469483095606,0.973117358765888,0.232863549007047,0,0.00929439842156362,0.0764571901561669,0.239014949991395,0.000320307495195388,0.00416399743754004
"Federated: site-specific slopes","high",8,10,"Overall",3,2348,258,0.109880749574106,0.109880749574106,0.109880749574428,1.01794284257604e-05,0.000114627696162655,0.000581088886767456,0.0349712173641611,0.496090046638638,0.741470035746194,0.958430456227515,0.286201022146508,0,0.00883571223972316,0.0486602016705884,0.269209220954766,0.000425894378194208,0.0110732538330494
"Federated: site-specific slopes","high",8,10,"Overall",4,1908,141,0.0738993710691824,0.0738993710691824,0.0738995539836079,1e-06,1e-06,1e-06,0.0161131792530988,0.357963464480866,0.656738473255742,0.883008929489045,0.420859538784067,0,0.00273280856252885,0.067511508111274,0.398976641256176,0.000524109014675052,0.00628930817610063
"Federated: site-specific slopes","high",8,10,"Overall",5,1624,91,0.0560344827586207,0.0560344827586207,0.0560344839029345,1e-06,1.9271273860436e-05,8.69279094869128e-05,0.00937268166288085,0.263880768887277,0.541146790565473,0.766664846338557,0.507389162561576,0,6.00601210684647e-05,0.0615265285764283,0.49057131730872,0.00184729064039409,0.00862068965517241
"Federated: site-specific slopes","high",8,10,"Overall",6,1434,64,0.0446304044630404,0.0446304044630404,0.0446306331941527,1e-06,1e-06,1e-06,0.00752429216909646,0.229065211817465,0.457105389111692,0.788589895867321,0.54044630404463,0,0.00466597178596162,0.0670537148693756,0.57621061317393,0.000697350069735007,0.00557880055788006
"Federated: site-specific slopes","high",8,10,"Overall",7,1290,50,0.0387596899224806,0.0387596899224806,0.0387599387601886,1e-06,1e-06,1e-06,0.0082092442662181,0.203584454030893,0.459084125650742,0.713674662324805,0.537209302325581,0,0.0117032239151024,0.0812184272222261,0.711379786180944,0,0.0062015503875969
"Federated: site-specific slopes","high",8,10,"Overall",8,1161,22,0.0189491817398794,0.0189491817398794,0.0189494487517825,1e-06,1e-06,1e-06,0.0031676626766002,0.100610113026043,0.198722475867847,0.522229299881613,0.669250645994832,0,0.0105517895032364,0.110372250906729,0.886285530849631,0,0.00602928509905254
"Federated: site-specific slopes","high",8,10,"Overall",9,1092,25,0.0228937728937729,0.0228937728937729,0.0228937728944951,4.49206890520634e-06,2.33753422242058e-05,0.000171769398095577,0.00519769875558834,0.123799933606056,0.265346513796372,0.468485014226399,0.630952380952381,0,0.003856165344408,0.095817294729742,0.862853727672228,0.00274725274725275,0.00641025641025641
"Federated: site-specific slopes","high",8,10,"Overall",10,1020,24,0.0235294117647059,0.0235294117647059,0.0235297029415373,1e-06,1e-06,1e-06,0.00318133109734686,0.120149444395834,0.353798133637481,0.585580452134992,0.66078431372549,0,0.00672153351511192,0.05149453390303,0.825838355200733,0.000980392156862745,0.00882352941176471
"Pooled site FE: shared slopes","high",8,10,"Overall",1,5000,1410,0.282,0.282,0.282000000379833,0.000138766017375715,0.000732320373695504,0.00250197434304478,0.162332016046898,0.862554460216803,0.959104706170419,0.993623894570386,0.1388,6e-04,0.00410799270910707,0.0837223013660316,0.236901986446008,6e-04,0.0048
"Pooled site FE: shared slopes","high",8,10,"1",1,400,2,0.005,0.282,0.00360260214671793,0.000138766017375715,0.000203162563466784,0.000437942486954594,0.00233639374089286,0.0106148140568028,0.0243954355990759,0.0460938803270953,0.94,0,0.00410799270910707,0.966207504873748,0.989243272148266,0.0025,0.005
"Pooled site FE: shared slopes","high",8,10,"2",1,600,14,0.0233333333333333,0.282,0.0227168010918321,0.000464810213145359,0.00101430726338893,0.00239602129849721,0.0135012643079501,0.0755505639655381,0.134894604628638,0.248577951523695,0.38,0,0.0113187982244006,0.0353513955354768,0.908595583618746,0,0.0116666666666667
"Pooled site FE: shared slopes","high",8,10,"3",1,800,71,0.08875,0.282,0.0841825412180867,0.000900528906138325,0.00263337128232197,0.00675043756746375,0.0472669681446138,0.274798694946007,0.461700697633711,0.631817193527106,0.095,0,0.00829730013782469,0.030540173837027,0.139003193176276,0.0025,0.015
"Pooled site FE: shared slopes","high",8,10,"4",1,1200,311,0.259166666666667,0.282,0.253600051381541,0.00190236430898962,0.00970028987847353,0.0252827557229693,0.189846015988083,0.697521416014503,0.841026185094292,0.941169969516349,0.01,0,0.0246474237269366,0.087467453196036,0.208740301788541,0,0.00166666666666667
"Pooled site FE: shared slopes","high",8,10,"5",1,2000,1012,0.506,0.282,0.511631392876529,0.00503492163540349,0.0272061175552236,0.0763795948325149,0.523738540209358,0.930144513740289,0.975564235170261,0.993623894570386,0.001,0.0015,0.0157528099490543,0.10869384102587,0.222990507818818,0,5e-04
"Pooled site FE: shared slopes","high",8,10,"Overall",2,3122,491,0.157270980140935,0.157270980140935,0.157270980621474,4.9697636664277e-05,0.000339081833927168,0.00110907591428056,0.0579923162120438,0.646978703020264,0.859293475601112,0.969232672577463,0.237347853939782,0,0.00919353431168517,0.0676054634771001,0.239628952644782,0.000320307495195388,0.00576553491351698
"Pooled site FE: shared slopes","high",8,10,"1",2,377,0,0,0.157270980140935,0.00301417728684802,4.9697636664277e-05,0.000107393968632541,0.000288557643577554,0.00165986472770245,0.0098231180570859,0.0199359267050412,0.0376326303885218,0.954907161803713,0,0.962367369611478,0.980064073294959,0.990176881942914,0,0
"Pooled site FE: shared slopes","high",8,10,"2",2,551,18,0.0326678765880218,0.157270980140935,0.0210507747558639,0.000195694948567473,0.000482689581363997,0.00136316853887667,0.0109841587012123,0.0821824319141066,0.138373806008656,0.158052204102565,0.464609800362976,0,0.00919353431168517,0.0413508298024785,0.895830411104702,0.00181488203266788,0.014519056261343
"Pooled site FE: shared slopes","high",8,10,"3",2,630,50,0.0793650793650794,0.157270980140935,0.0710118797093065,0.000134387870209451,0.00162084668809035,0.00394034217483776,0.0386747380873703,0.253271989637235,0.46507835247568,0.693782056450925,0.155555555555556,0,0.016989288103083,0.0530677112081954,0.162933454411114,0,0.00634920634920635
"Pooled site FE: shared slopes","high",8,10,"4",2,762,132,0.173228346456693,0.157270980140935,0.186708057539709,0.00130993799007564,0.00577423888709737,0.0155460101760667,0.122043924395923,0.582514256798448,0.785415822826279,0.940158291483981,0.0275590551181102,0,0.0228319003015584,0.0571695990230629,0.181719846003748,0,0.0078740157480315
"Pooled site FE: shared slopes","high",8,10,"5",2,802,291,0.36284289276808,0.157270980140935,0.363161665474436,0.00237623141310626,0.0105435426125751,0.0303755613390838,0.319074012522411,0.834983482281834,0.898108875081972,0.969232672577463,0.00748129675810474,0,0.0727635193174642,0.110884735841317,0.236893108998009,0,0
"Pooled site FE: shared slopes","high",8,10,"Overall",3,2348,258,0.109880749574106,0.109880749574106,0.109880750256841,6.16668992265063e-05,0.000261417205744996,0.000801057782181511,0.0338596857536825,0.492846227730047,0.748812640484928,0.956069114560324,0.295996592844974,0,0.00783753579802036,0.0450419796431784,0.266387005184319,0.00170357751277683,0.012350936967632
"Pooled site FE: shared slopes","high",8,10,"1",3,362,3,0.00828729281767956,0.109880749574106,0.00338962835972037,6.16668992265063e-05,7.90533680423846e-05,0.000218418966575012,0.00167655911379455,0.0124241808906885,0.0225144927237226,0.0614523452204975,0.930939226519337,0,0.00971549872378301,0.920002278940178,0.986965035866857,0.00276243093922652,0.00552486187845304
"Pooled site FE: shared slopes","high",8,10,"2",3,500,13,0.026,0.109880749574106,0.0212065775769449,0.000256519540033544,0.000345793329019145,0.00139870894981187,0.0111003471811506,0.0727443873077695,0.170032123655566,0.274478452143274,0.478,0,0.00783753579802036,0.0329189872333482,0.91238842643092,0.006,0.014
"Pooled site FE: shared slopes","high",8,10,"3",3,520,32,0.0615384615384615,0.109880749574106,0.0693105641081699,9.91412612660405e-05,0.00137670915150355,0.00346928628670371,0.0334342102109426,0.283842968214894,0.448950251578064,0.725402227589816,0.173076923076923,0,0.0151371512791013,0.0303556134792415,0.326391393985724,0,0.0173076923076923
"Pooled site FE: shared slopes","high",8,10,"4",3,544,92,0.169117647058824,0.109880749574106,0.17164855431807,0.00085088583842692,0.00329678913968789,0.0117996388728819,0.115089364521519,0.550230500910136,0.781288724507459,0.885601556969962,0.0422794117647059,0,0.0211595107808738,0.051418001024961,0.176381578600674,0,0.00919117647058824
"Pooled site FE: shared slopes","high",8,10,"5",3,422,118,0.279620853080569,0.109880749574106,0.276661991618702,0.00364637489460748,0.00823931437909825,0.0215926818158432,0.235781405423861,0.719413266513613,0.849030229023128,0.956069114560324,0.014218009478673,0,0.0244831298593582,0.0470370959583068,0.211418465604131,0,0.014218009478673
"Pooled site FE: shared slopes","high",8,10,"Overall",4,1908,141,0.0738993710691824,0.0738993710691824,0.0738993716784574,2.6001757955402e-05,0.000167989762481685,0.00045141691030797,0.0201111003455732,0.362562802766894,0.619606560831238,0.871042047995885,0.381027253668763,0,0.00303179751174216,0.0796194310000164,0.391820349584043,0.000524109014675052,0.00681341719077568
"Pooled site FE: shared slopes","high",8,10,"1",4,349,0,0,0.0738993710691824,0.00251684811329759,2.6001757955402e-05,5.45781402019686e-05,0.000165506394141057,0.00110479868876566,0.0101665638411228,0.0165183523819816,0.0357944703499394,0.948424068767908,0,0.964205529650061,0.983481647618018,0.989833436158877,0,0
"Pooled site FE: shared slopes","high",8,10,"2",4,457,10,0.0218818380743982,0.0738993710691824,0.0177284297463598,0.000207380537266492,0.000271496050542639,0.000897536105032297,0.00820569987442596,0.0641967894744626,0.126730090967414,0.240655433584173,0.551422319474836,0,0.00303179751174216,0.0428766970115546,0.920581152198677,0.00218818380743982,0.0109409190371991
"Pooled site FE: shared slopes","high",8,10,"3",4,447,17,0.0380313199105145,0.0738993710691824,0.057220617476192,0.00019718420817401,0.00105988349899614,0.00247006732314537,0.0248964582220685,0.220436898470703,0.445488537470807,0.722616795191534,0.223713646532438,0,0.0221535442283578,0.101841658301727,0.619925268385934,0,0.00447427293064877
"Pooled site FE: shared slopes","high",8,10,"4",4,390,48,0.123076923076923,0.0738993710691824,0.126373865363143,0.00113088762389548,0.00249509554761641,0.00568064938624875,0.0803970713222452,0.438302286379161,0.609043945724179,0.775795266368731,0.0871794871794872,0,0.0106320920259208,0.0561372060973819,0.155328930414825,0,0.00769230769230769
"Pooled site FE: shared slopes","high",8,10,"5",4,265,66,0.249056603773585,0.0738993710691824,0.215684170842965,0.0031255878734419,0.00406209549767254,0.0176305945915304,0.141255007034721,0.637388994915533,0.767529040113088,0.871042047995885,0.0377358490566038,0,0.0267965461514822,0.0483351470850966,0.206220969867268,0,0.0113207547169811
"Pooled site FE: shared slopes","high",8,10,"Overall",5,1624,91,0.0560344827586207,0.0560344827586207,0.0560344834472873,1.72385616799254e-05,0.000154510687566907,0.000461247263926118,0.0157154068276693,0.270853439185464,0.550370161409105,0.804778926815825,0.40948275862069,0,0.000247583351018035,0.0545809508638847,0.490551429659924,0.00184729064039409,0.00800492610837438
"Pooled site FE: shared slopes","high",8,10,"1",5,334,1,0.0029940119760479,0.0560344827586207,0.00253851434269034,1.72385616799254e-05,6.74623627023467e-05,0.000155626392191606,0.00101470388440568,0.00977860093312111,0.0224831121067359,0.0312642062644432,0.955089820359281,0,0.000247583351018035,0.974786271707654,0.990051685012495,0.0029940119760479,0.0029940119760479
"Pooled site FE: shared slopes","high",8,10,"2",5,423,1,0.00236406619385343,0.0560344827586207,0.0163554727206386,0.000174611805949239,0.000396575726690274,0.000870127897677432,0.00887798142856686,0.0559456006406969,0.109888287382633,0.332286627773361,0.543735224586288,0,0.0314314027432926,0.871606244091317,0.943839084830796,0,0.00236406619385343
"Pooled site FE: shared slopes","high",8,10,"3",5,397,32,0.0806045340050378,0.0560344827586207,0.055402574022681,0.00035534487663316,0.00082403959530011,0.00317228315652359,0.0264622609174207,0.185629849486827,0.408093209052467,0.614733838303866,0.19647355163728,0,0.00872254932067136,0.0254388114275305,0.156390286310384,0.00251889168765743,0.0151133501259446
"Pooled site FE: shared slopes","high",8,10,"4",5,295,29,0.0983050847457627,0.0560344827586207,0.107982024699743,0.00106930518729332,0.00153526505240106,0.0066787228026107,0.0548275986742765,0.355842466493926,0.564401571193983,0.67592827931074,0.088135593220339,0,0.00973459369203558,0.0304863392115323,0.203519244849596,0.00338983050847458,0.0135593220338983
"Pooled site FE: shared slopes","high",8,10,"5",5,175,28,0.16,0.0560344827586207,0.167910018249584,0.00182190171495608,0.00547740019670955,0.00908891432242837,0.112967044027717,0.568255477593839,0.776398877699108,0.804778926815825,0.0685714285714286,0,0.0302094509253838,0.0576644649249725,0.196494462635761,0,0.00571428571428571
"Pooled site FE: shared slopes","high",8,10,"Overall",6,1434,64,0.0446304044630404,0.0446304044630404,0.0446304052117131,2.10166893990735e-05,0.00012060954693094,0.000394174182731381,0.0117997746635449,0.218589540055037,0.42484987108437,0.730815565383981,0.463040446304045,0,0.00755915862177422,0.060958630033355,0.573506159824543,0.000697350069735007,0.00488145048814505
"Pooled site FE: shared slopes","high",8,10,"1",6,328,0,0,0.0446304044630404,0.00247567228678331,2.10166893990735e-05,8.03221981352361e-05,0.00012264444407941,0.00115358364245474,0.00894060201395473,0.0225991331161205,0.0256589744709264,0.957317073170732,0,0.974341025529074,0.97740086688388,0.991059397986045,0,0
"Pooled site FE: shared slopes","high",8,10,"2",6,402,3,0.00746268656716418,0.0446304044630404,0.0158032578044652,0.000204664481765479,0.00026899387112362,0.000795114067202068,0.00778930567576921,0.0528476022845612,0.115948131508764,0.257478599124215,0.574626865671642,0,0.00755915862177422,0.748855373394982,0.94577974541632,0.00248756218905473,0.00248756218905473
"Pooled site FE: shared slopes","high",8,10,"3",6,333,15,0.045045045045045,0.0446304044630404,0.0495856552091641,0.000306415757700818,0.000657022339835364,0.00251038567468663,0.0235247980684925,0.184356630622767,0.351728280342035,0.512488234424939,0.237237237237237,0,0.0290396427272605,0.0514346775663682,0.633866073768886,0,0.00900900900900901
"Pooled site FE: shared slopes","high",8,10,"4",6,238,27,0.11344537815126,0.0446304044630404,0.0949852412405047,0.00140730234032314,0.00155388935690949,0.00592246186774192,0.051293753734271,0.342120632515803,0.479981592090402,0.730815565383981,0.117647058823529,0,0.0213038348747829,0.0469456595124192,0.130473963341865,0,0.00840336134453781
"Pooled site FE: shared slopes","high",8,10,"5",6,133,19,0.142857142857143,0.0446304044630404,0.133207220498082,0.00228244431140892,0.00365842668024422,0.00596231984398294,0.0816634447670102,0.428081346603565,0.56445236690131,0.589488574524563,0.0902255639097744,0,0.0337031183400446,0.0469498541733477,0.10948764365223,0,0.0075187969924812
"Pooled site FE: shared slopes","high",8,10,"Overall",7,1290,50,0.0387596899224806,0.0387596899224806,0.0387596906526644,1.89477685124638e-05,0.000134039917321728,0.000348325165217083,0.00952130022645419,0.191105885970113,0.393831633885566,0.732758115719834,0.511627906976744,0,0.00852314859407947,0.0774659375574138,0.728296986140086,0.000775193798449612,0.0062015503875969
"Pooled site FE: shared slopes","high",8,10,"1",7,321,0,0,0.0387596899224806,0.00220841947975922,1.89477685124638e-05,4.48567690630787e-05,0.000136641088881571,0.00107012396608693,0.0086334441365356,0.0156594917834246,0.0240681226496223,0.959501557632399,0,0.975931877350378,0.984340508216575,0.991366555863464,0,0
"Pooled site FE: shared slopes","high",8,10,"2",7,383,7,0.0182767624020888,0.0387596899224806,0.0171089550964052,0.000188590401444261,0.000286996300446167,0.00069240068689196,0.0075305960548832,0.0643008184702715,0.179117747052399,0.435937959337393,0.595300261096606,0,0.00852314859407947,0.0614356232132537,0.92129025851117,0.00261096605744125,0.00783289817232376
"Pooled site FE: shared slopes","high",8,10,"3",7,286,12,0.041958041958042,0.0387596899224806,0.0443568498385324,0.000365723839554049,0.000489740823013005,0.00196632147400364,0.0205536559588349,0.181365058690659,0.280909647255057,0.398365667909863,0.297202797202797,0,0.0170288072641213,0.0473128702979719,0.721496494583671,0,0.0104895104895105
"Pooled site FE: shared slopes","high",8,10,"4",7,195,13,0.0666666666666667,0.0387596899224806,0.0814474942344535,0.00111496902004513,0.00190104274496116,0.0052155519457382,0.044601862826575,0.273016559333085,0.562079988161036,0.732758115719834,0.153846153846154,0,0.0156593391070085,0.065610811796848,0.295005117554964,0,0.00512820512820513
"Pooled site FE: shared slopes","high",8,10,"5",7,105,18,0.171428571428571,0.0387596899224806,0.134952838642595,0.0023076438992386,0.00258346106852454,0.00581618482811638,0.0980715835745742,0.453558593297832,0.582532846306894,0.606284847059135,0.0857142857142857,0,0.0365321245746478,0.0526496675413898,0.130966117248132,0,0.00952380952380952
"Pooled site FE: shared slopes","high",8,10,"Overall",8,1161,22,0.0189491817398794,0.0189491817398794,0.0189491822026969,8.98842838173286e-06,8.28162492471679e-05,0.000190411019489306,0.00477271396025035,0.0940996371886515,0.187042490921582,0.455213903042976,0.639104220499569,0,0.0123140449218959,0.0877163021404173,0.893945487775236,0,0.00430663221360896
"Pooled site FE: shared slopes","high",8,10,"1",8,310,0,0,0.0189491817398794,0.00129396707792269,8.98842838173286e-06,3.68225847432149e-05,9.5161031921013e-05,0.000595182152553261,0.004560581652604,0.00994815877801432,0.0119965824709647,0.990322580645161,0,0.988003417529035,0.990051841221986,0.995439418347396,0,0
"Pooled site FE: shared slopes","high",8,10,"2",8,351,2,0.0056980056980057,0.0189491817398794,0.00859030013653002,7.38801646342669e-05,0.000181742366458283,0.000487205555756311,0.00434890773586425,0.0288246231607205,0.079993302805739,0.101654389234996,0.754985754985755,0,0.0136054418119188,0.901870858799986,0.968945378262511,0,0.00284900284900285
"Pooled site FE: shared slopes","high",8,10,"3",8,257,7,0.0272373540856031,0.0189491817398794,0.026917356056623,8.30648093203662e-05,0.000235496017097616,0.00126095060736073,0.0119449100251238,0.121257965006338,0.217760804943541,0.31730105410583,0.443579766536965,0,0.0123140449218959,0.0913879216817882,0.836539638857954,0,0.00389105058365759
"Pooled site FE: shared slopes","high",8,10,"4",8,164,9,0.0548780487804878,0.0189491817398794,0.0414434907283151,0.000394522592477053,0.00125158374802655,0.00293980508340036,0.0254755461703904,0.133995448861394,0.249245666466513,0.455213903042976,0.268292682926829,0,0.0262452864277447,0.0306216373086671,0.121409569258963,0,0.0121951219512195
"Pooled site FE: shared slopes","high",8,10,"5",8,79,4,0.0506329113924051,0.0189491817398794,0.0616352203703454,0.000746982764051454,0.000883293034215947,0.00268310286392676,0.034472326009323,0.192637118640493,0.349285677569025,0.361639386474437,0.151898734177215,0,0.0256528654977313,0.03049244558434,0.376385258007233,0,0.0126582278481013
"Pooled site FE: shared slopes","high",8,10,"Overall",9,1092,25,0.0228937728937729,0.0228937728937729,0.0228937735740031,1.79609115872661e-05,6.75631268422703e-05,0.000242599054062641,0.00588004459246848,0.113802918587443,0.269120865356903,0.413238930466222,0.618131868131868,0,0.00638621037252846,0.0780187089680206,0.852669602112273,0.00183150183150183,0.00732600732600733
"Pooled site FE: shared slopes","high",8,10,"1",9,307,2,0.00651465798045603,0.0228937728937729,0.00181583266288415,1.79609115872661e-05,3.12203743496704e-05,0.000103073050629063,0.000849747169630175,0.0073337697462848,0.0097260855508012,0.027925028346726,0.990228013029316,0,0.00782778241272628,0.98845220539283,0.992666230253715,0.00325732899022801,0.00651465798045603
"Pooled site FE: shared slopes","high",8,10,"2",9,332,2,0.00602409638554217,0.0228937728937729,0.0106726699359289,5.51204602163161e-05,0.000190565721421357,0.000537007957214238,0.00514669385625922,0.0388660809436611,0.0922738527181534,0.155369962235992,0.704819277108434,0,0.0101822942314953,0.8772765114462,0.960005437790824,0,0.00301204819277108
"Pooled site FE: shared slopes","high",8,10,"3",9,229,8,0.0349344978165939,0.0228937728937729,0.0283087070368262,0.000210151840724372,0.000533772236570621,0.00139412057945882,0.0116369826789365,0.116366660048627,0.244793098561721,0.354852912204373,0.432314410480349,0,0.00638621037252846,0.0451036954479237,0.817465814279037,0.00436681222707424,0.00873362445414847
"Pooled site FE: shared slopes","high",8,10,"4",9,149,7,0.0469798657718121,0.0228937728937729,0.0537777131920578,0.00106566698270821,0.00136462222907907,0.00390690464595482,0.0266997634739457,0.18657766482279,0.317613284954653,0.412967473672421,0.194630872483221,0,0.0115605272237261,0.0422668981313909,0.644497762942773,0,0.0134228187919463
"Pooled site FE: shared slopes","high",8,10,"5",9,75,6,0.08,0.0228937728937729,0.0853818735937028,0.000650572654471793,0.000725933835904841,0.00356594392535093,0.0454552816902502,0.325543433148921,0.413217073201476,0.413238930466222,0.12,0,0.0135860511413263,0.0224442475490846,0.161360444671817,0,0.0133333333333333
"Pooled site FE: shared slopes","high",8,10,"Overall",10,1020,24,0.0235294117647059,0.0235294117647059,0.023529412458132,1.61423358688362e-05,7.77408479047976e-05,0.000282240170651581,0.00582407801975485,0.101143859596211,0.29377065681401,0.505285917853271,0.612745098039216,0,0.00943326463159853,0.0336829795051317,0.866978351620106,0.000980392156862745,0.0107843137254902
"Pooled site FE: shared slopes","high",8,10,"1",10,297,0,0,0.0235294117647059,0.00178046348661739,1.61423358688362e-05,3.36629670101286e-05,0.0001201239029348,0.000911394650760507,0.00675396524718764,0.00996312258790043,0.0128394110274308,0.98989898989899,0,0.987160588972569,0.9900368774121,0.993246034752812,0,0
"Pooled site FE: shared slopes","high",8,10,"2",10,313,2,0.00638977635782748,0.0235294117647059,0.0110751454313675,0.000121902972624626,0.000177188359010191,0.000700180322734203,0.00537948459200296,0.0367532664514781,0.0815529847321275,0.107991944340439,0.677316293929712,0,0.00943326463159853,0.899432190928974,0.95987319228863,0.00319488817891374,0.00638977635782748
"Pooled site FE: shared slopes","high",8,10,"3",10,210,5,0.0238095238095238,0.0235294117647059,0.0251198058833641,0.000513820965465978,0.000671080071923209,0.00156165029834907,0.0138983027786551,0.0802378098906021,0.216749283867746,0.38549974988237,0.414285714285714,0,0.0176363050248457,0.0273625416953995,0.917994824364502,0,0.0142857142857143
"Pooled site FE: shared slopes","high",8,10,"4",10,132,9,0.0681818181818182,0.0235294117647059,0.0658023789493046,0.00162854500948119,0.00168294465912323,0.00397086163185438,0.0315147732751583,0.237547703183136,0.430530758600153,0.446534102842875,0.174242424242424,0,0.0238377703301956,0.0245668048186624,0.228565694081973,0,0.0151515151515152
"Pooled site FE: shared slopes","high",8,10,"5",10,68,8,0.117647058823529,0.0235294117647059,0.0888766069843612,0.000456502996001917,0.000478159332935899,0.00380802405633103,0.0436124342885193,0.319021082229452,0.504990367080203,0.505285917853271,0.132352941176471,0,0.027984059914645,0.0279882183295326,0.0341958930669968,0,0.0588235294117647
"Federated: site-specific slopes","low",8,15,"1",1,900,43,0.0477777777777778,0.0884,0.0477777777777769,0.000769400024472776,0.00178868775323861,0.00343164273686218,0.0253233796780838,0.16822110925578,0.29993212033204,0.561816140813113,0.2,0,0.00457418179206128,0.027370854724018,0.504042451049054,0.00111111111111111,0.0166666666666667
"Federated: site-specific slopes","low",8,15,"1",2,769,45,0.05851755526658,0.0769990128331688,0.0585175552665794,0.00092899036566086,0.00118066412429602,0.00345590175750547,0.0287877705091892,0.236975687483687,0.430879055154659,0.509429482547958,0.219765929778934,0,0.00772371977212007,0.0533840758643024,0.32385014463801,0.00130039011703511,0.00780234070221066
"Federated: site-specific slopes","low",8,15,"1",3,651,28,0.043010752688172,0.0691633947447901,0.0430107526881717,0.000444599459697299,0.000821669189158423,0.00189737569440171,0.0189483444681882,0.173861500896739,0.313391498754962,0.499197290891788,0.30568356374808,0,0.00851263146638686,0.0438484341330797,0.681565518598221,0.00153609831029186,0.010752688172043
"Federated: site-specific slopes","low",8,15,"1",4,559,27,0.0483005366726297,0.0522686025408348,0.0483005366726292,0.0005835039326145,0.00136126116131667,0.00247403047430228,0.0219896768594978,0.172183072105421,0.387194246237703,0.780855621146344,0.284436493738819,0,0.00302748824454884,0.0354202667938024,0.503015944184306,0.00178890876565295,0.0125223613595707
"Federated: site-specific slopes","low",8,15,"1",5,490,13,0.026530612244898,0.046044370029301,0.0265306122448977,0.000286940935185801,0.000563626891825803,0.00127723600474469,0.0127297762286854,0.0925426086555022,0.199890816630672,0.330379013419109,0.444897959183673,0,0.0131964216544856,0.0692913274092875,0.87447673978509,0,0.00408163265306122
"Federated: site-specific slopes","low",8,15,"1",6,446,10,0.0224215246636771,0.0368968779564806,0.0224215246636769,0.000123986822169693,0.000375271907377744,0.00121306175700297,0.00957491984058983,0.081063338031178,0.21616677513889,0.476113155671059,0.515695067264574,0,0.00589268650750872,0.0233307182629008,0.9041315405266,0.00224215246636771,0.0112107623318386
"Federated: site-specific slopes","low",8,15,"1",7,397,9,0.0226700251889169,0.0313829787234043,0.0226700251889166,0.000138746729685227,0.00044940683818912,0.00124095131121355,0.00968561835870525,0.0882599666230582,0.229339976506485,0.339434172926851,0.508816120906801,0,0.0105176654658453,0.0415025568930937,0.889683685311656,0,0.0125944584382872
"Federated: site-specific slopes","low",8,15,"1",8,367,8,0.0217983651226158,0.0375586854460094,0.0217983651226156,0.000356998766815493,0.000455471037119029,0.00137288060183285,0.00971299235054648,0.0829082770884548,0.16078459783076,0.203800674679186,0.50408719346049,0,0.00234092111425757,0.0232287860378803,0.887651853528302,0.00544959128065395,0.0136239782016349
"Federated: site-specific slopes","low",8,15,"1",9,345,7,0.0202898550724638,0.0324044069993519,0.0202898550724636,0.000340758786951683,0.000388818651452275,0.000953687903337639,0.00867699050094109,0.0692200758556909,0.205214465999305,0.327936448325812,0.539130434782609,0,0.0146264168860034,0.0314161680718937,0.894725918371195,0,0.0144927536231884
"Federated: site-specific slopes","low",8,15,"1",10,309,10,0.0323624595469256,0.0301507537688442,0.0323624595469251,0.000414439588761158,0.00109930765063522,0.00190042018197562,0.0153282271612248,0.131436307662738,0.28071979729303,0.309043215576636,0.343042071197411,0,0.00966930349775592,0.0727632441095008,0.832160270927406,0.00323624595469256,0.00647249190938511
"Federated: site-specific slopes","low",8,15,"1",11,282,4,0.0141843971631206,0.021875,0.0141843971631204,0.00017269597493569,0.000259416807710316,0.000941701171945064,0.00664729220080027,0.0496096966400184,0.133056164761812,0.254192547904788,0.638297872340426,0,0.0166271539140288,0.239633707506648,0.937650155197851,0,0.00709219858156028
"Federated: site-specific slopes","low",8,15,"1",12,259,6,0.0231660231660232,0.020460358056266,0.0231660231660229,0.000382614381902103,0.000652357593716316,0.00176650641377232,0.0123918935851937,0.0781795827567882,0.175208083524758,0.39618482430285,0.428571428571429,0,0.0105688007644166,0.0218206469682074,0.906386517281571,0,0.0154440154440154
"Federated: site-specific slopes","low",8,15,"1",13,241,7,0.029045643153527,0.0254314259763851,0.0290456431535267,0.000418341752874571,0.00117570962447621,0.00201359551113829,0.0151852620256599,0.106961659580816,0.236488098903967,0.336227258522271,0.390041493775934,0,0.00293912963351475,0.0140530109839616,0.848973109877935,0.00829875518672199,0.020746887966805
