"model","heterogeneity","tau","site","interval","replicates","mean_eligible_n","mean_observed_rate","mean_numerator_hazard","mean_denominator","mean_den_q01","mean_den_q99","mean_observed_prob_q01","min_observed_prob","mean_prop_observed_prob_lt_001","mean_prop_observed_prob_lt_005"
"Pooled site FE: shared slopes","low",15,"2",3,10,673.9,0.0553257018220626,0.0653530530417433,0.0532743196616765,0.000765712014094885,0.379226003035395,0.043531351683567,0.0030518285722809,0.00059177938876061,0.0123211580134874
"Pooled site FE: shared slopes","low",15,"2",4,10,580.6,0.044785645812129,0.0545543821560248,0.0460309641336671,0.000653507025576661,0.338443610035705,0.0489157922850693,0.00221531161707367,0.00102973015139932,0.0113735939976519
"Pooled site FE: shared slopes","low",15,"2",5,10,508.7,0.0418489806687201,0.0454897250228804,0.0391201283538097,0.000556326788248738,0.293977672044511,0.0368467336733123,0.00314223405936282,0.00158428246175633,0.0129015913494217
"Pooled site FE: shared slopes","low",15,"2",6,10,449.8,0.0373948116470842,0.0420117180252312,0.036433983770972,0.000643512803175982,0.286252820855002,0.0393191019323878,0.0029582078645835,0.00156848692124861,0.0149684856415006
"Pooled site FE: shared slopes","low",15,"2",7,10,401.5,0.0352776660560357,0.0396484072943995,0.0341662590733488,0.000570434932762392,0.252928460260106,0.0333846060177763,0.00229617973413202,0.00146665871139799,0.0151743204176002
"Pooled site FE: shared slopes","low",15,"2",8,10,361.5,0.029380525259746,0.0363115757761562,0.0316671691646624,0.000530668908711179,0.216211573870162,0.03424867314732,0.00203648007245562,0.00303572609487546,0.0126992577717119
"Pooled site FE: shared slopes","low",15,"2",9,10,331.3,0.0297614493613786,0.0325214249126382,0.0291486599893079,0.000467362487298766,0.225021914090851,0.114892720936996,0.00578181341584,0.0021420642456997,0.00989275860507804
"Pooled site FE: shared slopes","low",15,"2",10,10,299.9,0.0278893284920194,0.0287640215215074,0.0262641703992821,0.000434163337741746,0.198233786575468,0.0430142708251252,0.00178930202434404,0.00262286269291247,0.0123919909659229
"Pooled site FE: shared slopes","low",15,"2",11,10,274.2,0.0167153457984679,0.0257022439068531,0.0243574688303158,0.000411040121553334,0.19546303363206,0.182727939835512,0.00116261670647769,0.00146127457448212,0.00876231426810238
"Pooled site FE: shared slopes","low",15,"2",12,10,255.4,0.0224623100049455,0.0250320125831702,0.0234626947905814,0.000359184874426053,0.198180294594605,0.0682092283385607,0.00146986364989759,0.00191204300734937,0.0104833339649342
"Pooled site FE: shared slopes","low",15,"2",13,10,238.2,0.022457207492147,0.0220791167146608,0.0201631258771588,0.000373326769547348,0.16184845342826,0.0934650407495146,0.00153136583259849,0.00335552447264925,0.0124998380919317
"Pooled site FE: shared slopes","low",15,"2",14,10,221.5,0.0225739449452497,0.0233149400214072,0.0214348244909761,0.000460142638927712,0.159068267677807,0.127479819412699,0.00287103386213575,0.00183065682515329,0.0100324823069201
"Pooled site FE: shared slopes","low",15,"2",15,10,206,0.0177409438526744,0.0214077323879243,0.0191604448518504,0.000358406095178316,0.152295550836465,0.153608511562076,0.00125645861161498,0.00250040936226024,0.0105064964728349
"Pooled site FE: shared slopes","low",15,"3",1,10,1000,0.081,0.0834,0.0788598149463797,0.00271014702717719,0.450661372720675,0.0448329120091844,0.00346147604547877,8e-04,0.012
"Pooled site FE: shared slopes","low",15,"3",2,10,815,0.0783684400836979,0.0788915545325533,0.075659966305844,0.00160747599391956,0.493321248605016,0.047669580076945,0.00264152101962565,0.000496199744747099,0.0103091021596236
"Pooled site FE: shared slopes","low",15,"3",3,10,664.9,0.0616690136875435,0.0653530530417433,0.0631612810644607,0.00118830593849463,0.41177798314077,0.0465447096011913,0.00456673109284386,0.00103589930193504,0.0106575836965426
"Pooled site FE: shared slopes","low",15,"3",4,10,560.6,0.0545813597954376,0.0545543821560248,0.0532712991153477,0.000882747264949081,0.357782667974678,0.0372486096797153,0.00726260707952602,0.00124659188744808,0.0145875556004708
"Pooled site FE: shared slopes","low",15,"3",5,10,483.4,0.0475380637627184,0.0454897250228804,0.0457037194739307,0.00075680391010104,0.325222456023532,0.0424845484694504,0.00270315837363482,0.00144080391147334,0.0128363116140635
"Pooled site FE: shared slopes","low",15,"3",6,10,423.1,0.042549420439765,0.0420117180252312,0.0419131026514593,0.000708256564725381,0.297505396757464,0.0511555569690437,0.00430963122270718,0.00144027346015056,0.010602176719525
"Pooled site FE: shared slopes","low",15,"3",7,10,376.3,0.0326673249776003,0.0396484072943995,0.0399822436649171,0.000662566048260846,0.274491144424482,0.0487616438755316,0.00161809496116417,0.00210119893070582,0.0103398476652642
"Pooled site FE: shared slopes","low",15,"3",8,10,338.6,0.0387363967968952,0.0363115757761562,0.03733848997524,0.00064661029182035,0.286348643939465,0.0403499345011547,0.00214781285795365,0.00206926834260533,0.0149051336122153
"Pooled site FE: shared slopes","low",15,"3",9,10,303.4,0.0319327836538684,0.0325214249126382,0.0320545189431871,0.000577318725240331,0.244934494124315,0.040034773588338,0.00344572997470245,0.00324080291881352,0.0117709524825157
"Pooled site FE: shared slopes","low",15,"3",10,10,274.9,0.0270560958186686,0.0287640215215074,0.0287267898097839,0.000546033129733537,0.229697243772213,0.0494432115288628,0.00348503172051152,0.00253531674387499,0.0113161196998152
"Pooled site FE: shared slopes","low",15,"3",11,10,250.7,0.0302884371459291,0.0257022439068531,0.0252425443529194,0.000513135862063306,0.187357437567243,0.0302278074569326,0.00168035781112144,0.00392843124640799,0.0154924484590833
"Pooled site FE: shared slopes","low",15,"3",12,10,231.7,0.0293630703541843,0.0250320125831702,0.0248940807760252,0.000553891550989376,0.193718345382322,0.0304308423475552,0.00294573452320056,0.00337007248454044,0.0155867950568777
"Pooled site FE: shared slopes","low",15,"3",13,10,214.2,0.0182257959460545,0.0220791167146608,0.0223517249219837,0.000452887786505685,0.166299875819216,0.171883431143015,0.00345944893483965,0.00236374868666426,0.0127517280393149
"Pooled site FE: shared slopes","low",15,"3",14,10,200.5,0.019337558319402,0.0233149400214072,0.0243491111415214,0.00054516574360584,0.201705807411755,0.221553443616936,0.00249001009899639,0.00143186306780777,0.00769642119341321
"Pooled site FE: shared slopes","low",15,"3",15,10,188.4,0.0235855378626362,0.0214077323879243,0.0220211253864044,0.000557133304574034,0.155831448581307,0.0469668664024861,0.00272713154938765,0.00222148531746704,0.0162736462919778
"Pooled site FE: shared slopes","low",15,"4",1,10,1050,0.0982857142857143,0.0834,0.0954017364775152,0.00303572608730806,0.528994173009419,0.0492880895224176,0.00653385107096545,0.00019047619047619,0.0119047619047619
"Pooled site FE: shared slopes","low",15,"4",2,10,840.7,0.0939193418146024,0.0788915545325533,0.0916990083206426,0.00189632781801304,0.577934579613996,0.0430450241922769,0.00188686238052436,0.000593148004551747,0.0134451253974797
"Pooled site FE: shared slopes","low",15,"4",3,10,671.7,0.0742759715520674,0.0653530530417433,0.0756101910652574,0.00124040931300063,0.4810034083378,0.0433712437612207,0.00438976569801095,0.0011820760785309,0.0126568507655239
"Pooled site FE: shared slopes","low",15,"4",4,10,552.3,0.0606693234501236,0.0545543821560248,0.0636264270590813,0.00110259622089943,0.438744001982856,0.0457768313034737,0.00521230917832712,0.000730330455618237,0.010883558872639
"Pooled site FE: shared slopes","low",15,"4",5,10,467.2,0.0536019996544459,0.0454897250228804,0.05296240731745,0.00092092031004048,0.366261701791314,0.0375000859653181,0.00523712466200753,0.00149891575567749,0.0156379615413938
"Pooled site FE: shared slopes","low",15,"4",6,10,403.9,0.0496379758123774,0.0420117180252312,0.0484731673244781,0.000830579832805614,0.345630765949097,0.0474066366953661,0.0053807635797408,0.00100324957919376,0.0131105221728362
"Pooled site FE: shared slopes","low",15,"4",7,10,356.5,0.0490528805461616,0.0396484072943995,0.0469060952543711,0.000864028027623055,0.329622211553136,0.0346941582793086,0.000940069234408567,0.00113985383542718,0.0163326646268907
"Pooled site FE: shared slopes","low",15,"4",8,10,312.1,0.0405381922807788,0.0363115757761562,0.0416751672703677,0.00079402679301949,0.295278903054789,0.0336569630734654,0.00200847840602481,0.00256016609282829,0.0153929659193955
"Pooled site FE: shared slopes","low",15,"4",9,10,280,0.0356033849740821,0.0325214249126382,0.036770812483747,0.00067310094490273,0.259166778567104,0.0464159182436699,0.00242157698391466,0.0018254141737772,0.0138730141342494
"Pooled site FE: shared slopes","low",15,"4",10,10,253.7,0.0267700340548097,0.0287640215215074,0.032965523944871,0.000481237487092911,0.253098833776087,0.0520040492737316,0.00275468201502283,0.00158974994467288,0.00955365279943134
"Pooled site FE: shared slopes","low",15,"4",11,10,232.6,0.0337068135087846,0.0257022439068531,0.030651231633066,0.000456297655059565,0.220994554596964,0.0409877953793069,0.00199222414406546,0.0017031711226409,0.0124253307093143
"Pooled site FE: shared slopes","low",15,"4",12,10,212,0.0247268039876673,0.0250320125831702,0.0296142747504961,0.000503827465637005,0.222959309072771,0.101160835984802,0.00289098999925935,0.0014061422041531,0.0105381148275464
"Pooled site FE: shared slopes","low",15,"4",13,10,195.7,0.0276927345668543,0.0220791167146608,0.0253241352886619,0.000423119663976961,0.199411150570251,0.0328713840148563,0.00131632203210902,0.00105753669289581,0.0163883394139399
"Pooled site FE: shared slopes","low",15,"4",14,10,180.8,0.0269416910466834,0.0233149400214072,0.0266514355344645,0.000529448981691778,0.237860179069797,0.0414543472426564,0.00266558074585632,0.00333318216625914,0.0127253303904882
"Pooled site FE: shared slopes","low",15,"4",15,10,169.1,0.0233446608333958,0.0214077323879243,0.0252149878856613,0.000487050668787145,0.221627875668594,0.0718004576347636,0.00451126687469758,0.00120499419279907,0.00865371960493912
"Pooled site FE: shared slopes","low",15,"5",1,10,1100,0.120090909090909,0.0834,0.121551025994551,0.00356674075307654,0.618497970006047,0.0560533017706265,0.00623072201664407,0.000181818181818182,0.00872727272727273
"Pooled site FE: shared slopes","low",15,"5",2,10,845.6,0.112171149153793,0.0788915545325533,0.113834852650137,0.00222710344453446,0.610779595934544,0.0520764020526162,0.00422015616837417,0.000829159868765905,0.00946942724804102
"Pooled site FE: shared slopes","low",15,"5",3,10,653.6,0.097156950641498,0.0653530530417433,0.0934561471562408,0.0015307398872022,0.588957940515795,0.0478439999087199,0.00770105534132962,0.000306296671544898,0.0120486638129361
"Pooled site FE: shared slopes","low",15,"5",4,10,521.5,0.0765413563031139,0.0545543821560248,0.0762115355791228,0.00118154615798183,0.485001860684033,0.0470429655499289,0.0106763652862305,0,0.0111070913147184
"Pooled site FE: shared slopes","low",15,"5",5,10,428.5,0.0565395787111016,0.0454897250228804,0.0619173357047652,0.00106550384732276,0.410425654080805,0.0467118702586972,0.00419947615203942,0.00114663784621567,0.0121901688715096
"Pooled site FE: shared slopes","low",15,"5",6,10,368.7,0.0557553916459927,0.0420117180252312,0.0574351974726261,0.00092588635790811,0.398955713515292,0.0458032291701975,0.00310091658822696,0.000829278423925944,0.0122138117107637
"Pooled site FE: shared slopes","low",15,"5",7,10,318.7,0.0585535254140315,0.0396484072943995,0.0525916092032907,0.000809738441096486,0.355060229636006,0.0421332086642554,0.0051732759465782,0.000313479623824451,0.013518503599974
"Pooled site FE: shared slopes","low",15,"5",8,10,279.3,0.0481194998142134,0.0363115757761562,0.0483478577259601,0.000809740278959007,0.347396322688545,0.0419599792761695,0.00392938110574511,0.00212509039221899,0.0117137746426218
"Pooled site FE: shared slopes","low",15,"5",9,10,250.1,0.0438935719779404,0.0325214249126382,0.0443321339358108,0.000740625545316061,0.344435396354258,0.0431251573716734,0.00246457607992329,0.00162424561794641,0.0116950670786545
"Pooled site FE: shared slopes","low",15,"5",10,10,223.1,0.0371166651586554,0.0287640215215074,0.0385479000998417,0.000645845905675668,0.277726316295812,0.0448795935498955,0.00271427574901751,0.00126099706744868,0.0121684865804354
"Pooled site FE: shared slopes","low",15,"5",11,10,202.5,0.0374632074750139,0.0257022439068531,0.0335876577841014,0.000551460395912075,0.274519424058372,0.0432243276284157,0.0014260764057097,0.00247432789132389,0.0132385835264822
"Pooled site FE: shared slopes","low",15,"5",12,10,185.2,0.033052968064845,0.0250320125831702,0.0330674573432313,0.000600177574817598,0.228117505965774,0.136060725262844,0.00200493922842678,0.00205812345175606,0.0120324251874686
"Pooled site FE: shared slopes","low",15,"5",13,10,169.5,0.0311145973493551,0.0220791167146608,0.029074780624763,0.000621831214764682,0.211735811923324,0.0711025345338616,0.00624265459134443,0.000632911392405063,0.0151039745017288
"Pooled site FE: shared slopes","low",15,"5",14,10,157.7,0.0327943064226943,0.0233149400214072,0.0302709985485051,0.000619641636538065,0.198001057133156,0.0327982999856419,0.00163572228609372,0.00186737074556871,0.0166217057415571
"Pooled site FE: shared slopes","low",15,"5",15,10,145.9,0.0282268571374172,0.0214077323879243,0.0291123222586824,0.000615979339810122,0.22067529005936,0.110062765191459,0.00476358516037664,0.0033594249671472,0.0123796353205171
"Pooled site FE: shared slopes","low",15,"Overall",1,10,5000,0.0834,0.0834,0.0834000000000619,0.00238287936993093,0.504822555521359,0.0459548435393253,0.00196278502664379,0.00062,0.01166
"Pooled site FE: shared slopes","low",15,"Overall",2,10,4072.7,0.0788915545325533,0.0788915545325533,0.0788915545327213,0.00141115106386576,0.529088931882958,0.0455507025433148,0.00188686238052436,0.000713066729228607,0.0115620171892153
"Pooled site FE: shared slopes","low",15,"Overall",3,10,3325.4,0.0653530530417433,0.0653530530417433,0.0653530530419398,0.000966209434153954,0.460222561820942,0.044459860215336,0.00238437208407658,0.000901072579032235,0.0116025507752249
"Pooled site FE: shared slopes","low",15,"Overall",4,10,2791.7,0.0545543821560248,0.0545543821560248,0.054554382156217,0.000789271946923315,0.394455905173135,0.042045803567235,0.00194214228489356,0.000932898357423725,0.0119991953054045
"Pooled site FE: shared slopes","low",15,"Overall",5,10,2398.2,0.0454897250228804,0.0454897250228804,0.0454897250230692,0.000651798564435225,0.334990392979073,0.0385043525752888,0.0026518111315957,0.00137917789578129,0.0129272560365879
"Pooled site FE: shared slopes","low",15,"Overall",6,10,2104.4,0.0420117180252312,0.0420117180252312,0.0420117180254139,0.000640181790843615,0.313117518012213,0.0418850651543333,0.000663136283885676,0.00142895616922383,0.0125836001966552
"Pooled site FE: shared slopes","low",15,"Overall",7,10,1867.3,0.0396484072943995,0.0396484072943995,0.0396484072945797,0.000606531733939528,0.283667827622302,0.0384880649890271,0.000940069234408567,0.00139249249152068,0.0130597219156532
"Pooled site FE: shared slopes","low",15,"Overall",8,10,1668.9,0.0363115757761562,0.0363115757761562,0.0363115757763411,0.000590801287404032,0.275444567670967,0.0352122069840701,0.00117176838744973,0.00251734401423181,0.0138976110352157
"Pooled site FE: shared slopes","low",15,"Overall",9,10,1512.5,0.0325214249126382,0.0325214249126382,0.0325214249128277,0.000533235356595801,0.244048959137099,0.0422474639709156,0.00242157698391466,0.0021107030003934,0.0116891098193063
"Pooled site FE: shared slopes","low",15,"Overall",10,10,1370.2,0.0287640215215074,0.0287640215215074,0.0287640215216922,0.000470123045227133,0.22200924980134,0.0415329924208484,0.000556165059223849,0.00218686634679587,0.0116843729650451
"Pooled site FE: shared slopes","low",15,"Overall",11,10,1253.6,0.0257022439068531,0.0257022439068531,0.0257022439071296,0.000427713660674082,0.19494047106146,0.0462691229061377,0.00116261670647769,0.00206635010978436,0.0109927218343517
"Pooled site FE: shared slopes","low",15,"Overall",12,10,1158.4,0.0250320125831702,0.0250320125831702,0.0250320125833914,0.000413330022118696,0.187187944348724,0.0395330228659757,0.00146986364989759,0.00196389819667876,0.0113283090421945
"Pooled site FE: shared slopes","low",15,"Overall",13,10,1074.5,0.0220791167146608,0.0220791167146608,0.02207911671499,0.000397752815036983,0.166952086717644,0.0327347990824966,0.00131632203210902,0.00202883103293484,0.0130008634054834
"Pooled site FE: shared slopes","low",15,"Overall",14,10,1001.8,0.0233149400214072,0.0233149400214072,0.0233149400217678,0.000399015773855418,0.173237264098627,0.0458279611991261,0.00148013105060561,0.00188509930459003,0.0113069259694303
"Pooled site FE: shared slopes","low",15,"Overall",15,10,935.7,0.0214077323879243,0.0214077323879243,0.0214077323882296,0.000430323956341559,0.165677786316459,0.0420147610136126,0.00125645861161498,0.00237235771398151,0.012201623143258
"Pooled site FE: shared slopes","moderate",5,"1",1,10,600,0.0196666666666667,0.1279,0.0186389485870898,0.000768250175008864,0.12541621630927,0.118646485707834,0.0021301929128111,0.00283333333333333,0.0125
"Pooled site FE: shared slopes","moderate",5,"1",2,10,550,0.0196463959564128,0.100523475897345,0.0178143314323743,0.000426054766977548,0.141372459292225,0.0398390926637962,0.00215139587260575,0.00253928529007254,0.0118232824120387
