"model","heterogeneity","tau","site","strategy","interval","replicates","mean_risk_n","mean_weight","mean_q95","mean_q99","median_max","max_across_reps","mean_ess","mean_ess_fraction","p10_ess_fraction","mean_design_effect","mean_prop_weight_gt_10"
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",3,10,636.6,0.919646712847309,1.23527910283442,1.81175543812389,4.00610198728012,5.92970516132864,597.531349081993,0.938615825098352,0.905284606831332,1.065991743581,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",4,10,554.6,0.896010232058264,1.23237821627766,1.92010190256521,3.66652435805888,19.197645470489,486.811986797264,0.876685882101863,0.598360839454038,1.17841608907909,0.000365972891888996
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",5,10,487.4,0.871814882041392,1.24272626440856,1.93949380069906,5.03846249314054,11.6289652542207,431.058326973429,0.884692736441445,0.769170002389981,1.13714473285605,0.000204081632653061
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",6,10,433,0.849683631408313,1.24856042289247,1.9959702716597,4.18315369257805,8.06636401432117,385.044690337519,0.889665330209009,0.827232468237968,1.12663710685473,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",7,10,387.4,0.825666368016506,1.23061597911669,1.86499064593857,3.17617803659871,5.66077833717137,351.345308789703,0.907449425011807,0.845132706653838,1.10398539857516,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",8,10,350.9,0.808845192663755,1.23406115468948,2.00152179270186,2.55990574760328,8.35677568075475,311.28872321974,0.888615252394925,0.739309557868702,1.13417686000503,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",9,10,321.4,0.792775358582643,1.2325634852441,1.98584822467447,2.95585376303065,7.95145691137876,281.317110969174,0.876368186217566,0.773948421863734,1.1468372557273,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",10,10,291.5,0.781801111771527,1.21770255119128,2.12668375175092,3.14421350374465,8.96952461363491,251.92004125917,0.865586001288796,0.724372818952438,1.1647161468889,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",11,10,269.6,0.762043561916624,1.2128114873445,2.18166491949448,2.92201701641384,5.43542145292562,236.73861220166,0.879150734308407,0.781763642900259,1.14207506609958,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",12,10,249.6,0.74423335487024,1.16241752599816,1.87388549551583,3.05728347777367,4.98816228839146,219.944850887062,0.882312572353006,0.801248046995659,1.13640609210175,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",13,10,232.8,0.739312466389944,1.18758503564486,1.97726242448991,3.45105812886595,4.55719467862248,201.760853507422,0.867410959127355,0.816710237454421,1.15510402831576,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",14,10,216.5,0.726227349116,1.17578327466151,1.83890777677565,2.64743651247505,7.21386735113549,185.688461370216,0.858151870593502,0.720928171538032,1.1760705773076,0
"Federated: site-specific slopes","low",15,"2","Do not initiate by tau",15,10,202.3,0.709705692634754,1.15462140119062,1.90789814319882,2.31926013640438,3.10768386269124,180.992080283703,0.894380079888468,0.845592669207387,1.11950972658201,0
"Federated: site-specific slopes","low",15,"2","Initiate by tau",1,10,950,1.00020989097184,1.17849607178105,2.13646258647971,10.2267881970287,17.2275961719818,768.515627564152,0.808963818488581,0.695960634933088,1.24860062955002,0.000631578947368421
"Federated: site-specific slopes","low",15,"2","Initiate by tau",2,10,848.2,0.994248354758112,1.40928858547867,3.40244131444245,11.5622572507855,19.3575139095373,579.025225948703,0.682587075454176,0.539320706755753,1.49208854782143,0.00129640773982089
"Federated: site-specific slopes","low",15,"2","Initiate by tau",3,10,756.8,0.984875208704611,1.60092385583538,4.24252245398153,11.5622572507855,19.3575139095373,469.823490443988,0.620053027468374,0.492475383184863,1.64013021410255,0.00159510376015482
"Federated: site-specific slopes","low",15,"2","Initiate by tau",4,10,682.2,0.982560831536327,1.72351132475622,4.56858551511288,12.7671997146162,19.3575139095373,377.052316099879,0.551807416551003,0.418585182359679,1.85512106562043,0.00235989269986739
"Federated: site-specific slopes","low",15,"2","Initiate by tau",5,10,619.3,0.975259579632956,1.83471420452065,4.92555696399428,12.5704478395763,19.3575139095373,325.208948954461,0.524243506045841,0.427797557809859,1.93676878722123,0.00243930530364189
"Federated: site-specific slopes","low",15,"2","Initiate by tau",6,10,567.2,0.974113274379477,1.94553201221463,5.51723770789308,12.5704478395763,19.3575139095373,288.410912749515,0.506747425521579,0.399031780112346,2.01786939269979,0.00249984500443894
"Federated: site-specific slopes","low",15,"2","Initiate by tau",7,10,519.6,0.975010212846628,2.04204254339164,5.65510371674902,12.5704478395763,19.3575139095373,251.4758340556,0.482365805501485,0.379748844835563,2.1229658869446,0.00311196390334267
"Federated: site-specific slopes","low",15,"2","Initiate by tau",8,10,480.9,0.986915338226993,2.18507266118055,6.28605649507631,13.3596648543981,19.3575139095373,215.855536893405,0.447205116159603,0.359782396830121,2.28379528416411,0.00378428873819098
"Federated: site-specific slopes","low",15,"2","Initiate by tau",9,10,449,0.984157836512868,2.22259742506249,6.28860444699583,12.999663947407,19.3575139095373,202.657744162964,0.449582625609843,0.35458361012721,2.27704803040764,0.00381948788269369
"Federated: site-specific slopes","low",15,"2","Initiate by tau",10,10,417,0.994304777188111,2.41595892219333,6.75258599253417,12.999663947407,19.3575139095373,179.541035602534,0.429421113028748,0.344972079217418,2.37130785188079,0.00410771483940908
"Federated: site-specific slopes","low",15,"2","Initiate by tau",11,10,390.2,0.996274261105779,2.48667689364881,7.06650010112437,12.999663947407,19.3575139095373,163.42128600609,0.418175405759842,0.33839822022196,2.43824413643944,0.00437573408759877
"Federated: site-specific slopes","low",15,"2","Initiate by tau",12,10,366.1,0.996701211576624,2.50178344489987,7.53259278553435,12.999663947407,19.3575139095373,148.730921622887,0.405361943621018,0.320867225025023,2.51909056128332,0.00467932856666676
"Federated: site-specific slopes","low",15,"2","Initiate by tau",13,10,345.5,1.00260507554023,2.54374941324629,7.80650979317319,12.999663947407,19.3575139095373,137.030639302707,0.395889231375812,0.314663679038748,2.58076777854938,0.00494725746345864
"Federated: site-specific slopes","low",15,"2","Initiate by tau",14,10,326.7,1.00399484337549,2.62056694902898,7.99904395473604,12.999663947407,19.3575139095373,126.046420917841,0.385611395065823,0.307938884708671,2.64781708272993,0.00520840508757459
"Federated: site-specific slopes","low",15,"2","Initiate by tau",15,10,107.1,1.53176576910867,5.33384920033976,12.1637216225156,12.999663947407,19.3575139095373,38.4862035489147,0.359932619416472,0.299116584037485,2.82036784008486,0.0160133077730502
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",1,10,919,0.997613005036691,1.20126237992421,1.51420345512799,2.93432225851679,3.89099535895501,902.997651711601,0.982576333376247,0.975627108035609,1.01775405362494,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",2,10,751.1,0.984613853635822,1.34868451747034,1.99527883754057,3.38424137822217,5.83526496924134,709.772318195621,0.944909211212241,0.911026623961675,1.05873792037393,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",3,10,623.9,0.957844453874165,1.37538349691678,2.151458807554,5.23204233472008,8.61323213276953,561.821673511687,0.900276738544205,0.815490640137593,1.11392818989366,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",4,10,530,0.931318561785122,1.35990081811926,2.25172895594592,3.85434614258134,25.6170623704183,456.022885327789,0.859461153670733,0.583262656639835,1.22573226615255,0.000192307692307692
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",5,10,460.4,0.909876702322354,1.35338185331523,2.40071301073803,4.89842307859683,9.6325378486636,394.196682430806,0.856366371359638,0.735035823382423,1.17733603333113,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",6,10,405.1,0.882659796655586,1.35350924061716,2.17956011073262,3.57431434040788,15.636550666836,340.907028226924,0.840838562694705,0.592174745883669,1.23040993383011,0.000489632026848855
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",7,10,364,0.858131563653077,1.30980510691345,2.16899076233197,4.06573445549883,13.5421835365216,299.841823460837,0.823399308842676,0.613166259012082,1.24616409787588,0.000543622773067037
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",8,10,325.5,0.842240173009504,1.33299280616188,2.23766157170269,5.0735105211362,17.1831677028727,262.894720544265,0.805111475412519,0.56243765115168,1.29193142048253,0.000324675324675325
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",9,10,293.7,0.820746193269649,1.33522764512412,2.37696042103964,3.29306780441443,12.9874829142196,245.138269252293,0.834776351886445,0.615245915397533,1.22564676442228,0.000335570469798658
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",10,10,267.5,0.804867751584402,1.28190849724847,2.23936771500245,3.12797296996799,26.4424833728073,217.242776702411,0.812837534213127,0.4391199226325,1.46733165388041,0.0003690036900369
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",11,10,243.1,0.783111599480593,1.30550698317173,2.15973146007446,3.00694811883277,3.58549558461376,214.290135331613,0.881136016499909,0.852443516058121,1.13566063909759,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",12,10,224.9,0.777304722124796,1.34662113763223,2.24717253572037,2.77586588714318,4.68355749281391,194.198820135071,0.863538878371475,0.805127364380976,1.15975338839043,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",13,10,210.3,0.765641830972732,1.31986822154037,2.27868563184385,3.21754504681848,5.12981106279805,178.250862393016,0.848124408519563,0.771781877769518,1.18327453477356,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",14,10,196.7,0.753648505520672,1.28799819658965,2.26064282301888,3.23568292560129,5.4304001500755,165.883304590035,0.842540133265114,0.766582251055982,1.19053478248526,0
"Federated: site-specific slopes","low",15,"3","Do not initiate by tau",15,10,184,0.744407817851987,1.2760832670699,2.27441907445527,3.60909526582847,5.40762456433882,153.518832231307,0.833694620866838,0.766447150185944,1.20360179749837,0
"Federated: site-specific slopes","low",15,"3","Initiate by tau",1,10,1000,0.997338594700009,1.25267968246378,2.03170296137039,6.97169703345826,20.2356394144639,846.811846104298,0.846811846104298,0.668061249158475,1.1986643020051,5e-04
"Federated: site-specific slopes","low",15,"3","Initiate by tau",2,10,886.6,0.986897417679543,1.48892535473103,2.98447396691499,9.59203554324717,33.9444467689469,628.393936396999,0.708292169178123,0.451617731785838,1.48584177517236,0.000788414504199794
"Federated: site-specific slopes","low",15,"3","Initiate by tau",3,10,779.3,0.980004752034861,1.65205649931218,3.8682188998314,11.1537382937405,33.9444467689469,489.715951679676,0.628412788769646,0.403715976813853,1.68365998717427,0.00128067564314678
"Federated: site-specific slopes","low",15,"3","Initiate by tau",4,10,689,0.978561503958805,1.80723996867314,4.23288884929891,11.1537382937405,33.9444467689469,398.48168401998,0.578641837881557,0.346607211159989,1.86125380578773,0.00159514756769498
"Federated: site-specific slopes","low",15,"3","Initiate by tau",5,10,618.3,0.973995412736927,1.94479399073652,4.6549663254528,11.1537382937405,33.9444467689469,335.377388263966,0.542269833382256,0.347221480413233,1.94148190116409,0.00178940236997692
"Federated: site-specific slopes","low",15,"3","Initiate by tau",6,10,561.3,0.96928106220942,1.97948830573458,4.71577779871216,12.7215899658087,33.9444467689469,283.79728433223,0.505409448698838,0.313136749765644,2.10251810716511,0.00251079013158232
"Federated: site-specific slopes","low",15,"3","Initiate by tau",7,10,515.6,0.9705607591059,2.1188818971322,5.24095431331229,13.8901512346978,33.9444467689469,246.4444343987,0.477755061097207,0.307353553129766,2.20567329701484,0.00252903037444241
"Federated: site-specific slopes","low",15,"3","Initiate by tau",8,10,474.9,0.972389954851351,2.19237558528633,5.93010178551462,14.411113552589,33.9444467689469,218.638492469465,0.460121225396403,0.28998412584889,2.30775928629338,0.00254629186240202
"Federated: site-specific slopes","low",15,"3","Initiate by tau",9,10,437.5,0.977671333380668,2.30843502434514,6.12365823973276,12.7215899658087,33.9444467689469,199.472224794816,0.455922660922288,0.2719545647333,2.35335342072266,0.00275825201899621
"Federated: site-specific slopes","low",15,"3","Initiate by tau",10,10,406.8,0.979984481319033,2.438903166586,6.165631218954,12.7215899658087,33.9444467689469,179.613426529968,0.441399010573604,0.248850945821761,2.49420734531025,0.00272220837325318
"Federated: site-specific slopes","low",15,"3","Initiate by tau",11,10,377.6,0.978458401350364,2.48534335065013,6.31339345339755,12.7215899658087,33.9444467689469,165.198018119079,0.437292450640631,0.263843299864268,2.46293114504846,0.00267782737499527
"Federated: site-specific slopes","low",15,"3","Initiate by tau",12,10,355.2,0.988396920978648,2.61489292991506,6.46127000614851,12.7215899658087,33.9444467689469,151.537056853609,0.426780322528321,0.256956199555686,2.52341012526287,0.00286813147989449
"Federated: site-specific slopes","low",15,"3","Initiate by tau",13,10,336.8,0.995194820322712,2.74813802682621,6.38496223874951,12.7215899658087,33.9444467689469,139.751819024541,0.41571721683119,0.253155712979192,2.58438027763952,0.00301971348686929
"Federated: site-specific slopes","low",15,"3","Initiate by tau",14,10,317.2,1.00496368885793,2.84479879556068,6.67751516625494,12.7215899658087,33.9444467689469,128.57983722206,0.40577307153409,0.240754704514666,2.66187410457481,0.00320560693153182
"Federated: site-specific slopes","low",15,"3","Initiate by tau",15,10,118.1,1.41957689688678,4.74305020714802,11.367301527084,12.7215899658087,33.9444467689469,43.4601049762409,0.366873226003837,0.215400606662321,2.94195342254178,0.00836324226088796
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",1,10,946.8,1.0174684403833,1.2605492535083,1.65936296105399,3.31266849150892,5.09908977861513,920.407950411942,0.972081698298384,0.947612324509641,1.02889974111301,0
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",2,10,761.7,1.01859716122029,1.45056015729004,2.18550230304458,6.36887806634866,17.2125373934836,671.622348143366,0.881925394410822,0.749178215218199,1.14180148205981,0.000392942100081488
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",3,10,621.8,0.997694173009962,1.50838339832473,2.55081442415517,5.12702628998672,17.6731388393084,531.1712548153,0.854271404530357,0.653480338251411,1.1934806373942,0.000319488817891374
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",4,10,518.8,0.965034967175785,1.49688946003472,2.63276678813167,5.06692595453461,15.5425070138887,435.881151826697,0.839801116202189,0.677567163613418,1.20576015962207,0.000391052056176941
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",5,10,442.2,0.936814369495648,1.46480931806768,2.47134518045704,5.13672184419169,10.6299352688617,373.155295658941,0.844682146895322,0.718749401585107,1.19223170901864,0.000227272727272727
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",6,10,383.8,0.922385568887632,1.48667306039702,2.78326101567877,4.3560512299191,13.4435149177065,309.257537596153,0.807554653346793,0.625248093411162,1.25986415291356,0.000510227265350635
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",7,10,339,0.917009599246388,1.52090959507063,2.78356309122849,5.21539995028325,26.5363924407303,252.148064909712,0.745914327434727,0.399355340885903,1.46829624554073,0.000576065513983058
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",8,10,299.5,0.886013503578017,1.467650831873,2.76558500315863,4.26720212496601,16.2709755305312,238.74845040784,0.794651595817176,0.557848994582936,1.30362081959611,0.000346020761245675
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",9,10,270,0.873483155133488,1.48853792608215,2.99297504587517,4.20228311786803,11.0178554189521,209.707230472707,0.775612642773756,0.588503110688196,1.31800411016288,0.000759081612076167
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",10,10,246.9,0.854121791590874,1.44324094492205,2.82397748953862,4.7605916252742,13.7894042913358,184.951648799525,0.746521346540594,0.467875761581873,1.41410679464313,0.000838607594936709
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",11,10,224.8,0.839191829983138,1.39655760092007,2.92018326343014,5.45274724942405,14.1605187191576,168.375663022869,0.748598982562179,0.499173258678297,1.39213001426959,0.000462962962962963
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",12,10,206.7,0.824464269818512,1.40212229377566,2.4620962668676,3.53931024658862,18.6712222062741,152.363614116333,0.737133823645246,0.337943896297528,1.54884311431317,0.000990706000637583
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",13,10,190.3,0.843926863127203,1.39912548981386,2.65120022969209,3.93324510054623,58.1760398835281,130.226279218959,0.68313431260897,0.10599419815465,3.20052151742493,0.00107257878997009
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",14,10,176,0.795757106236697,1.42930591102448,2.60123097330624,4.4160788132711,7.075992264961,139.092791619961,0.791100609207008,0.689055319377939,1.27395696401979,0
"Federated: site-specific slopes","low",15,"4","Do not initiate by tau",15,10,165.2,0.793866669411498,1.39146738509945,2.9144348302088,4.30529559237434,14.6223723099777,122.052320501089,0.739556381680112,0.477300391168412,1.43736743782667,0.000636942675159236
"Federated: site-specific slopes","low",15,"4","Initiate by tau",1,10,1050,0.993814026348394,1.30703891908747,2.07696737956688,5.3353540586224,13.2575877300174,944.516161825712,0.899539201738773,0.822347563252831,1.11385368928987,9.52380952380952e-05
"Federated: site-specific slopes","low",15,"4","Initiate by tau",2,10,930.9,0.984742096533023,1.60579697199151,2.84844341957664,10.0086158322347,25.9566057191051,682.186068063938,0.733268902199331,0.573871837513839,1.38519451556485,0.000640803720190693
"Federated: site-specific slopes","low",15,"4","Initiate by tau",3,10,811.2,0.977453182745216,1.76950932329103,3.50459909830944,10.0177008635305,25.9566057191051,533.840993615165,0.6585601317376,0.493845926277547,1.5536478979371,0.000736513565799081
"Federated: site-specific slopes","low",15,"4","Initiate by tau",4,10,708.4,0.963593836954989,1.84697900853701,3.92413502728715,10.7474254613577,25.9566057191051,437.901778136046,0.617781245239747,0.490024694766998,1.6506060635746,0.000997344935149137
"Federated: site-specific slopes","low",15,"4","Initiate by tau",5,10,625,0.958465980313712,1.9226216466935,4.20613527304275,10.3465192943576,25.9566057191051,375.652934496711,0.601219411359637,0.461263635366986,1.7042948782093,0.000960620989623063
"Federated: site-specific slopes","low",15,"4","Initiate by tau",6,10,558.6,0.960304059287292,2.03844370160982,4.41699451974987,10.7474254613577,25.9566057191051,317.798323452436,0.56928719334054,0.423218429347424,1.80606811378285,0.00124316830329133
"Federated: site-specific slopes","low",15,"4","Initiate by tau",7,10,508.2,0.973410508136608,2.1580477921339,4.47102920734965,10.7474254613577,40.1443673631426,251.006127159672,0.495775708232477,0.26424392884759,2.2525186195573,0.00156228752204455
"Federated: site-specific slopes","low",15,"4","Initiate by tau",8,10,461,0.971569960267175,2.20604895085975,4.73818631623809,12.3446676664396,40.1443673631426,218.915234550469,0.475481117880754,0.259901228374733,2.330871109208,0.00172739747522901
"Federated: site-specific slopes","low",15,"4","Initiate by tau",9,10,423.2,0.975461442361626,2.32422732133749,4.86290476159674,11.224801510907,40.1443673631426,197.419716472068,0.466563981825629,0.244990098379368,2.40207738986932,0.00213349097943664
"Federated: site-specific slopes","low",15,"4","Initiate by tau",10,10,391.1,0.978276517188312,2.35690484192135,5.08265305723451,13.1959602545048,40.1443673631426,173.146320425158,0.44241923153954,0.231177150073272,2.54128676806995,0.00231240997983105
"Federated: site-specific slopes","low",15,"4","Initiate by tau",11,10,363.2,0.979262103732605,2.42379660719329,5.38037407719934,12.3446676664396,40.1443673631426,155.212644658494,0.427746362389032,0.223610385853856,2.63126581783775,0.00248859394897805
"Federated: site-specific slopes","low",15,"4","Initiate by tau",12,10,338.7,0.98253698878168,2.49176887411307,5.64984114011399,14.3878276943285,40.1443673631426,138.717640964843,0.40883647600211,0.212419141789527,2.79216380567474,0.00299291870056311
"Federated: site-specific slopes","low",15,"4","Initiate by tau",13,10,319.5,1.00184417723358,2.52129880360771,6.0469107244799,17.2280686453985,58.1760398835281,115.762083597947,0.360209058028314,0.122064211068114,3.74938579976371,0.0034887122168075
"Federated: site-specific slopes","low",15,"4","Initiate by tau",14,10,301.3,0.984129169482875,2.61008971215205,6.09350841307029,10.9811816547145,40.1443673631426,122.256807805733,0.406074215272272,0.20240221649315,2.82200654287175,0.00301388598272703
"Federated: site-specific slopes","low",15,"4","Initiate by tau",15,10,121.5,1.26654132352064,3.84901528911334,11.5566114428927,10.9811816547145,40.1443673631426,42.3786216397271,0.348273526855506,0.163554474410197,3.37002706817648,0.00755550553504299
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",1,10,967.9,1.04000211743924,1.3590938837122,1.85946160058452,3.06077781666351,5.165662895354,934.139986222243,0.965039617718339,0.945226647115612,1.03636019614235,0
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",2,10,750.7,1.06796146572858,1.65874453413227,2.80740632825735,7.19820923980227,14.5898246494074,640.208244165432,0.85249936450743,0.776945597709069,1.17623234131988,0.000134589502018842
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",3,10,590.1,1.06218133433714,1.6945964157769,3.62109211682865,5.81811548443379,20.0851503832234,450.01653064692,0.762866818702667,0.49535824615909,1.37450104292932,0.000845236046578329
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",4,10,481.6,1.03327354539563,1.67840556074904,3.51010328479086,6.62281895198505,24.4689161712632,348.452389089884,0.724307557553539,0.466319934176826,1.4486789564318,0.00061631706659776
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",5,10,404.3,0.993678641260517,1.67747298830361,3.41662363933581,4.75975420171939,14.0337752035592,313.999300888145,0.778379487145553,0.538556946274193,1.33540753139433,0.00072289156626506
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",6,10,348.2,0.968314456371194,1.61589693602363,3.04772427702551,6.3245937920597,34.057956742778,252.534351411849,0.723500101273322,0.373886280956093,1.60074472645209,0.000584920343084856
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",7,10,300.1,0.952218296466098,1.63529300708901,3.19117126416303,4.78705243285222,19.1304470527494,219.582787058608,0.726020070531003,0.432007321698091,1.48058146366999,0.00104720676149248
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",8,10,265.8,0.952366647039627,1.69493953119475,3.59620091212476,9.90862823520981,25.2790124737679,160.425147050484,0.598464626375595,0.288511322708149,1.96906384173671,0.0019119904784715
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",9,10,239.1,0.91503977837565,1.61744172759677,3.30235973024424,5.73584490180028,21.0386041928694,164.937599636439,0.687873540449012,0.35154846119929,1.61636803290656,0.00124907926886647
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",10,10,214.8,0.900890210613513,1.58637811216073,3.75711565310505,5.19672047309237,21.0660267072051,148.489067779955,0.688100906747669,0.357924504511813,1.5990019556739,0.00097793679189028
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",11,10,195,0.886095592859502,1.61754159430985,3.45685642366209,4.9741648397263,23.6941934138246,135.321912303331,0.686990714723616,0.35055693861588,1.67437614549618,0.000591715976331361
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",12,10,179.2,0.900186496957896,1.6330063061193,4.22063659343762,5.24227915938142,41.4399807920132,115.00350818073,0.631824722645745,0.174435602709724,2.41561958651561,0.00121987393400074
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",13,10,164.3,0.864534501416177,1.63944246139373,3.85702535119946,5.48151890760042,13.3493360757985,112.146825799171,0.682344387542974,0.446887731859892,1.54810738128807,0.00122404940843813
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",14,10,152.5,0.865536694153519,1.63520469199204,3.99010101849673,5.64798044992012,21.8721066208623,96.264551896497,0.631125434748069,0.280017966214348,1.8658912293607,0.001323440076369
"Federated: site-specific slopes","low",15,"5","Do not initiate by tau",15,10,141.8,0.874075866903322,1.67130964856644,4.86538161783664,6.3255408147151,34.1380535590422,84.1908033340235,0.59102856402798,0.19881394492633,2.35955426703399,0.00144186046511628
"Federated: site-specific slopes","low",15,"5","Initiate by tau",1,10,1100,0.993240740659451,1.38787615677262,2.18113936355602,5.14581449858438,13.2487252427885,955.14487556718,0.868313523242891,0.770263068471333,1.15556715171751,0.000272727272727273
"Federated: site-specific slopes","low",15,"5","Initiate by tau",2,10,957.8,0.995009463751817,1.72267470790745,3.30464411595795,13.4750313434055,18.4170885597026,651.168194774902,0.679527427782585,0.5423899655372,1.49737206121794,0.00104772535206674
"Federated: site-specific slopes","low",15,"5","Initiate by tau",3,10,817.2,0.979702128285655,1.8181598780611,4.09625815331826,13.4750313434055,20.0851503832234,481.280333467831,0.589140881413837,0.415886904047253,1.75710849968529,0.0018408456906477
"Federated: site-specific slopes","low",15,"5","Initiate by tau",4,10,706.9,0.960264329243368,1.88672911881318,4.22914516719108,14.9284945360409,24.4689161712632,393.894836877822,0.557128551124507,0.401913559868776,1.87570753907835,0.00184377673455624
"Federated: site-specific slopes","low",15,"5","Initiate by tau",5,10,618.1,0.948786372587592,1.9173841790196,4.37652906983739,13.5645979238177,18.4170885597026,340.931311920195,0.552155565557383,0.392845237076986,1.89065830263486,0.00225185092230758
"Federated: site-specific slopes","low",15,"5","Initiate by tau",6,10,551.3,0.944420622549853,1.96717930514019,4.76963320390432,14.5488838367115,34.057956742778,283.766852870278,0.514441725837965,0.291966469374605,2.13000882002558,0.00237233379491581
"Federated: site-specific slopes","low",15,"5","Initiate by tau",7,10,494.9,0.94104607591297,2.05047861356391,4.85697546282781,14.2728401918085,19.1304470527494,250.384524115724,0.504956800988538,0.332988991610677,2.09844120487851,0.00285058519323037
"Federated: site-specific slopes","low",15,"5","Initiate by tau",8,10,451.1,0.952977693396979,2.14094320463017,5.07307419658276,16.1794968544689,25.2790124737679,203.665540186765,0.450740828386382,0.267221671424178,2.4158336981393,0.0035638261085645
"Federated: site-specific slopes","low",15,"5","Initiate by tau",9,10,414.8,0.947057863075018,2.17468308505606,5.40576694398698,16.1794968544689,21.0386041928694,184.991454349459,0.444965927311776,0.334176586415843,2.33955934035831,0.00365927309979873
"Federated: site-specific slopes","low",15,"5","Initiate by tau",10,10,378.9,0.947273551784045,2.31542240704729,5.68417959705075,14.9284945360409,21.0660267072051,170.687025399032,0.449464051338966,0.300022447736375,2.3697855259771,0.00401027094300811
"Federated: site-specific slopes","low",15,"5","Initiate by tau",11,10,349.7,0.949863762604254,2.3100792966891,5.87855028597317,13.4750313434055,23.6941934138246,153.162788256452,0.436516804833163,0.275774125253431,2.46313671587739,0.00407024314750921
"Federated: site-specific slopes","low",15,"5","Initiate by tau",12,10,325.9,0.961952300992263,2.37846439174045,6.48796092709177,14.9284945360409,41.4399807920132,131.1766009448,0.400129551552585,0.210270263889226,2.89434064984649,0.00434935572561478
"Federated: site-specific slopes","low",15,"5","Initiate by tau",13,10,301.9,0.948827505230413,2.39874990143365,6.60416941554873,13.4750313434055,18.4170885597026,126.313230413922,0.417137284541345,0.297679420438195,2.50310526059646,0.00436776238715329
"Federated: site-specific slopes","low",15,"5","Initiate by tau",14,10,285.2,0.957963203343741,2.40623692863129,6.6978484642256,13.9855209002294,21.8721066208623,113.696873107104,0.397345745424618,0.262682543457817,2.66606915339369,0.00461535483389931
"Federated: site-specific slopes","low",15,"5","Initiate by tau",15,10,127.5,1.06813804905851,3.27766051946465,9.90006479893951,13.4750313434055,18.4170885597026,42.6922825615667,0.334852090646541,0.239248337945766,3.14687387835659,0.00772789116435434
"Federated: site-specific slopes","moderate",5,"1","Do not initiate by tau",1,10,588.2,0.889566461079705,0.933150287307687,0.992246231715175,1.10333966692507,1.21697435774822,587.733552116368,0.999204898286017,0.998622435351333,1.00079590576247,0
"Federated: site-specific slopes","moderate",5,"1","Do not initiate by tau",2,10,539.2,0.814954927160622,0.891299476886912,1.01151889031814,1.26068537776945,1.50792439240677,537.561140458666,0.99695358463683,0.995458575309215,1.0030569087046,0
