"model","heterogeneity","replicate","tau","site","strategy","interval","risk_n","weight_sum","weight_mean","weight_sd","weight_cv","weight_min","weight_q01","weight_q05","weight_q50","weight_q95","weight_q99","weight_max","prop_weight_gt_5","prop_weight_gt_10","prop_weight_gt_20","ess","ess_fraction","design_effect"
"Federated: site-specific slopes","low",8,5,"3","Initiate by tau",3,792,799.324998968271,1.00924873607105,1.12266407542607,1.11237600335923,0.142780323569788,0.209100586637897,0.355888656580758,0.855331149780325,1.69471474938618,4.26523540718709,27.2060738271725,0.00631313131313131,0.00126262626262626,0.00126262626262626,354.232764713415,0.447263591809867,2.23581802389384
"Federated: site-specific slopes","low",8,5,"3","Initiate by tau",4,696,721.225004969914,1.03624282323263,1.2363195562066,1.1930790047354,0.13548526612782,0.211038001329182,0.362595342489881,0.825858611091421,1.85812766095357,5.09641007196468,27.2060738271725,0.0114942528735632,0.0014367816091954,0.0014367816091954,287.43792888324,0.412985530004655,2.421392342702
"Federated: site-specific slopes","low",8,5,"3","Initiate by tau",5,137,200.835817885528,1.46595487507685,2.63891243147255,1.8001321025207,0.170031917949633,0.17224635554292,0.225794219030589,0.750050186309825,4.87179809415531,13.5397715400736,27.2060738271725,0.0437956204379562,0.0072992700729927,0.0072992700729927,32.4889180533457,0.237145387250698,4.21682248005461
"Federated: site-specific slopes","low",8,5,"3","Do not initiate by tau",1,922,908.602271041902,0.98546884060944,0.142493258615009,0.144594382636074,0.910635620476916,0.911764647859821,0.914369469048315,0.945141569137892,1.17094505189782,1.54413943940574,3.14879258995089,0,0,0,903.13808818634,0.979542394996031,1.02088485920413
"Federated: site-specific slopes","low",8,5,"3","Do not initiate by tau",2,763,740.687959794316,0.970757483347729,0.207684257159273,0.21394041325652,0.842977231012973,0.844991040967736,0.84953601288747,0.900451919034764,1.31733413489306,1.91984071862241,2.93111838586186,0,0,0,729.647441243089,0.956287603201951,1.04571051287467
"Federated: site-specific slopes","low",8,5,"3","Do not initiate by tau",3,651,615.048054550956,0.944774277344019,0.265605171587269,0.281130824532975,0.789648475843282,0.792129543948331,0.797477714006847,0.86092108657404,1.36472824306091,2.3795593579229,3.08922011947972,0,0,0,603.38499780209,0.926858675579248,1.07891313567847
"Federated: site-specific slopes","low",8,5,"3","Do not initiate by tau",4,551,515.794466823242,0.936106110387009,0.379030847845474,0.404901585023063,0.747427557840867,0.749995967711822,0.757085025288649,0.827549350296253,1.42003789079762,2.63996675038694,5.10410773969032,0.00362976406533575,0,0,473.5109907312,0.859366589348821,1.16364775218658
"Federated: site-specific slopes","low",8,5,"3","Do not initiate by tau",5,482,435.690174583378,0.903921524031905,0.434196057982083,0.480347072658885,0.713813927868429,0.716864844216848,0.723837312116881,0.799407859446748,1.3123582670729,2.62084963239084,7.46474020723689,0.0020746887966805,0,0,391.78881828695,0.812839871964627,1.23025461039824
"Federated: site-specific slopes","low",8,5,"4","Initiate by tau",1,1050,1040.29785818856,0.99075986494149,0.358022734450021,0.361361765972589,0.110546690698415,0.160694041161283,0.343048119850033,0.961591846883071,1.33200542597267,2.24778220925241,5.96832664125216,0.000952380952380952,0,0,928.82710856427,0.884597246251686,1.13045796178692
"Federated: site-specific slopes","low",8,5,"4","Initiate by tau",2,929,917.39698102727,0.98751020562677,0.558040132684932,0.56509809165035,0.126541906460137,0.167498770516411,0.270340329477632,0.92029741390692,1.69522493170922,2.95870018883474,8.06703873824197,0.00430570505920344,0,0,704.325667885655,0.758154647885527,1.3189921116872
"Federated: site-specific slopes","low",8,5,"4","Initiate by tau",3,818,790.722030970373,0.966652849597033,0.720250987526972,0.745097878547838,0.126541906460137,0.182932185407951,0.25585778263398,0.86800484976016,1.8125338656087,3.19557422424453,15.3522659160514,0.00244498777506112,0.00122249388753056,0,526.216872197251,0.64329690977659,1.55449215564752
"Federated: site-specific slopes","low",8,5,"4","Initiate by tau",4,719,709.193527714644,0.986360956487683,1.00776282796506,1.02169780883622,0.126541906460137,0.166884645558246,0.278799322509229,0.833824105204214,1.86459538212754,4.60390813087887,17.1457311256746,0.00695410292072323,0.00278164116828929,0,352.034306083984,0.489616559226682,2.04241458168702
"Federated: site-specific slopes","low",8,5,"4","Initiate by tau",5,188,202.09584574105,1.07497790287793,1.83494828962285,1.70696372893837,0.150492901208575,0.153092199459074,0.187927557295275,0.620698625064482,3.01388951640303,13.445307134737,17.1457311256746,0.0212765957446809,0.0106382978723404,0,48.2270574962788,0.256526901575951,3.89822663376272
"Federated: site-specific slopes","low",8,5,"4","Do not initiate by tau",1,927,957.230901730151,1.03261154447697,0.253188862957086,0.245192748726559,0.911502561245973,0.913775026589179,0.91843190470871,0.968405418033946,1.28959711237181,1.87575293219052,5.96832664125216,0.00107874865156419,0,0,874.483232822938,0.943347608223234,1.06005463021576
"Federated: site-specific slopes","low",8,5,"4","Do not initiate by tau",2,742,777.400493459775,1.04770955991883,0.455682089411229,0.434931689891739,0.84345522458562,0.846908233582783,0.853364242411644,0.937501714186838,1.58848174897373,2.57511761446981,8.06703873824197,0.00404312668463612,0,0,624.100734164624,0.841106110733995,1.18891063474422
"Federated: site-specific slopes","low",8,5,"4","Do not initiate by tau",3,619,619.820365423559,1.00132530763095,0.358678128687277,0.358203398989164,0.79042900552799,0.793772608871147,0.802003723821347,0.89367813665401,1.48048887215829,2.89055874977138,3.94600499179676,0,0,0,548.709058407822,0.886444359301812,1.12810238962728
"Federated: site-specific slopes","low",8,5,"4","Do not initiate by tau",4,520,517.4301463911,0.99505797382904,0.501560822900793,0.504051860386344,0.748565779909453,0.751468169002066,0.761657967239212,0.857755004887563,1.57754382135974,4.17043734908322,5.76782784369111,0.00384615384615385,0,0,414.812082689095,0.797715543632875,1.2535796851167
"Federated: site-specific slopes","low",8,5,"4","Do not initiate by tau",5,454,442.116147179866,0.973824112730982,0.67312986496302,0.69122324674761,0.715375008634531,0.718990772312896,0.729087104490221,0.831927613849583,1.51900540314392,3.51765176711263,11.9102730993511,0.00440528634361234,0.00220264317180617,0,307.434530059362,0.677168568412692,1.47673717689531
"Federated: site-specific slopes","low",8,5,"5","Initiate by tau",1,1100,1114.62863978877,1.01329876344434,0.528846264918258,0.521905566252384,0.104550122176148,0.152371301450729,0.321456373798856,0.969464499893151,1.41638762199671,2.40946614085338,10.3347094235774,0.00272727272727273,0.000909090909090909,0,864.686201930929,0.786078365391754,1.27213779697605
"Federated: site-specific slopes","low",8,5,"5","Initiate by tau",2,967,948.313743159026,0.980676052904888,0.53741978766335,0.548009494135647,0.114291788705281,0.160934268896584,0.271286854190119,0.917169023131113,1.73169162630027,2.58861268192926,9.94202484583044,0.00206825232678387,0,0,743.843955112846,0.76922849546313,1.30000384267867
"Federated: site-specific slopes","low",8,5,"5","Initiate by tau",3,848,800.206421292626,0.943639647750737,0.622457546832675,0.659634796308493,0.116354353005345,0.155030226170357,0.238128975900195,0.868174274419308,1.7607733759736,3.47142532640938,9.94202484583044,0.00235849056603774,0,0,591.103493603809,0.697056006608265,1.43460495357582
"Federated: site-specific slopes","low",8,5,"5","Initiate by tau",4,739,685.061439500426,0.927011420162958,0.664608063648591,0.716936220194311,0.116354353005345,0.154262185768905,0.236637359410922,0.824019752034903,1.91151878810942,3.48247242893099,9.94202484583044,0.0054127198917456,0,0,488.336098032943,0.660806627920085,1.51330201264406
"Federated: site-specific slopes","low",8,5,"5","Initiate by tau",5,236,181.087255259095,0.767318878216504,0.966982756760393,1.26020978267597,0.121008624583997,0.133188686797775,0.165781336110553,0.503354613194576,2.18545329028417,5.18900497500092,9.94202484583044,0.0127118644067797,0,0,91.4232821611235,0.38738678881832,2.58139933746937
"Federated: site-specific slopes","low",8,5,"5","Do not initiate by tau",1,956,1010.50563629653,1.05701426390851,0.372423574894816,0.352335429720418,0.91201762545971,0.913181813694941,0.917444862875161,0.980142509861764,1.37812645969978,1.94621409441327,10.3347094235774,0.00104602510460251,0.00104602510460251,0,850.525937276296,0.889671482506586,1.12401040121301
"Federated: site-specific slopes","low",8,5,"5","Do not initiate by tau",2,756,799.458489118384,1.05748477396612,0.335644209356247,0.317398621350743,0.844151372438152,0.846105951658024,0.852376649482951,0.945348990931648,1.70202864224617,2.36060871974998,4.98773331793301,0,0,0,686.892670573495,0.908588188589279,1.10060862837393
"Federated: site-specific slopes","low",8,5,"5","Do not initiate by tau",3,595,624.832671655652,1.05013894395908,0.42272855071031,0.402545351871821,0.791413890131378,0.794252992660138,0.802514928056659,0.909441397316734,1.74213440730403,3.14177833753873,4.74820430263087,0,0,0,512.149379939974,0.860755260403318,1.16177041953997
"Federated: site-specific slopes","low",8,5,"5","Do not initiate by tau",4,489,499.509431879681,1.02149168073554,0.433891246219357,0.424762388575623,0.749129029235354,0.752823664835337,0.760719390096574,0.881063794014877,1.8765194171044,2.55342641880442,6.05001204125224,0.00204498977505112,0,0,414.387772824354,0.847418758332012,1.18005412338088
"Federated: site-specific slopes","low",8,5,"5","Do not initiate by tau",5,402,400.454326904726,0.996155042051556,0.495709505767577,0.497622844679555,0.715485438601564,0.719591826066968,0.727432128008665,0.84851987749194,1.74326561480271,2.76970281505125,7.44212914810272,0.00248756218905473,0,0,322.370464309898,0.801916577885317,1.24701250426452
"Federated: site-specific slopes","moderate",8,5,"1","Initiate by tau",1,600,591.910859257127,0.986518098761877,0.951996288938433,0.965006410052922,0.423027629330431,0.873401556193235,0.874166660213411,0.883942064431779,0.972181105144838,3.57509427559002,17.6812818370565,0.00833333333333333,0.00333333333333333,0,310.931527100636,0.518219211834393,1.92968530915749
"Federated: site-specific slopes","moderate",8,5,"1","Initiate by tau",2,561,540.272467352373,0.96305252647482,1.14153860177748,1.18533368678861,0.423027629330431,0.788399034597388,0.789537060073189,0.80364343210971,0.986583894133891,5.45212497124096,17.6812818370565,0.0124777183600713,0.0035650623885918,0,233.505649542668,0.416231104354133,2.40251146427825
"Federated: site-specific slopes","moderate",8,5,"1","Initiate by tau",3,524,495.25149245934,0.945136435991107,1.21931697763736,1.29009625616511,0.192166914715636,0.728664729309638,0.730283912040863,0.748667148117021,1.08365871687052,6.68831357777489,17.6812818370565,0.0152671755725191,0.00381679389312977,0,196.905715893929,0.375774266973148,2.66117211286173
"Federated: site-specific slopes","moderate",8,5,"1","Initiate by tau",4,493,467.86984563329,0.949026056051299,1.43509384291365,1.51217538629527,0.423027629330431,0.68131837507389,0.683298028093839,0.703506048258308,1.43868916276893,7.74226588847194,17.6812818370565,0.0182555780933063,0.00608519269776876,0,150.211631699342,0.304688908112256,3.28203611413242
"Federated: site-specific slopes","moderate",8,5,"1","Initiate by tau",5,35,139.099141160769,3.97426117602197,4.50007905034539,1.13230581761859,0.347255880388202,0.347255880388202,0.426642713462067,2.09185146992464,16.1392748811034,17.6812818370565,17.6812818370565,0.285714285714286,0.0857142857142857,0,15.5868361492275,0.445338175692213,2.24548456562397
"Federated: site-specific slopes","moderate",8,5,"1","Do not initiate by tau",1,585,523.689868944679,0.895196357170391,0.0325349762723031,0.0363439551688328,0.873270858822707,0.873484132969656,0.874311264690401,0.883723747655892,0.956363912735951,1.02763670515039,1.1624249697805,0,0,0,584.229620125133,0.998683111325013,1.00131862515752
"Federated: site-specific slopes","moderate",8,5,"1","Do not initiate by tau",2,538,441.320023040773,0.820297440596233,0.049423280415698,0.0602504384016787,0.788119524052456,0.78841383327425,0.789593304220254,0.803020149849608,0.90221879282663,1.07199824560993,1.19020970993969,0,0,0,536.057665860256,0.996389713494899,1.00362336790134
"Federated: site-specific slopes","moderate",8,5,"1","Do not initiate by tau",3,496,380.49827223032,0.76713361336758,0.057301585714614,0.0746957045241053,0.728265290274546,0.728821633277981,0.730391137182043,0.747196559265983,0.869713200405714,1.02245711818159,1.27658911746368,0,0,0,493.253466351174,0.994462633772529,1.0055681993867
"Federated: site-specific slopes","moderate",8,5,"1","Do not initiate by tau",4,462,335.71934656974,0.726665252315453,0.0796963763064951,0.109674125813158,0.6808327622545,0.681586187374418,0.683383800321005,0.701670797241581,0.842776110540659,1.12954656290549,1.57981500969709,0,0,0,456.520666241451,0.988139970219591,1.01200237834502
"Federated: site-specific slopes","moderate",8,5,"1","Do not initiate by tau",5,424,293.289489085248,0.691720493125586,0.0690785118577047,0.099864775648859,0.646334670625692,0.647177944515738,0.649604112628122,0.667939292782497,0.796233263622073,0.941955258036796,1.31294590559545,0,0,0,419.822991194947,0.990148564139027,1.00994945225168
"Federated: site-specific slopes","moderate",8,5,"2","Initiate by tau",1,800,934.463360646682,1.16807920080835,5.69825268886106,4.87831020783323,0.394501136830106,0.873673339415316,0.875391402060832,0.890429756165217,1.0588618572203,2.9531537272897,161.327959518245,0.0075,0.0025,0.00125,32.2995289116711,0.0403744111395888,24.768163095745
"Federated: site-specific slopes","moderate",8,5,"2","Initiate by tau",2,725,848.39610956177,1.17020153043003,6.02205228982658,5.14616682103773,0.224386148178721,0.507934954357256,0.790016992673218,0.811050879601496,1.09489944874876,6.31019028537491,161.327959518245,0.0137931034482759,0.00413793103448276,0.00137931034482759,26.4150211405605,0.0364345119180145,27.4465046286393
"Federated: site-specific slopes","moderate",8,5,"2","Initiate by tau",3,668,789.915299088006,1.18250793276648,6.28804013568011,5.31754583748901,0.216023109270957,0.38601795631225,0.730303965969978,0.758796603954785,1.26323346181524,7.1796727326637,161.327959518245,0.0179640718562874,0.00449101796407186,0.00149700598802395,22.8501342164711,0.0342067877492082,29.2339639527581
"Federated: site-specific slopes","moderate",8,5,"2","Initiate by tau",4,608,738.102154316031,1.21398380644084,6.5953751372734,5.43283617316917,0.0999280366677055,0.371368797176154,0.683828522099117,0.723043512781001,1.69962653537243,7.37845017892964,161.327959518245,0.0213815789473684,0.00493421052631579,0.00164473684210526,19.9559110180443,0.0328222220691518,30.4671633106723
"Federated: site-specific slopes","moderate",8,5,"2","Initiate by tau",5,80,339.194591191075,4.23993238988844,17.9936358622755,4.24384971448776,0.125955816200986,0.133954204824037,0.239980234086852,0.966640892177701,7.96966318611992,141.303722311455,161.327959518245,0.175,0.0375,0.0125,4.25868710350462,0.0532335887938078,18.7851321441684
"Federated: site-specific slopes","moderate",8,5,"2","Do not initiate by tau",1,770,698.696933014045,0.907398614303954,0.0556372990712342,0.061315168652657,0.873366119284764,0.874380811267931,0.875483333600371,0.889557986484856,0.996683107176097,1.13708836651067,1.68142763448885,0,0,0,767.11972061264,0.996259377419012,1.00375466737455
"Federated: site-specific slopes","moderate",8,5,"2","Do not initiate by tau",2,679,566.431289437031,0.834213975606822,0.0726760528336345,0.0871191983816487,0.78819746022456,0.78929665359039,0.790614952311916,0.810184446952869,0.947081791730744,1.13916685287668,1.67907307276855,0,0,0,673.89285121505,0.992478425942636,1.00757857688465
"Federated: site-specific slopes","moderate",8,5,"2","Do not initiate by tau",3,605,477.771323390003,0.789704666760335,0.0940692057363458,0.119119475540461,0.728841716667568,0.72981652369092,0.731502999413608,0.756711384721835,0.983684493751935,1.23461595804456,1.56971472137211,0,0,0,596.549285319191,0.986031876560646,1.01416599581757
"Federated: site-specific slopes","moderate",8,5,"2","Do not initiate by tau",4,538,408.805939043366,0.759862340229303,0.135123129761323,0.177825801605784,0.681699985383197,0.682822426736462,0.685132069691689,0.718973129250379,0.991624765278985,1.35705205285926,2.35888655081045,0,0,0,521.538554106777,0.969402516927096,1.03156323873585
"Federated: site-specific slopes","moderate",8,5,"2","Do not initiate by tau",5,482,356.182101964972,0.738967016524837,0.13829781727294,0.187150189630002,0.648003568527686,0.648748402415494,0.651517923325607,0.690068077380484,0.999283492987802,1.34501941091913,1.81454945700203,0,0,0,465.721844604454,0.966227893370238,1.03495252710203
"Federated: site-specific slopes","moderate",8,5,"3","Initiate by tau",1,1000,985.900717382343,0.985900717382345,0.466572337926171,0.473244749395215,0.225666371756803,0.345122016488933,0.876729912393827,0.911659766151152,1.19146623343559,3.28369635655105,7.24215454260486,0.003,0,0,817.169294157464,0.817169294157465,1.22373663223732
"Federated: site-specific slopes","moderate",8,5,"3","Initiate by tau",2,899,888.765419080752,0.98861559408315,0.730583622846621,0.738996660804416,0.181673099915381,0.239618981273132,0.6061657635376,0.857490070535603,1.58073412612143,3.95197661845293,14.7202529171588,0.00444938820912125,0.00111234705228031,0,581.685539271979,0.647036194963269,1.54550859408532
"Federated: site-specific slopes","moderate",8,5,"3","Initiate by tau",3,786,789.478114236545,1.00442508172588,0.89000002874616,0.88607905650553,0.141969993495425,0.210051777497425,0.521708456959943,0.825006333248451,1.94036178187172,4.67848075420763,14.7202529171588,0.0089058524173028,0.00127226463104326,0,440.549080455294,0.560495013301901,1.78413719349429
"Federated: site-specific slopes","moderate",8,5,"3","Initiate by tau",4,694,692.632540921943,0.998029597870234,1.05071757728069,1.05279200088143,0.141969993495425,0.228331861353474,0.431270991488368,0.793245925304347,1.977898253753,4.65477761902949,16.3834510780157,0.00864553314121038,0.00288184438040346,0,329.41360872325,0.474659378563761,2.1067739207552
"Federated: site-specific slopes","moderate",8,5,"3","Initiate by tau",5,170,233.644108982547,1.37437711166204,1.67373444835268,1.21781309813041,0.1721611961708,0.201538237048436,0.270244258771159,0.842426367267223,4.23854023239908,7.23948153617048,14.7202529171588,0.0294117647058824,0.00588235294117647,0,68.7050565614398,0.404147391537881,2.47434480820166
"Federated: site-specific slopes","moderate",8,5,"3","Do not initiate by tau",1,927,871.80047779482,0.940453589854177,0.0896313923939295,0.0953065556460127,0.874260697697496,0.875626583840627,0.879461430276992,0.911286848372756,1.11834171360961,1.30732393860791,1.76644742859371,0,0,0,918.664460436748,0.991008047936082,1.00907354090882
"Federated: site-specific slopes","moderate",8,5,"3","Do not initiate by tau",2,765,704.495850896365,0.920909609014855,0.231909900388516,0.251826995959574,0.789924903589622,0.791915605868798,0.799270061173955,0.857683830806367,1.22079340429275,1.79187456770808,3.81980445445693,0,0,0,719.435327521848,0.940438336629867,1.06333393806932
"Federated: site-specific slopes","moderate",8,5,"3","Do not initiate by tau",3,628,572.932762525889,0.912313316124026,0.463027320103489,0.507531033385182,0.731130485705501,0.733728148532643,0.741687015975906,0.823440833707708,1.28536189183249,2.3316422489792,8.76539817346953,0.00318471337579618,0,0,499.531657940298,0.795432576338055,1.25717757827284
"Federated: site-specific slopes","moderate",8,5,"3","Do not initiate by tau",4,521,458.481145018107,0.880002197731491,0.713325801633534,0.810595477457189,0.684011843030508,0.686676376927551,0.694935027886817,0.789448997312694,1.21820416420951,1.80957345807712,16.3834510780157,0.00191938579654511,0.00191938579654511,0,314.650793157934,0.603936263258991,1.65580386679175
"Federated: site-specific slopes","moderate",8,5,"3","Do not initiate by tau",5,445,366.554502677198,0.823717983544266,0.224705491026775,0.272794203253788,0.650355414906508,0.652240347219193,0.660605538437679,0.754279230632575,1.26209928197074,1.74320594585778,2.68554022024084,0,0,0,414.242707297004,0.930882488307875,1.07424944884049
"Federated: site-specific slopes","moderate",8,5,"4","Initiate by tau",1,1200,1188.19175979922,0.990159799832681,0.368310901334443,0.371971172124621,0.164153048148921,0.220740387149875,0.380092952590172,0.939387231581766,1.52263020223747,2.49062372535091,4.66016930920788,0,0,0,1054.2524914461,0.878543742871751,1.13824725076436
"Federated: site-specific slopes","moderate",8,5,"4","Initiate by tau",2,1016,1009.70800618134,0.993807092698166,0.794166683468338,0.799115531880732,0.164153048148921,0.202569495667544,0.312216915348595,0.881765051250678,1.72315177110691,3.68892742622801,14.593096108687,0.00590551181102362,0.00196850393700787,0,620.284864261989,0.61051659868306,1.63795710412639
"Federated: site-specific slopes","moderate",8,5,"4","Initiate by tau",3,879,841.014491349613,0.9567855419222,0.823750940700403,0.860956718728704,0.152526223447401,0.189501395199534,0.290735482812792,0.830816463006375,1.81497595230523,3.65539760296328,14.593096108687,0.0068259385665529,0.00227531285551763,0,505.055383836639,0.574579503795949,1.74040318771122
"Federated: site-specific slopes","moderate",8,5,"4","Initiate by tau",4,767,731.057406755875,0.953138731102835,0.880394568785347,0.923679355435153,0.136190454888858,0.182301127993803,0.294065775145314,0.796060402331115,1.85805070823082,4.55439134514488,14.593096108687,0.00782268578878748,0.00260756192959583,0,414.13094988353,0.539936049391826,1.85207118718297
"Federated: site-specific slopes","moderate",8,5,"4","Initiate by tau",5,249,254.331641093325,1.0214122132262,1.43960165114608,1.40942278984407,0.11644419551129,0.168117487392091,0.228146286336851,0.649211395365081,2.59004110755696,9.28248375324068,14.593096108687,0.0200803212851406,0.00803212851405622,0,83.5992730590004,0.335740052445785,2.97849479892328
"Federated: site-specific slopes","moderate",8,5,"4","Do not initiate by tau",1,1030,1054.30621199063,1.02359826406857,0.244397486340913,0.238763091849617,0.87433108779751,0.87670411962213,0.882406520296352,0.945482637979164,1.43198083587676,2.14276462725286,2.98499176646702,0,0,0,974.499830892984,0.9461163406728,1.05695246663733
"Federated: site-specific slopes","moderate",8,5,"4","Do not initiate by tau",2,769,777.211654588266,1.01067835447109,0.417298109433291,0.412889132914767,0.789104634007058,0.79470727754772,0.801736553200977,0.908352478520456,1.48350981151827,2.78942868157004,7.01325064394291,0.00260078023407022,0,0,657.121317898977,0.854514067488917,1.17025574890605
"Federated: site-specific slopes","moderate",8,5,"4","Do not initiate by tau",3,607,590.78853246328,0.97329247522781,0.372709227433559,0.382936513863751,0.729403749531165,0.735132431496049,0.745403611741586,0.863995584195175,1.52945469035981,2.49803681304194,5.12279200078753,0.00164744645799012,0,0,529.484159009981,0.872296802322868,1.14639879148596
"Federated: site-specific slopes","moderate",8,5,"4","Do not initiate by tau",4,501,473.151176969174,0.944413526884578,0.418121911162592,0.442731811076329,0.682154271155536,0.689237857832314,0.701352061396679,0.819635706336069,1.48450718142047,2.85132652263934,6.12978248650165,0.00199600798403194,0,0,419.029381780949,0.83638599157874,1.19562021610671
"Federated: site-specific slopes","moderate",8,5,"4","Do not initiate by tau",5,421,388.473540546148,0.922740001297265,0.380977070571992,0.412875858894577,0.648076425678998,0.655321166869874,0.668667447535837,0.804187036019882,1.63786911005663,2.8059148752091,3.6077316941102,0,0,0,359.810126322958,0.854655882002276,1.17006156636659
"Federated: site-specific slopes","moderate",8,5,"5","Initiate by tau",1,1400,1408.25235875883,1.00589454197059,0.569027429501708,0.565692928790485,0.135631075091239,0.153783903457493,0.201752810801176,0.975394952577156,1.87859134613245,3.24563138581603,7.07777044295394,0.00142857142857143,0,0,1060.78292832621,0.75770209166158,1.31977991219093
"Federated: site-specific slopes","moderate",8,5,"5","Initiate by tau",2,1130,1135.33932431414,1.00472506576473,1.22935269418668,1.22357123961169,0.14080901583334,0.164153844058275,0.218852705256153,0.88636816940582,2.12611337263182,4.83441636992328,28.9034841964152,0.0079646017699115,0.00176991150442478,0.000884955752212389,452.760331720969,0.400672859930061,2.49580168762754
"Federated: site-specific slopes","moderate",8,5,"5","Initiate by tau",3,919,857.542714783664,0.933125913801593,1.09536592333569,1.17386722106251,0.143761740109049,0.173711667860798,0.223230576332629,0.813035926852083,2.00695385430971,4.46044820449379,21.8808014091265,0.00761697497279652,0.00326441784548422,0.00108813928182807,386.708856875464,0.420793097797023,2.37646483565272
"Federated: site-specific slopes","moderate",8,5,"5","Initiate by tau",4,745,732.579541374849,0.983328243456172,2.10411863078507,2.13979273430567,0.145964448290156,0.181597753884653,0.233616037290166,0.76007556920402,2.15313867249986,5.2277088742195,53.0821499674871,0.0120805369127517,0.00268456375838926,0.00134228187919463,133.690630728948,0.179450511045568,5.57256702237015
"Federated: site-specific slopes","moderate",8,5,"5","Initiate by tau",5,343,231.588739251065,0.675185828720306,0.792178173538254,1.1732742895977,0.145964448290156,0.174883362181885,0.204748663405323,0.464134302235856,1.60292734669449,4.79223131557648,7.90192165164039,0.0087463556851312,0,0,144.56962591964,0.421485789853177,2.37255922755628
"Federated: site-specific slopes","moderate",8,5,"5","Do not initiate by tau",1,1053,1230.87985569518,1.16892673855193,0.456584057327971,0.390601089246696,0.874842397782562,0.882333317997985,0.89111621675664,1.01977342505931,1.91818535360845,3.30740807796911,5.35139703218802,0.000949667616334283,0,0,913.725943578,0.867735938820513,1.15242432088184
"Federated: site-specific slopes","moderate",8,5,"5","Do not initiate by tau",2,687,893.6311292299,1.30077311387176,1.4296917383415,1.09910923211352,0.791022748725086,0.798865365817256,0.815708334848023,1.00462368112887,2.57023406443295,5.60008131785482,28.9034841964152,0.0116448326055313,0.00291120815138282,0.00145560407569141,311.383490393523,0.45325107771983,2.20628267456241
"Federated: site-specific slopes","moderate",8,5,"5","Do not initiate by tau",3,477,600.758625394035,1.25945204485123,1.31192153004598,1.04166056612418,0.731623894956582,0.738191799449667,0.758290967413489,0.957232889831713,2.31387086505849,5.39912230428007,21.8808014091265,0.010482180293501,0.00628930817610063,0.00209643605870021,229.020609888163,0.480127064755058,2.08278198295312
"Federated: site-specific slopes","moderate",8,5,"5","Do not initiate by tau",4,356,490.927244258255,1.37900911308499,2.91594312492081,2.114520562085,0.684598482039988,0.691361765726593,0.711686167499714,0.908652971035735,2.61423929190462,7.27181856542466,53.0821499674871,0.0196629213483146,0.00561797752808989,0.00280898876404494,65.2177378062845,0.183195892714282,5.45863766476266
"Federated: site-specific slopes","moderate",8,5,"5","Do not initiate by tau",5,281,444.483547843396,1.58179198520781,7.27705228999987,4.60051154516617,0.650277517766392,0.654159949197026,0.677053591440089,0.867172767834012,2.64862062376854,6.87404345110956,122.381392619634,0.0106761565836299,0.00355871886120996,0.00355871886120996,12.7210409679617,0.0452706084269101,22.0893872370748
"Federated: site-specific slopes","high",8,5,"1","Initiate by tau",1,400,398.742795257339,0.996856988143349,4.18253921609679,4.1957264340262,0.731800731800732,0.731800731800732,0.731800731800732,0.734786404615032,0.740901970751036,0.748556716067668,80.7769563435922,0.005,0.005,0.005,21.5515963977951,0.0538789909944877,18.5601100084133
"Federated: site-specific slopes","high",8,5,"1","Initiate by tau",2,390,366.963618266611,0.940932354529772,4.37827611755381,4.65312527141426,0.61234734196824,0.61234734196824,0.61234734196824,0.615788093475529,0.625666085842959,0.639306672125503,80.7769563435922,0.00769230769230769,0.00769230769230769,0.00769230769230769,17.2596477295201,0.0442555069987694,22.5960579330343
"Federated: site-specific slopes","high",8,5,"1","Initiate by tau",3,377,362.925271127457,0.962666501664342,4.52816558125644,4.70377391695645,0.546964317684662,0.546964317684662,0.546964317684662,0.554988385828857,0.592727285132664,14.329685851139,80.7769563435922,0.013262599469496,0.0106100795755968,0.00795755968169761,16.3438356229283,0.0433523491324357,23.066800761941
"Federated: site-specific slopes","high",8,5,"1","Initiate by tau",4,369,343.417324874438,0.930670257112299,4.58040779123197,4.92162262222084,0.50665015167745,0.50665015167745,0.50665015167745,0.513876283997487,0.545151880907014,15.1084717744343,80.7769563435922,0.013550135501355,0.010840108401084,0.00813008130081301,14.6680454606375,0.0397508007063346,25.1567259584948
"Federated: site-specific slopes","high",8,5,"1","Initiate by tau",5,10,160.813499833075,16.0813499833075,24.4208216232637,1.5185803212176,1.04157346274191,1.04157346274191,1.04157346274191,4.45218553961824,80.7769563435922,80.7769563435922,80.7769563435922,0.5,0.4,0.3,3.25152753135732,0.325152753135732,3.07547757279041
"Federated: site-specific slopes","high",8,5,"1","Do not initiate by tau",1,398,292.722289097847,0.735483138436803,0.0031076351990815,0.00422529768076869,0.731800731800732,0.731800731800732,0.731800731800732,0.734777711855009,0.740862090529353,0.74685498016983,0.756962341243683,0,0,0,397.992912429442,0.999982192033773,1.00001780828336
"Federated: site-specific slopes","high",8,5,"1","Do not initiate by tau",2,387,238.746269871733,0.616915426025149,0.00419138869768311,0.00679410583828106,0.61234734196824,0.61234734196824,0.61234734196824,0.615765521988584,0.624887757731693,0.634627289977711,0.639435198134095,0,0,0,386.982183108883,0.99995396152166,1.00004604059798
